dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T02:51:22.000Z|69278|D1401|CDI|D|Toma Consulting||Temps plein||||11266|69278|
2021-03-05T11:47:08.000Z|69278|D1401|CDD|E|GROUPE LEPINE|Mensuel de 1600,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||6|32|11188|69278|
2021-03-05T09:35:34.000Z|69278|K2204|CDD|D|CORDIER PROPRETE SERVICES|Horaire de 10,30 Euros|Temps partiel||5|81|10571|69278|
2021-02-28T10:43:52.000Z|69278|D1401|CDD|D|GROUPE LEPINE|Mensuel de 1700,00 Euros ï¿½ 1900,00 Euros|Temps plein||6||38958|69278|
2021-02-26T15:08:02.000Z|69278|M1607|CDI|E||Mensuel de 1700 Euros à 1750 Euros sur 12 mois|Temps plein||6|56|11183|69278|
2021-02-26T15:00:14.000Z|69278|N1105|MIS|D|Menway Emploi||Temps plein|||78|16361|69278|
2021-02-10T19:29:10.000Z|69278|N1103|CDI|E|GROUPE GABIN MAUREL|Mensuel de 1560,00 Euros sur 12 mois|Temps plein||5|70|17993|69278|
2021-02-09T17:32:30.000Z|69278|D1401|CDD|E|||Temps plein||7|46|11188|69278|
2021-01-12T13:11:35.000Z|69278|N4103|CDD|D|TRANSDEV RAI|Horaire de 10,74 Euros sur 12 mois|Temps partiel||6|49|12903|69278|
2021-03-12T17:16:33.000Z|69278|D1401|MIS|E|DOMINO STAFF LYON|Mensuel de 2000 Euros à 2015 Euros sur 12 mois|Temps plein||6|78|11210|69278|
2021-03-02T16:44:18.000Z|69278|K2110|CDD|D|ECOLE DE CONDUITE DEFI|Horaire de 11,5 Euros|Temps partiel||6|85||69278|
2021-02-27T09:06:56.000Z|69278|D1401|CDD|E||Annuel de |Temps plein|||32|11210|69278|
2021-01-13T04:51:22.000Z|69278|H2903|CDI|E||Annuel de |Temps plein|||32|20497|69278|
2021-03-15T14:36:32.000Z|69278|I1307|CDI|E||Mensuel de 2000 Euros à 2500 Euros sur 12 mois|Temps plein||7|71||69278|
2021-03-15T14:26:51.000Z|69278|H2402|CDI|E||Mensuel de 1555,00 Euros sur 12 mois|Temps plein||6|46|13817|69278|
2021-03-11T07:26:46.000Z|69278|H2602|CDI|E|||Temps plein|||||69278|
2021-03-10T06:02:30.000Z|69278|H1402|CDI|E||Annuel de |Temps plein|||32|15836|69278|
2021-03-05T11:57:50.000Z|69278|N1103|CDI|D|GROUPE LEPINE|Mensuel de 1554,58 Euros à 1554,58 Euros sur 13 mois|Temps plein||2|32||69278|
2021-03-04T11:12:56.000Z|69278|H2301|MIS|D|Randstad||Temps plein|||78||69278|
2021-02-27T09:07:03.000Z|69278|N1101|CDI|D||Annuel de |Temps plein|||32|11689|69278|
2021-02-21T13:19:38.000Z|69278|C1504|CDI|E|Manpower||Temps plein||||10744|69278|
2021-02-17T06:02:03.000Z|69278|H1502|CDI|E||Annuel de |Temps plein|||32|11061|69278|
2021-02-15T16:02:42.000Z|69278|I1309|MIS|D|Ressources RH Group||Temps plein||5|78|14680|69278|
2021-02-15T11:03:47.000Z|69278|I1203|CDI|D|Ressources RH Group||Temps plein||6|78||69278|
2021-02-15T16:52:19.000Z|69278|C1504|LIB|D|||Temps plein||||13464|69278|
2021-02-01T11:52:41.000Z|69278|N1103|MIS|D|Ressources RH Group||Temps plein||5|78|10748|69278|
2021-01-28T15:47:41.000Z|69278|N4103|MIS|E|RESEAU ALLIANCE||Temps plein||6|78|38796|69278|
2020-12-23T17:07:19.000Z|69278|F1613|CDI|D|CAPEB||Temps plein||3|94|17947|69278|
2020-10-22T05:13:44.000Z|69278|H2901|CDI|E||Annuel de |Temps plein||||17384|69278|
2021-03-10T06:00:08.000Z|69278|H1404|CDI|D||Annuel de |Temps plein|||32|20193|69278|
2021-03-05T05:04:51.000Z|69278|M1203|CDI|E||Annuel de |Temps plein|||32|15368|69278|
2021-03-03T03:55:47.000Z|69278|C1504|LIB|D|||Temps plein||||10362|69278|
2021-03-01T12:19:46.000Z|69278|I1304|CDI|E|PARTNAIRE|Horaire de 10,25 Euros à 15,00 Euros sur 12 mois|Temps plein||2|78|19870|69278|
2021-02-14T11:07:15.000Z|69278|N1101|MIS|D|Randstad||Temps plein|||78|11679|69278|
2021-01-11T10:10:09.000Z|69278|D1208|CDD|E||Mensuel de 1554,58 Euros à 1600 Euros sur 12 mois|Temps plein||6|96|14890|69278|
2021-03-11T17:49:11.000Z|69278|F1610|MIS|D|ERGALIS FRANCE||Temps plein||5|78|13830|69278|
2021-03-10T11:59:23.000Z|69278|N4101|CDI|E||Mensuel de 2050,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||2|49|13231|69278|
2021-03-10T09:04:37.000Z|69278|F1202|CDI|E|||Temps plein||||12090|69278|
2021-02-23T11:11:19.000Z|69278|N4101|CDI|D|TDS FRANCE|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|49|11989|69278|
2021-02-15T22:05:07.000Z|69278|F1610|CDI|E|Ergalis Selpro||Temps plein||||13830|69278|
2021-02-15T02:49:57.000Z|69278|N4101|CDI|E|Randstad||Temps plein||||13231|69278|
2021-02-08T14:56:29.000Z|69278|H2913|MIS|E|Ressources RH Group||Temps plein||6|78|19475|69278|
2020-12-23T16:29:15.000Z|69278|F1202|CDI|E|CAPEB||Temps plein||3|94|12090|69278|
