dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-12T15:40:34.000Z|85163|D1401|SAI|D|GENOV||Temps partiel||5|78|14753|85163|
2021-03-04T22:25:39.000Z|85163|D1106|SAI|E| Pâtisserie Boulangerie LOUICHE|Horaire de 10,58 Euros à 11 Euros sur 12 mois|Temps plein||5|10|20560|85163|
2021-03-01T11:17:54.000Z|85163|G1604|CDI|E|La crêperie du Château||Temps plein||4|56|13844|85163|
2021-02-22T18:14:14.000Z|85163|G1605|SAI|D|AU CREP'USCULE|Mensuel de 1555,00 Euros sur 12 mois|Temps plein||5|56|10826|85163|
2021-02-08T09:51:57.000Z|85163|G1605|SAI|D|LA CORMAROUNE||Temps plein||1|56|10826|85163|
2021-03-12T11:22:25.000Z|85163|G1602|SAI|E|CAFE SAINT LOUIS||Temps plein||5|56|12756|85163|
2021-03-11T12:29:33.000Z|85163|G1803|CDD|E|LA MER VEILLE||Temps plein||6|56|19427|85163|
2021-03-10T11:34:49.000Z|85163|G1203|CDI|D|AMICALE LAIQUE - CENTRE DE LOISIRS|Mensuel de 1430,85 Euros sur 12 mois|Temps partiel||6|93||85163|
2021-03-07T11:06:09.000Z|85163|G1602|SAI|E|||Temps plein||||19354|85163|
2021-03-05T03:05:55.000Z|85163|K1304|CDI|D|||Temps plein|||96|14771|85163|
2021-03-05T03:00:48.000Z|85163|K1301|CDI|E|||Temps plein|||96|10856|85163|
2021-03-04T16:11:27.000Z|85163|K1304|CDI|E|SHIVA|Horaire de 12 Euros à 13 Euros sur 12 mois|Temps partiel||5|88|14771|85163|
2021-03-04T09:52:47.000Z|85163|G1602|CDI|E|LE P'TIT NOIRMOUT||Temps plein||6|56|19354|85163|
2021-03-03T09:31:19.000Z|85163|G1803|SAI|E|HOTEL FLEUR DE SEL|Horaire de 10,25 Euros à 10,77 Euros sur 12 mois|Temps plein||6|55|19427|85163|
2021-03-03T09:22:54.000Z|85163|G1602|SAI|E|HOTEL FLEUR DE SEL|Horaire de 10,25 Euros à 10,31 Euros sur 12 mois|Temps plein||3|55|12756|85163|
2021-02-22T18:09:02.000Z|85163|G1803|SAI|E|AU CREP'USCULE|Mensuel de 1600 Euros sur 12 mois|Temps plein||6|56|19430|85163|
2021-02-19T09:47:48.000Z|85163|G1803|SAI|E|LA GRAND VOILE|Horaire de 10,25 Euros sur 12 mois|Temps plein||3|56|19430|85163|
2021-02-19T09:38:52.000Z|85163|G1602|SAI|D|LA GRAND VOILE|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|56|12756|85163|
2021-02-16T15:24:13.000Z|85163|A1416|SAI|D|GENOV|Horaire de 10,50 Euros sur 12 mois|Temps plein||5|78|17399|85163|
2021-02-16T14:34:02.000Z|85163|D1106|CDD|D|GENOV|Horaire de 11,00 Euros sur 12 mois|Temps plein||5|78|20564|85163|
2021-02-16T12:43:38.000Z|85163|G1602|SAI|E|LA GRAND VOILE||Temps plein||3|56|19354|85163|
2021-02-08T10:07:32.000Z|85163|G1803|SAI|D|LA CORMAROUNE||Temps plein||1|56|19427|85163|
2021-03-16T11:13:23.000Z|85163|D1204|SAI|E|BORDEAU SIMON|Mensuel de 1600 Euros sur 12 mois|Temps plein||6|93|16222|85163|
2021-03-16T08:48:44.000Z|85163|D1208|CDD|E|ANCRE MARINE|Horaire de 10,51 Euros à 11,30 Euros|Temps plein||6|55|38731|85163|
2021-03-12T15:50:49.000Z|85163|N4103|SAI|E|GENOV|Horaire de 12,40 Euros sur 12 mois|Temps plein||6|78|13338|85163|
2021-03-12T11:16:38.000Z|85163|G1801|SAI|D|CAFE SAINT LOUIS||Temps plein||5|70|11494|85163|
2021-03-10T09:07:31.000Z|85163|G1803|CDD|D|HOTEL ST PAUL|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|55|19428|85163|
2021-03-10T08:55:51.000Z|85163|G1501|SAI|D|HOTEL ST PAUL|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|55||85163|
2021-03-10T03:00:21.000Z|85163|G1703|SAI|E|||Temps plein||||18325|85163|
2021-03-07T11:09:42.000Z|85163|D1208|SAI|E|||Temps plein||||38731|85163|
2021-03-07T10:58:07.000Z|85163|D1208|SAI|E|||Temps plein||||38732|85163|
2021-03-04T12:48:56.000Z|85163|G1501|CDD|E|HUTTOPIA NOIRMOUTIER|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|55|38578|85163|
2021-03-03T09:44:04.000Z|85163|G1803|CDD|E|HOTEL FLEUR DE SEL|Horaire de 10,77 Euros à 10,77 Euros sur 12 mois|Temps plein||5|55|12274|85163|
2021-03-03T09:39:34.000Z|85163|G1803|CDD|E|HOTEL FLEUR DE SEL|Horaire de 10,77 Euros à 10,77 Euros sur 12 mois|Temps plein||5|55|12274|85163|
2021-03-02T17:36:53.000Z|85163|N4103|CDI|D||Mensuel de 1650 Euros à 1700 Euros sur 13 mois|Temps plein||3|49|12903|85163|
2021-03-02T13:04:30.000Z|85163|D1202|CDI|E|JUSTER|Mensuel de 1950 Euros sur 12 mois|Temps plein||6|96|19172|85163|
2021-02-26T13:57:21.000Z|85163|C1206|CDI|D|||Temps plein||||11767|85163|
2021-02-25T17:00:02.000Z|85163|K1302|CDI|E|Axeo Services Challans||Temps plein|||96|11453|85163|
2021-02-22T15:19:18.000Z|85163|K1802|CDD|E|COMMUNAUTE COM DE L ILE DE NOIRMOUTIER|Mensuel de 1900,00 Euros à 2400,00 Euros sur 12 mois|Temps plein||7|84|18704|85163|
2021-02-21T03:06:00.000Z|85163|K1303|CDI|E|||Temps plein|||||85163|
2021-02-18T10:31:23.000Z|85163|D1208|CDD|E|HOTEL ST PAUL|Mensuel de 1900 Euros à 2000 Euros sur 12 mois|Temps plein||6|55|38731|85163|
2021-02-16T17:08:30.000Z|85163|G1801|CDI|E|LE RAFIO|Mensuel de 1800,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||6|56|11494|85163|
2021-02-16T16:17:27.000Z|85163|D1106|SAI|D|GENOV||Temps plein||5|78|20612|85163|
2021-02-16T15:56:34.000Z|85163|D1507|SAI|D|GENOV|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|14802|85163|
2021-02-03T10:50:19.000Z|85163|M1203|CDI|E|Kolibri Consulting||Temps plein||||15368|85163|
2021-01-28T17:00:25.000Z|85163|D1209|CDI|E|||Temps plein|||46|20519|85163|
2021-01-19T03:00:39.000Z|85163|C1504|LIB|D|||Temps plein||||13464|85163|
2021-01-14T18:51:08.000Z|85163|G1501|SAI|D|VILLA EN L'ILE|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|55||85163|
2021-03-16T10:44:06.000Z|85163|M1203|CDI|E|SA DU PORT DE PLAISANCE DE L'HERBAUDIERE|Mensuel de 1900 Euros à 2000 Euros sur 13 mois|Temps plein||6|52|12786|85163|
2021-03-15T14:51:19.000Z|85163|F1702|MIS|E|||Temps plein|||78|16257|85163|
2021-03-11T10:27:33.000Z|85163|G1602|SAI|E|LA CORMAROUNE||Temps plein||2|56|13861|85163|
2021-03-10T10:57:37.000Z|85163|M1203|CDI|E|Kolibri Consulting||Temps plein||||12786|85163|
2021-03-10T05:59:04.000Z|85163|J1501|CDI|D|||Temps plein||||10891|85163|
2021-03-08T10:50:15.000Z|85163|D1102|SAI|D|La Pâtisserie LOUICHE|Mensuel de 1603,00 Euros à 1820,00 Euros sur 12 mois|Temps plein||5|10|11573|85163|
2021-03-08T10:42:58.000Z|85163|G1602|SAI|D|La Pâtisserie LOUICHE|Mensuel de 1603,00 Euros à 1820,00 Euros sur 12 mois|Temps plein||5|10|13861|85163|
2021-03-08T10:35:13.000Z|85163|D1102|SAI|D|La Pâtisserie LOUICHE|Mensuel de 1603,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||5|10|11573|85163|
2021-03-07T15:04:36.000Z|85163|J1501|CDD|D|||Temps plein||||10892|85163|
2021-03-03T09:19:24.000Z|85163|G1602|SAI|E|HOTEL FLEUR DE SEL|Horaire de 10,77 Euros à 10,83 Euros sur 12 mois|Temps plein||3|55|12196|85163|
2021-03-01T12:27:18.000Z|85163|G1602|CDI|E|LE ROMAN BLEU ||Temps plein||5|56|12196|85163|
2021-02-17T10:37:07.000Z|85163|D1104|CDD|E|GENOV|Horaire de 11 Euros à 12 Euros sur 12 mois|Temps plein||6|78|17576|85163|
2021-02-04T09:55:08.000Z|85163|D1202|SAI|D|FRANCK PROVOST|Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|96|12694|85163|
2021-01-28T17:01:48.000Z|85163|G1602|CDD|E||Mensuel de 2500 Euros à 2700 Euros sur 12 mois|Temps plein||6|70|13861|85163|
2021-01-20T16:03:42.000Z|85163|D1202|CDI|D|FRANCK PROVOST|Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|96|12694|85163|
2021-01-05T18:23:04.000Z|85163|G1602|SAI|E|L'ENVOL||Temps plein||6|56|13861|85163|
2021-03-15T07:11:44.000Z|85163|J1202|CDD|D|||Temps plein||||17676|85163|
2021-02-26T09:05:29.000Z|85163|F1302|CDI|E|GERVIER TRAVAUX AGRICOLES ET MARITIMES|Horaire de 11,50 Euros à 14,00 Euros sur 12 mois|Temps plein||6|01|13118|85163|
2021-02-23T11:45:39.000Z|85163|D1202|CDI|D|JUSTER|Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|96|12688|85163|
2021-01-18T10:51:07.000Z|85163|F1606|CDD|E|DESSAUDE FREDERICK||Temps plein||3|43|17619|85163|
