dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-05T05:55:58.000Z|62516|D1507|CDD|D|||Temps plein||5|47|14769|62516|
2021-03-02T09:30:30.000Z|62516|N1103|CDD|E|LIDL|Horaire de 10,42 Euros|Temps plein||6|52|17993|62516|
2021-02-26T10:02:11.000Z|62516|D1106|CDD|E|BOULANGERIE DE MARIE BLACHERE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|47|20560|62516|
2021-02-18T16:27:58.000Z|62516|M1607|CDD|E|ASS HABITAT ET INSERTION||Temps plein||6|87|19365|62516|
2021-02-17T07:47:11.000Z|62516|D1507|CDD|D|||Temps plein||5|47|14769|62516|
2021-03-12T13:41:10.000Z|62516|K1903|CDI|E|ASS HABITAT ET INSERTION||Temps plein||9|87|16114|62516|
2021-03-11T09:29:41.000Z|62516|K1302|CDD|E|CCAS PIERRE VILAIN|Horaire de 10,25 Euros|Temps partiel||6|88|11453|62516|
2021-02-17T20:31:42.000Z|62516|C1206|CCE|D|ARELCA FINANCES||Temps plein||7|66|38957|62516|
2021-02-01T15:20:12.000Z|62516|F1702|CDI|E|SUPPLAY|Horaire de 10,25 Euros à 12,00 Euros sur 12 mois|Temps plein||2|78|16257|62516|
2021-03-04T11:11:54.000Z|62516|D1407|CDD|E|MP DIFFUSION|Horaire de 11,86 Euros|Temps plein||6|47|20291|62516|
2021-03-02T13:46:07.000Z|62516|F1606|CDI|E|HACCART JEROME||Temps plein||3|43|17619|62516|
2021-03-02T13:44:05.000Z|62516|F1606|CDD|D|HACCART JEROME||Temps plein||3|43|17619|62516|
2021-02-26T04:05:52.000Z|62516|C1504|LIB|D|||Temps plein||||10362|62516|
2021-02-20T08:44:36.000Z|62516|C1504|LIB|D|||Temps plein||||10362|62516|
2021-03-10T17:50:28.000Z|62516|F1610|MIS|S|ADEQUAT 122|Mensuel de 1555,00 Euros à 1650,00 Euros sur 12 mois|Temps plein||5|78|13822|62516|
2021-03-10T10:58:53.000Z|62516|N4101|CDI|E|Sup Interim||Temps plein||||13231|62516|
2021-03-09T09:58:42.000Z|62516|H3404|MIS|E|SYNERGIE|Horaire de 10,25 Euros à 12,50 Euros sur 12 mois|Temps plein||3|78|17634|62516|
2021-02-17T03:55:36.000Z|62516|C1504|LIB|D|||Temps plein||||13464|62516|
2021-02-15T16:13:41.000Z|62516|C1504|LIB|D|||Temps plein||||13464|62516|
2021-02-01T15:06:33.000Z|62516|F1202|CDI|E|SUPPLAY|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps plein||2|78|12090|62516|
