type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;130;1275.0;5;279000;;;0;0;0;0;D;168;45.78044;5.35426;Oui;;;;False;0;E;1973.0;;;;False;;;;;Fioul;Radiateur;;m;n;m;2020-04;38365;0000;383650000;Z;38;;;;;;;2146.15
pr;m;v;0;107;650.0;4;235000;;;0;0;1;0;E;302;44.97507;5.7859;Non;;;2.0;False;Est;B;;2.0;;;;;;;;;;Individuel;a;n;m;2020-04;38462;0000;384620000;Z;38;;;;;;;2196.26
pr;m;v;0;107;300.0;5;217324;;;0;0;0;1;0;;45.51925;4.8842;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;38544;0202;385440202;H;38;;;;9.9;5.0;0.058;2031.07
pr;m;v;0;103;300.0;5;215629;;;0;0;0;1;0;;45.51715;4.88146;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;38544;0202;385440202;H;38;;;;9.9;5.0;0.057;2093.49
pr;m;v;0;110;1315.0;4;520000;;;0;0;0;1;D;197.0;45.28377;5.88698;Oui;;;;;0;C;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;38140;0101;381400101;H;38;;;;14.26;1.0;0.036;4727.27
pr;a;v;5;33;;1;149000;;;0;0;1;0;D;191.0;45.21085;5.76812;Oui;7.0;;;True;Sud;E;;1.0;;;;;True;;;;;Collectif;a;n;a;2020-04;38229;0201;382290201;H;38;20.4;2.0;0.054;19.3;25.0;0.051;4515.15
pr;m;v;0;80;1300.0;4;140000;;;0;0;0;1;VI;;45.48736;5.64929;Oui;;;1.0;True;0;VI;;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;38531;0000;385310000;Z;38;;;;;;;1750.0
pr;m;v;0;66;850.0;3;220500;;;0;0;0;0;E;326.0;45.37536;5.99504;Oui;;;;;0;G;1974.0;;;;False;;;;;;;;a;n;m;2020-04;38100;0000;381000000;Z;38;10.08;1.0;0.036;10.08;1.0;0.036;3340.91
pr;m;v;0;73;5860.0;4;230000;;;0;0;1;0;F;429.0;45.29281;5.98004;Non;;;;True;0;B;;1.0;;;False;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;38504;0000;385040000;Z;38;14.08;1.0;0.054;14.08;1.0;0.054;3150.68
pr;a;v;0;51;;2;130000;;;0;0;0;1;D;183;45.13408;5.70386;Non;4.0;;;True;0;E;2003.0;1.0;;;False;;True;136.0;799.0;Gaz;Radiateur;Individuel;a;n;a;2020-04;38317;0101;383170101;H;38;13.05;7.0;0.061;13.12;17.0;0.062;2549.02
pr;a;v;0;92;243.0;4;277400;;;0;0;0;0;B;60;45.62177;5.19724;Non;;;;;Nord-Ouest;B;;;;;;;True;;;;;;a;n;a;2020-04;38193;0101;381930101;H;38;;;;9.43;5.0;0.038;3015.22
pr;m;v;0;92;203.99;4;277400;;;0;0;0;0;A;;45.62055;5.19847;Non;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-04;38193;0101;381930101;H;38;11.11;3.0;0.044;10.26;5.0;0.041;3015.22
