DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
03;03001;pr;a;m;v;3;0;72.0;108000.0;1500.0;;;0.0;0.0;0.0;1
03;03001;pr;a;m;v;3;C;70.0;109000.0;1557.14;;;0.0;0.0;0.0;1
03;03001;pr;a;m;v;3;F;55.0;35000.0;636.36;;;0.0;1.0;0.0;1
03;03001;pr;a;m;v;3;VI;46.0;27500.0;597.83;;;0.0;0.0;0.0;1
03;03001;pr;a;m;v;4;0;96.0;80000.0;833.33;9.06;0.13;0.0;0.0;0.5;2
03;03001;pr;a;m;v;4;C;173.0;359000.0;2075.14;9.06;0.052;0.0;0.0;0.0;1
03;03001;pr;a;m;v;4;E;94.0;103000.0;1095.74;9.06;0.098;0.0;0.0;0.0;3
03;03001;pr;a;m;v;5;0;75.0;72000.0;960.0;;;0.0;1.0;0.0;1
03;03001;pr;a;m;v;5;C;120.0;127400.0;1061.67;;;0.0;1.0;0.0;1
03;03001;pr;a;m;v;5;D;130.0;100000.0;769.23;;;0.0;1.0;0.0;2
03;03001;pr;a;m;v;6;0;70.0;115000.0;1642.86;;;0.0;0.0;1.0;1
03;03001;pr;a;m;v;6;C;196.0;219000.0;1117.35;;;0.0;0.0;2.0;1
03;03001;pr;a;m;v;8;0;210.0;222600.0;1060.0;;;0.0;0.0;2.0;1
03;03001;pr;a;m;v;8;C;218.0;337500.0;1545.88;;;0.0;1.0;0.5;2
03;03001;pr;cm;mn;v;6;0;113.0;211400.0;1870.8;;;0.0;0.0;0.0;1
03;03002;pr;a;m;v;10;VI;428.0;446800.0;1043.93;;;0.0;1.0;1.0;1
03;03003;pr;a;m;v;2;0;57.0;20000.0;350.88;;;0.0;0.0;1.0;1
03;03003;pr;a;m;v;3;0;101.0;24000.0;237.62;;;0.0;0.0;1.0;1
03;03003;pr;a;m;v;4;0;114.5;45000.0;447.46;;;0.0;0.0;1.5;2
03;03003;pr;a;m;v;4;NS;88.0;99000.0;1125.0;;;0.0;1.0;0.0;1
03;03003;pr;a;m;v;6;0;160.0;24000.0;150.0;;;0.0;0.0;0.0;1
03;03003;pr;a;m;v;6;E;124.0;34000.0;274.19;;;0.0;0.0;0.0;1
03;03003;pr;a;m;v;9;0;221.0;139460.0;631.04;;;0.0;0.0;3.0;1
03;03003;pr;m;m;v;8;D;240.0;278000.0;1158.33;;;0.0;0.0;4.0;1
03;03005;pr;a;m;v;1;0;300.0;25000.0;83.33;;;0.0;0.0;0.0;1
03;03005;pr;a;m;v;1;VI;300.0;25000.0;83.33;;;0.0;0.0;0.0;1
03;03005;pr;a;m;v;3;D;67.0;64000.0;955.22;;;0.0;0.0;1.0;1
03;03005;pr;a;m;v;5;0;100.0;162000.0;1620.0;;;0.0;0.0;2.0;1
03;03005;pr;a;m;v;5;VI;100.0;135000.0;1350.0;;;0.0;0.0;2.0;1
03;03005;pr;m;m;v;3;F;47.0;55000.0;1170.21;;;0.0;0.0;0.0;1
03;03006;pr;a;m;v;3;D;80.0;182000.0;2275.0;;;0.0;1.0;0.0;1
03;03006;pr;a;m;v;3;VI;63.0;32000.0;507.94;;;0.0;0.0;1.0;1
03;03006;pr;a;m;v;4;VI;52.0;27000.0;519.23;;;0.0;1.0;0.0;1
03;03006;pr;a;m;v;5;D;100.0;107000.0;1070.0;;;0.0;0.0;0.0;1
03;03006;pr;a;m;v;5;NS;70.0;44000.0;628.57;;;0.0;0.0;0.0;1
03;03006;pr;a;m;v;5;VI;83.5;69500.0;809.94;;;0.0;0.5;0.5;2
03;03006;pr;a;m;v;6;G;140.0;65000.0;464.29;;;0.0;0.0;1.0;1
03;03006;pr;a;m;v;7;VI;190.0;34000.0;178.95;;;0.0;0.0;2.0;1
03;03007;pr;a;m;v;3;0;66.0;45000.0;681.82;;;0.0;0.0;0.0;1
03;03007;pr;a;m;v;3;VI;63.0;52500.0;833.33;;;0.0;0.0;0.0;1
03;03007;pr;a;m;v;4;0;89.0;70000.0;786.52;;;0.0;0.0;1.0;1
03;03007;pr;a;m;v;4;VI;110.0;68000.0;618.18;;;0.0;0.0;1.0;1
03;03008;pr;a;m;v;4;D;92.0;89500.0;961.29;;;0.0;0.5;0.5;2
03;03008;pr;a;m;v;5;VI;160.0;193500.0;1209.38;;;0.0;0.0;1.0;1
03;03009;pr;a;m;v;8;0;206.0;121000.0;587.38;;;0.0;1.0;1.0;1
03;03010;pr;a;m;v;4;0;59.0;55500.0;940.68;;;0.0;0.0;1.0;1
03;03011;pr;a;m;v;8;C;280.0;402800.0;1438.57;;;0.0;0.0;2.0;1
03;03012;pr;a;m;v;5;VI;82.0;49500.0;603.66;;;0.0;1.0;0.0;1
03;03012;pr;a;m;v;8;D;240.0;545900.0;2274.58;;;0.0;2.0;3.0;1
03;03013;pr;a;m;v;10;E;240.0;270000.0;1125.0;;;0.0;0.0;2.0;1
03;03013;pr;a;m;v;4;D;94.0;150000.0;1588.66;;;0.0;1.0;0.0;2
03;03013;pr;a;m;v;5;0;104.0;113000.0;1086.54;;;0.0;1.0;0.0;1
03;03013;pr;a;m;v;5;B;83.0;198875.0;2396.08;;;0.0;1.0;0.0;1
03;03013;pr;a;m;v;5;F;102.0;130200.0;1276.47;;;0.0;0.0;1.0;1
03;03013;pr;a;m;v;7;E;265.0;278200.0;1049.81;;;0.0;0.0;2.0;1
03;03013;pr;a;m;v;8;A;228.0;532000.0;2333.33;;;0.0;1.0;1.0;1
