DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
03;03001;pr;a;m;l;4;0;80.0;725.0;0.0;0.0;1.0;1
03;03013;pr;a;m;l;3;G;68.0;615.0;0.0;0.0;1.0;1
03;03019;pa;a;a;l;1;0;25.0;550.0;0.0;0.0;1.0;1
03;03022;pr;a;m;l;4;F;83.0;474.0;0.0;0.0;1.0;1
03;03023;pr;a;a;l;2;D;48.5;481.0;1.0;0.0;1.0;2
03;03023;pr;a;a;l;3;D;68.0;477.0;0.0;0.0;0.0;1
03;03023;pr;a;a;l;3;E;64.0;583.0;0.0;0.0;1.0;1
03;03023;pr;a;m;l;4;D;93.0;800.0;0.0;0.0;1.0;1
03;03023;pr;a;m;l;5;D;147.0;1200.0;0.0;0.0;2.0;1
03;03027;pr;a;m;l;3;0;65.0;380.0;0.0;0.0;1.0;1
03;03029;pr;a;a;l;1;G;38.0;330.0;0.0;1.0;0.0;1
03;03029;pr;a;m;l;2;D;58.0;535.0;0.0;1.0;0.0;1
03;03030;pr;a;m;l;4;D;99.0;731.0;0.0;0.0;1.0;1
03;03031;pr;a;m;l;5;D;119.0;685.0;0.0;1.0;0.0;1
03;03033;pr;a;m;l;4;VI;76.0;640.0;0.0;0.0;0.0;1
03;03034;pr;a;a;l;2;VI;40.0;350.0;0.0;1.0;0.0;1
03;03034;pr;a;a;l;3;VI;68.0;574.0;0.0;0.0;0.0;1
03;03034;pr;a;m;l;5;VI;120.0;680.0;0.0;1.0;1.0;1
03;03052;pr;a;a;l;2;D;59.0;301.0;0.0;0.0;1.0;1
03;03052;pr;a;a;l;3;D;80.0;397.0;2.0;0.0;1.0;1
03;03054;pr;a;m;l;5;D;110.0;650.0;0.0;0.0;1.0;1
03;03055;pa;a;m;l;5;B;130.0;650.0;0.0;0.0;0.0;1
03;03055;pr;a;m;l;3;0;57.0;492.0;0.0;0.0;1.0;1
03;03057;pr;a;m;l;3;0;70.0;350.0;0.0;1.0;0.0;1
03;03065;pr;a;m;l;4;NS;139.0;720.0;0.0;0.0;0.0;1
03;03072;pr;a;m;l;4;G;64.0;420.0;0.0;0.0;1.0;1
