type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;0;100;513.0;4;281300;181300.0;100000.0;0;0;0;0;0;;44.18469;5.13945;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84069;0000;840690000;Z;84;;;;;;;2813.0
pr;m;v;0;100;513.0;4;281300;;;0;0;0;1;0;;44.1819;5.12443;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;84069;0000;840690000;Z;84;;;;;;;2813.0
pr;a;v;0;81;;5;130000;;;0;1;0;0;0;;43.68973;5.49726;Oui;3.0;;;True;0;;;1.0;;;;;False;56.0;780.0;Électrique;;Individuel;a;n;a;2020-04;84089;0102;840890102;H;84;;;;;;;1604.94
pr;a;v;0;81;;5;130000;;;545;0;0;0;0;;43.69081;5.49484;Oui;;;;;0;;;;;;;;;56.0;;;;;a;;a;2020-04;84089;0102;840890102;H;84;;;;;;;1604.94
pr;mn;v;0;130;1000.0;4;408820;209820.0;199000.0;0;0;0;0;0;;43.90997;5.15801;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84025;0000;840250000;Z;84;;;;;;;3144.77
pr;mn;v;0;118;771.0;5;329915;180915.0;149000.0;0;0;0;0;0;;43.9246;4.994;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84132;0102;841320102;H;84;;;;8.91;1.0;0.038;2795.89
pr;m;v;0;83;440.0;4;265977;;;0;0;0;1;0;;43.92253;5.02075;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;84132;0102;841320102;H;84;;;;9.76;3.0;0.037;3204.54
pr;m;v;0;138;600.0;6;359000;;;0;0;1;1;C;121;43.92674;4.99933;Non;1.0;;;False;0;A;;2.0;;;;;;;;Électrique;;;a;n;m;2020-04;84132;0102;841320102;H;84;;;;;;;2601.45
pr;mn;v;0;83;440.0;4;265977;145977.0;120000.0;0;0;0;0;0;;43.9246;4.994;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84132;0102;841320102;H;84;;;;9.76;3.0;0.037;3204.54
pr;m;v;0;280;;8;690000;;;2889;0;0;0;0;;43.781;5.60988;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;84009;0000;840090000;Z;84;;;;;;;2464.29
pr;mn;v;0;80;309.0;4;189040;92920.0;89000.0;0;0;2;0;0;;44.06247;5.05919;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84031;0101;840310101;H;84;10.04;7.0;0.051;10.08;17.0;0.051;2363.0
pr;mn;v;0;83;462.0;4;235555;126555.0;109000.0;0;0;0;0;0;;44.06247;5.05919;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84031;0101;840310101;H;84;10.04;7.0;0.042;10.08;17.0;0.043;2838.01
pr;mn;v;0;91;233.0;5;215066;130066.0;85000.0;0;0;0;0;0;;44.06247;5.05919;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84031;0101;840310101;H;84;;;;7.39;4.0;0.038;2363.36
pr;m;v;0;120;406.0;6;325000;;;0;0;1;0;D;203;44.06809;5.04031;Non;;;;True;0;C;1985.0;1.0;;;;;;;;Électrique;;;a;n;m;2020-04;84031;0101;840310101;H;84;;;;;;;2708.33
pr;a;v;1;50;;2;65000;;;0;0;0;0;E;284.0;44.06809;5.05777;Oui;3.0;;;True;0;E;;;;;False;;False;18.0;1164.0;;;;m;n;a;2020-04;84031;0101;840310101;H;84;9.14;1.0;0.084;10.81;54.0;0.1;1300.0
pr;mn;v;0;80;220.0;4;181397;92920.0;85900.0;0;0;2;0;0;;43.93887;4.85632;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84007;0102;840070102;H;84;;;;10.82;17.0;0.057;2267.46
pr;mn;v;0;70;205.0;3;166337;79990.0;83900.0;0;0;2;0;0;;43.93887;4.85632;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;84007;0102;840070102;H;84;;;;11.32;13.0;0.057;2376.24
