type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;0;94;;4;700;;;0;0;0;1;E;234;47.11133;2.39533;0;;;;False;0;C;2006.0;;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;18033;1501;180331501;H;18
pr;a;l;0;25;;1;302;;;0;0;0;1;F;376;47.08753;2.42647;0;2.0;;1.0;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-04;18033;0601;180330601;H;18
pr;a;l;0;53;;3;400;;;0;0;0;0;D;206;47.08355;2.43562;Oui;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;18033;0601;180330601;H;18
pr;m;l;0;60;;3;400;;;0;0;0;0;E;307;46.99176;2.23615;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-04;18207;0000;182070000;Z;18
pr;a;l;0;21;;1;300;;;0;0;0;0;0;;46.99301;2.24628;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;18207;0000;182070000;Z;18
pr;a;l;0;51;;2;400;;;0;0;0;0;0;;46.99156;2.24302;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;18207;0000;182070000;Z;18
pr;m;l;0;67;;3;300;;;0;0;0;0;E;294;47.35156;2.19235;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-04;18159;0000;181590000;Z;18
pr;a;l;0;87;;4;500;;;0;0;0;0;D;152;47.48924;2.43686;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;18015;0000;180150000;Z;18
pr;a;l;0;40;;2;300;;;0;0;0;0;C;120;47.21832;2.06616;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;18279;0201;182790201;H;18
pr;a;l;0;37;;2;500;;;0;0;0;0;D;155;47.07536;2.38969;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;18033;0204;180330204;H;18
pr;a;l;0;38;;2;500;;;0;0;0;0;0;;47.08712;2.38516;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;18033;0203;180330203;H;18
pr;a;l;0;37;;2;300;;;0;0;0;0;D;214;46.72372;2.50291;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;18197;0102;181970102;H;18
