DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
2B;2B087;pr;a;a;l;5;VI;93.0;650.0;0.0;1.0;0.0;1
2B;2B093;pa;a;a;l;4;0;110.0;1000.0;0.0;1.0;1.0;1
2B;2B096;pa;a;a;l;2;0;30.0;600.0;0.0;0.0;0.0;1
2B;2B096;pr;a;a;l;1;0;22.0;462.0;0.0;0.0;0.0;5
2B;2B096;pr;a;a;l;1;E;26.0;498.0;0.0;0.0;0.0;3
2B;2B096;pr;a;a;l;2;0;30.0;500.0;0.0;0.0;0.0;1
2B;2B096;pr;a;a;l;2;C;53.0;730.0;0.0;0.0;0.0;1
2B;2B096;pr;a;a;l;2;D;35.0;520.0;0.0;0.0;0.0;2
2B;2B096;pr;a;a;l;2;E;48.0;600.0;0.0;0.0;0.0;1
2B;2B096;pr;a;a;l;3;0;61.0;690.0;0.0;0.0;0.0;1
2B;2B096;pr;a;a;l;3;C;51.0;580.0;0.0;0.0;0.0;1
2B;2B096;pr;a;a;l;3;E;57.0;750.0;0.0;0.0;0.0;3
2B;2B096;pr;a;a;l;4;D;90.0;926.0;0.0;0.0;0.0;1
2B;2B120;pr;a;a;l;2;0;42.0;585.0;0.0;0.5;0.0;2
2B;2B120;pr;a;a;l;2;E;41.0;620.0;0.0;0.0;0.0;1
2B;2B120;pr;a;a;l;3;C;64.0;750.0;0.0;1.0;0.0;1
2B;2B120;pr;a;a;l;3;D;69.0;730.0;0.0;0.0;1.0;1
2B;2B120;pr;a;m;l;4;E;90.0;1000.0;0.0;0.0;1.0;1
2B;2B120;pr;a;m;l;5;C;140.0;1500.0;1.0;1.0;1.0;1
2B;2B122;pr;a;a;l;2;C;55.0;712.0;0.0;0.0;0.0;1
2B;2B122;pr;a;a;l;3;0;65.0;634.0;0.0;0.0;0.0;2
2B;2B122;pr;a;a;l;3;C;95.0;1000.0;0.0;0.0;0.0;1
2B;2B122;pr;a;a;l;3;D;65.5;700.0;0.0;0.0;0.0;2
2B;2B122;pr;a;a;l;5;C;100.0;890.0;0.0;0.0;0.0;1
2B;2B122;pr;a;m;l;5;0;170.0;2000.0;0.0;0.0;0.0;1
2B;2B122;pr;a;m;l;5;C;93.0;1000.0;0.0;0.0;0.0;1
2B;2B123;pa;a;a;l;2;0;48.0;720.0;0.0;0.0;0.0;1
2B;2B123;pa;a;a;l;4;0;110.0;880.0;0.0;0.0;0.0;1
2B;2B134;pr;a;a;l;1;D;36.0;530.0;0.0;0.0;0.0;1
2B;2B134;pr;a;a;l;2;C;40.0;680.0;0.0;0.0;0.0;1
2B;2B134;pr;a;a;l;2;D;45.0;605.0;0.0;0.0;0.0;2
2B;2B134;pr;a;a;l;3;B;55.0;730.0;0.0;0.0;0.0;1
2B;2B148;pr;a;a;l;1;0;40.0;690.0;0.0;0.0;0.0;1
2B;2B148;pr;a;a;l;1;C;29.5;444.5;0.0;0.0;0.0;2
2B;2B148;pr;a;a;l;2;C;45.5;572.5;0.0;0.0;0.0;2
2B;2B148;pr;a;a;l;2;D;37.0;570.0;0.0;1.0;0.0;1
2B;2B148;pr;a;a;l;2;E;48.0;565.0;0.67;0.67;0.0;3
2B;2B148;pr;a;a;l;2;VI;43.0;560.0;0.0;1.0;0.0;1
2B;2B148;pr;a;a;l;3;D;72.0;760.0;0.0;1.0;0.0;3
2B;2B148;pr;a;m;l;4;C;90.0;1100.0;0.0;0.0;0.0;1
2B;2B148;pr;a;m;l;4;D;93.0;1100.0;0.0;0.0;2.0;2
2B;2B150;pa;a;a;l;3;0;50.0;700.0;0.0;0.0;0.0;1
2B;2B168;pa;a;a;l;3;0;70.0;790.0;0.0;0.0;0.0;1
2B;2B185;pa;a;a;l;2;A;46.0;650.0;0.0;0.0;1.0;1
2B;2B185;pr;a;a;l;2;A;43.0;520.0;0.67;0.33;0.33;3
2B;2B185;pr;a;a;l;3;A;59.0;590.0;0.0;1.0;0.0;1
2B;2B195;pr;a;a;l;2;D;47.0;550.0;0.0;1.0;0.0;1
2B;2B205;pr;a;m;l;4;NS;94.0;790.0;0.0;0.0;0.0;1
2B;2B207;pr;a;a;l;2;0;50.0;450.0;0.0;0.0;1.0;1
2B;2B207;pr;a;a;l;2;C;48.5;541.5;0.0;1.0;0.0;2
2B;2B207;pr;a;a;l;3;D;66.0;650.0;0.0;0.0;0.0;1
2B;2B207;pr;a;m;l;3;C;78.0;770.0;0.0;0.0;0.0;1
2B;2B251;pr;a;a;l;2;C;45.0;465.0;0.0;0.0;0.0;1
2B;2B277;pr;a;m;l;4;C;84.0;830.0;0.0;0.0;0.0;1
2B;2B281;pr;a;a;l;2;E;39.0;490.0;0.0;0.0;1.0;1
2B;2B281;pr;a;m;l;6;C;117.0;1100.0;0.0;0.0;0.0;1
2B;2B286;pr;a;a;l;3;0;72.0;685.0;0.0;0.0;1.0;1
2B;2B298;pa;a;a;l;2;A;60.0;700.0;0.0;1.0;0.0;1
2B;2B298;pr;a;a;l;2;0;40.0;680.0;0.0;1.0;0.0;1
2B;2B298;pr;a;a;l;2;B;41.0;630.0;0.0;1.0;0.0;1
2B;2B305;pa;a;a;l;2;0;34.0;560.0;1.0;0.0;1.0;1
2B;2B305;pa;a;a;l;5;C;94.0;949.0;0.0;0.0;1.0;1
2B;2B305;pa;a;m;l;2;D;50.0;720.0;0.0;0.0;0.0;1
2B;2B305;pr;a;a;l;1;D;27.0;500.0;0.0;0.0;0.0;1
2B;2B305;pr;a;a;l;2;0;46.0;685.0;0.0;0.0;0.0;1
2B;2B305;pr;a;a;l;2;C;45.0;550.0;0.0;0.0;1.0;1
2B;2B305;pr;a;a;l;5;0;145.0;1100.0;0.0;1.0;1.0;1
2B;2B307;pr;a;a;l;1;D;26.0;438.0;0.0;1.0;0.0;1
2B;2B307;pr;a;a;l;2;C;41.0;585.0;0.0;1.0;0.0;2
2B;2B307;pr;a;a;l;2;D;34.0;540.0;0.0;1.0;0.0;2
2B;2B307;pr;a;a;l;2;G;45.0;580.0;0.0;0.0;0.0;1
2B;2B307;pr;a;m;l;6;E;111.0;950.0;0.0;0.0;0.0;1
2B;2B309;pr;a;a;l;4;0;85.0;830.0;0.0;0.0;1.0;1
2B;2B309;pr;a;a;l;4;C;81.0;730.0;0.0;0.0;1.0;1
2B;2B309;pr;a;a;l;5;0;104.0;870.0;0.0;1.0;0.0;1
2B;2B313;pa;a;a;l;1;B;27.0;400.0;0.0;0.0;1.0;1
2B;2B313;pa;a;a;l;2;D;35.0;500.0;0.0;0.0;1.0;1
2B;2B313;pr;a;a;l;3;C;68.0;770.0;0.0;0.0;0.0;1
2B;2B319;pr;a;a;l;4;E;87.0;750.0;0.0;0.0;0.0;1
2B;2B319;pr;a;m;l;3;C;70.0;800.0;0.0;0.0;0.0;1
2B;2B335;pa;a;m;l;3;0;45.0;750.0;0.0;1.0;0.0;1
2B;2B343;pr;a;a;l;3;0;83.0;650.0;0.0;1.0;0.0;1
2B;2B346;pr;a;a;l;2;D;47.0;590.0;0.0;1.0;0.0;1
2B;2B346;pr;a;a;l;3;B;63.0;700.0;0.0;0.0;0.0;1
2B;2B346;pr;a;a;l;4;A;81.0;880.0;0.0;0.0;0.0;1
2B;2B346;pr;a;m;l;3;0;70.0;800.0;0.0;0.0;0.0;1
2B;2B346;pr;a;m;l;4;C;138.0;1180.0;0.0;2.0;1.0;1
2B;2B353;pa;a;a;l;2;B;41.0;685.0;0.0;0.0;0.0;1
2B;2B353;pr;a;a;l;1;E;28.0;510.0;0.0;0.0;0.0;1
2B;2B353;pr;a;a;l;3;0;82.0;790.0;0.0;1.0;1.0;1
2B;2B353;pr;a;a;l;3;C;75.0;740.0;0.0;0.0;0.5;2
2B;2B353;pr;a;a;l;4;D;114.0;1170.0;1.0;1.0;1.0;1
