type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;140;4500.0;4;152600;;;0;0;0;1;D;216;46.8055;2.24378;Oui;;;3.0;;0;B;;;;;;;;;;;;Individuel;a;n;m;2020-04;18152;0000;181520000;Z;18;;;;;;;1090.0
pr;m;v;0;70;;3;52000;;;0;0;0;0;VI;;47.56955;2.46436;Oui;;;;False;0;VI;1900.0;;;;False;;;;;Électrique;Radiateur;;m;n;m;2020-04;18011;0000;180110000;Z;18;;;;;;;742.86
pr;m;v;0;264;6474.0;9;229300;;;0;0;2;0;D;216;47.2032;2.05154;Non;2.0;;1.0;;Sud;C;;2.0;;;False;;;;;;;Individuel;m;n;m;2020-04;18148;0000;181480000;Z;18;;;;;;;868.56
pr;m;v;0;58;;2;30000;;;167;0;0;0;0;;47.21003;2.8067;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;18104;0000;181040000;Z;18;;;;;;;517.24
pr;mn;v;0;90;800.0;4;150000;107500.0;42500.0;0;0;0;0;0;;46.99117;2.26052;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;18207;0000;182070000;Z;18;;;;;;;1666.67
pr;a;v;0;106;;4;184800;;;0;0;0;1;F;445;47.06718;2.41961;Non;;;;;0;C;;;;;False;;False;7.0;432.0;;;;m;n;a;2020-04;18033;0602;180330602;H;18;7.53;1.0;0.052;7.04;69.0;0.048;1743.4
pr;mn;v;0;95;680.0;4;168200;122400.0;45800.0;0;0;0;0;0;;47.05889;2.32128;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;18050;0000;180500000;Z;18;8.28;2.0;0.056;8.28;2.0;0.056;1770.53
pr;a;v;0;77;;3;160000;;;677;0;0;0;D;151;47.07593;2.40583;Oui;;;;;0;B;;;;;;;;8.0;;;;;a;;a;2020-04;18033;0205;180330205;H;18;10.3;6.0;0.059;8.88;127.0;0.051;2077.92
pr;m;v;0;90;;4;70000;;;338;0;0;0;E;242;47.42383;2.87269;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-04;18032;0000;180320000;Z;18;;;;;;;777.78
pr;m;pi;0;115;500.0;6;102000;;;0;0;3;1;D;224;46.94673;2.95478;Non;2.0;;4.0;True;0;E;;1.0;;;;;;;;Gaz;;;m;n;m;2020-04;18108;0000;181080000;Z;18;;;;;;;886.96
