DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
79;79003;pr;a;m;l;3;C;61.0;628.0;0.0;0.0;1.0;1
79;79003;pr;a;m;l;4;C;82.0;788.0;0.0;0.0;1.0;1
79;79003;pr;a;m;l;4;D;114.0;750.0;0.0;0.0;1.0;1
79;79013;pa;a;m;l;3;0;80.0;400.0;0.0;1.0;0.5;2
79;79014;pa;a;a;l;1;0;34.0;350.0;1.0;1.0;0.0;1
79;79025;pa;a;m;l;5;0;120.0;590.0;0.0;1.0;0.0;1
79;79031;pr;a;a;l;2;D;51.0;400.0;0.0;0.0;1.0;1
79;79049;pa;a;a;l;1;0;25.0;320.0;0.0;0.0;1.0;1
79;79049;pr;a;a;l;1;F;19.0;280.0;0.0;1.0;0.0;1
79;79049;pr;a;a;l;1;NS;12.0;272.0;0.0;1.0;0.0;1
79;79049;pr;a;a;l;2;C;41.0;442.0;0.0;0.0;1.0;1
79;79049;pr;a;a;l;2;D;47.0;395.0;0.2;0.6;0.4;5
79;79049;pr;a;a;l;2;E;34.0;380.5;0.12;0.88;0.12;8
79;79049;pr;a;a;l;2;F;19.0;300.0;0.0;1.0;0.0;1
79;79049;pr;a;a;l;2;VI;37.0;465.0;0.0;0.67;0.0;3
79;79049;pr;a;a;l;3;C;119.0;660.0;1.0;0.0;1.0;1
79;79049;pr;a;a;l;3;D;55.0;420.0;0.75;0.25;0.75;4
79;79049;pr;a;a;l;3;E;55.0;415.0;1.0;0.0;1.0;1
79;79049;pr;a;a;l;3;VI;94.0;550.0;0.0;1.0;0.0;1
79;79049;pr;a;m;l;2;C;76.0;485.0;0.0;0.0;1.0;1
79;79049;pr;a;m;l;2;D;60.0;405.0;0.0;0.0;1.0;2
79;79049;pr;a;m;l;2;VI;51.0;390.0;0.0;1.0;0.0;1
79;79049;pr;a;m;l;3;C;76.0;490.0;0.0;0.0;1.0;1
79;79049;pr;a;m;l;3;E;80.0;580.0;0.0;1.0;0.0;1
79;79049;pr;a;m;l;4;C;88.0;620.0;0.0;0.0;1.0;3
79;79049;pr;a;m;l;4;D;90.0;559.0;0.0;0.75;0.5;4
79;79049;pr;a;m;l;4;E;80.0;600.0;0.0;0.0;0.0;1
79;79049;pr;a;m;l;4;F;85.0;620.0;0.0;1.0;1.0;1
79;79049;pr;a;m;l;5;B;104.0;790.0;0.0;0.0;1.0;2
79;79049;pr;a;m;l;5;VI;104.0;550.0;0.0;1.0;0.0;2
79;79049;pr;a;m;l;6;A;140.0;910.0;0.0;0.0;2.0;1
79;79061;pa;a;m;l;2;0;75.0;645.0;0.0;0.0;1.0;1
79;79062;pa;a;m;l;3;0;75.0;480.0;0.0;0.0;1.0;1
79;79062;pr;a;a;l;2;D;33.0;280.0;0.0;0.0;1.0;1
79;79062;pr;a;a;l;2;E;36.0;300.0;0.0;0.0;1.0;1
79;79062;pr;a;a;l;2;VI;23.0;270.0;0.0;0.0;1.0;1
79;79076;pa;a;m;l;6;C;120.0;315.0;0.0;0.0;2.0;1
79;79077;pr;a;m;l;5;VI;152.0;700.0;0.0;0.0;1.0;1
79;79080;pr;a;m;l;4;D;87.0;612.0;0.0;0.0;1.0;1
79;79080;pr;a;m;l;5;D;90.0;600.0;0.0;0.0;1.0;1
79;79081;pr;a;a;l;2;D;43.0;459.0;0.0;0.0;0.67;3
79;79081;pr;a;a;l;2;E;41.0;449.0;0.0;0.0;1.0;1
79;79081;pr;a;a;l;3;D;56.5;509.0;0.0;0.0;0.25;4
