DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
18;18002;pr;a;m;l;3;E;79.0;454.0;0.0;0.0;1.0;1
18;18003;pr;a;a;l;1;G;45.0;390.0;0.0;0.0;1.0;1
18;18003;pr;a;a;l;2;E;44.0;395.0;1.0;1.0;0.0;1
18;18003;pr;a;m;l;3;VI;56.0;587.0;0.0;0.0;0.0;1
18;18003;pr;a;m;l;5;E;106.0;645.0;0.0;1.0;1.0;1
18;18006;pr;a;a;l;1;0;40.0;209.0;0.0;0.0;1.0;1
18;18006;pr;a;m;l;4;B;81.0;400.0;0.0;0.0;0.0;1
18;18007;pa;a;m;l;3;0;78.5;600.0;0.0;0.5;0.5;2
18;18011;pa;a;m;l;4;0;77.0;520.0;0.0;0.0;1.0;1
18;18011;pr;a;a;l;3;E;61.0;364.0;0.0;0.0;1.0;1
18;18011;pr;a;a;l;4;C;89.0;482.0;0.0;0.0;1.0;1
18;18011;pr;a;a;l;4;E;82.0;462.0;0.0;0.0;1.0;1
18;18011;pr;a;a;l;5;C;102.0;539.0;0.0;0.0;1.0;1
18;18011;pr;a;m;l;4;E;80.0;369.0;0.0;0.0;1.0;1
18;18011;pr;a;m;l;5;E;107.0;546.0;0.0;0.0;1.0;1
18;18015;pr;a;a;l;3;E;65.5;335.5;0.0;0.0;1.0;4
18;18015;pr;a;a;l;4;D;80.0;341.0;0.33;0.0;0.33;3
18;18015;pr;a;a;l;4;E;78.5;393.0;0.0;0.0;1.0;2
18;18015;pr;a;m;l;3;D;86.0;431.0;0.0;0.0;1.0;1
18;18015;pr;a;m;l;4;C;100.0;543.0;0.0;0.0;1.0;1
18;18015;pr;a;m;l;4;D;83.0;689.0;0.0;0.0;1.0;3
18;18015;pr;a;m;l;4;E;83.0;369.0;0.0;0.0;1.0;1
18;18015;pr;a;m;l;4;F;85.0;600.0;0.0;0.0;0.0;1
18;18015;pr;a;m;l;5;E;117.0;484.0;0.0;0.0;1.0;1
18;18018;pa;a;m;l;6;0;135.0;590.0;0.0;1.0;0.0;1
18;18018;pr;a;m;l;4;E;90.0;587.0;0.0;0.0;0.67;3
18;18018;pr;a;m;l;4;F;84.0;539.5;0.0;0.0;0.67;6
18;18018;pr;a;m;l;5;F;100.0;649.0;0.0;0.75;0.75;4
18;18018;pr;a;m;l;6;F;109.0;696.0;0.0;1.0;1.0;1
18;18022;pr;a;a;l;3;0;69.5;388.0;0.5;0.0;1.0;2
18;18022;pr;a;m;l;4;E;84.0;584.0;0.0;0.0;1.0;1
18;18022;pr;a;m;l;5;F;89.0;491.0;0.0;0.0;1.0;1
18;18023;pr;a;a;l;3;D;67.0;450.0;0.0;0.0;1.0;1
18;18023;pr;a;a;l;3;F;75.0;450.0;0.0;0.0;0.0;1
18;18023;pr;a;m;l;3;D;69.0;380.0;0.0;0.0;1.0;1
18;18025;pr;a;m;l;5;E;97.0;521.0;0.0;0.0;1.0;1
18;18026;pr;a;m;l;3;E;82.0;448.0;0.0;0.0;1.0;1
18;18027;pr;a;m;l;4;F;86.0;496.0;0.0;0.0;1.0;1
18;18027;pr;a;m;l;5;C;148.0;812.0;0.0;1.0;1.0;1
18;18029;pr;a;m;l;5;0;72.0;470.0;0.0;0.0;1.0;1
18;18032;pr;a;m;l;3;0;74.0;457.0;0.0;0.0;1.0;1
18;18033;pa;a;a;l;1;0;23.5;362.5;0.0;0.5;0.25;4
18;18033;pa;a;a;l;1;C;35.0;378.0;1.0;0.0;1.0;1
18;18033;pa;a;a;l;1;D;33.0;510.0;0.0;0.0;1.0;1
18;18033;pa;a;a;l;1;F;30.5;492.5;1.0;0.0;0.5;2
18;18033;pa;a;a;l;2;0;42.0;550.0;0.2;0.4;0.4;5
18;18033;pa;a;a;l;2;A;41.0;395.0;1.0;0.0;0.0;2
18;18033;pa;a;a;l;2;B;40.0;400.0;1.0;0.0;1.0;1
18;18033;pa;a;a;l;2;C;42.0;495.0;1.0;0.0;1.0;1
18;18033;pa;a;a;l;2;D;45.0;495.0;1.0;0.0;1.0;1
18;18033;pa;a;a;l;2;F;50.0;600.0;0.0;0.0;0.0;1
18;18033;pa;a;a;l;3;0;66.0;750.0;0.0;0.0;1.0;1
18;18033;pa;a;m;l;2;0;30.0;350.0;0.0;0.0;0.0;1
18;18033;pa;a;m;l;3;0;75.0;680.0;0.0;1.0;0.0;1
18;18033;pa;a;m;l;4;0;89.0;765.0;0.0;0.5;0.5;2
18;18033;pr;a;a;l;1;0;28.0;370.0;0.08;0.46;0.46;13
18;18033;pr;a;a;l;1;A;20.0;383.0;0.0;1.0;0.0;1
18;18033;pr;a;a;l;1;C;25.0;414.0;0.0;1.0;1.0;1
18;18033;pr;a;a;l;1;D;27.5;345.0;0.14;0.43;0.57;14
18;18033;pr;a;a;l;1;E;26.5;364.0;0.15;0.47;0.47;34
18;18033;pr;a;a;l;1;F;25.0;330.0;0.0;0.42;0.33;12
18;18033;pr;a;a;l;1;G;23.0;350.0;0.0;1.0;0.33;3
18;18033;pr;a;a;l;1;VI;25.5;387.5;0.0;0.0;0.17;6
18;18033;pr;a;a;l;2;0;43.0;498.0;0.07;0.43;0.5;14
18;18033;pr;a;a;l;2;A;44.0;496.5;0.43;0.5;0.86;14
18;18033;pr;a;a;l;2;C;50.0;515.0;0.38;1.0;0.38;8
18;18033;pr;a;a;l;2;D;46.0;495.0;0.31;0.34;0.69;35
18;18033;pr;a;a;l;2;E;45.0;460.0;0.2;0.49;0.54;35
18;18033;pr;a;a;l;2;F;34.5;398.5;0.06;0.5;0.44;16
18;18033;pr;a;a;l;2;G;46.0;450.0;0.5;0.0;1.0;2
18;18033;pr;a;a;l;2;NS;30.0;360.0;0.0;1.0;0.0;1
18;18033;pr;a;a;l;2;VI;36.5;404.5;0.0;0.5;0.5;2
18;18033;pr;a;a;l;3;0;61.0;570.0;0.0;0.43;0.71;7
18;18033;pr;a;a;l;3;A;61.0;607.5;0.58;0.33;0.75;12
18;18033;pr;a;a;l;3;B;66.0;283.0;1.0;0.0;1.0;1
18;18033;pr;a;a;l;3;C;70.0;610.0;0.35;0.41;0.59;17
18;18033;pr;a;a;l;3;D;67.0;568.0;0.27;0.22;0.82;51
18;18033;pr;a;a;l;3;E;69.5;485.0;0.29;0.08;0.83;24
18;18033;pr;a;a;l;3;F;64.0;615.0;0.0;0.67;0.0;3
18;18033;pr;a;a;l;3;VI;68.0;547.5;0.25;0.5;0.5;4
18;18033;pr;a;a;l;4;0;83.5;760.0;0.5;0.75;0.75;4
18;18033;pr;a;a;l;4;B;80.0;330.0;1.0;0.0;1.0;4
18;18033;pr;a;a;l;4;C;82.0;726.5;0.25;0.17;0.75;12
18;18033;pr;a;a;l;4;D;84.0;515.0;0.54;0.38;0.77;26
18;18033;pr;a;a;l;4;E;88.0;520.0;0.5;0.06;0.56;18
18;18033;pr;a;a;l;4;VI;111.0;1164.0;0.5;0.0;0.0;2
18;18033;pr;a;a;l;5;0;90.0;680.0;0.0;0.0;1.0;1
18;18033;pr;a;a;l;5;B;83.0;462.0;0.0;0.0;1.0;2
18;18033;pr;a;a;l;5;C;186.5;2076.5;0.0;1.5;1.0;2
18;18033;pr;a;a;l;5;D;101.0;476.0;0.46;0.15;1.0;13
18;18033;pr;a;a;l;5;E;122.0;681.0;0.5;0.0;1.0;4
18;18033;pr;a;a;l;5;VI;127.0;710.0;0.0;0.0;1.0;1
18;18033;pr;a;a;l;6;D;142.0;949.0;0.5;1.0;1.0;2
18;18033;pr;a;a;l;6;E;121.0;853.0;1.0;1.0;1.0;1
18;18033;pr;a;a;l;7;C;90.0;779.0;0.0;0.0;1.0;1
18;18033;pr;a;m;l;2;D;45.0;535.0;0.0;0.0;1.0;1
18;18033;pr;a;m;l;2;E;45.0;540.0;0.0;0.33;1.0;3
18;18033;pr;a;m;l;2;G;41.0;465.0;0.0;0.0;1.0;1
18;18033;pr;a;m;l;3;0;40.0;570.0;0.0;1.0;1.0;1
18;18033;pr;a;m;l;3;A;72.0;650.0;0.0;1.0;1.0;2
18;18033;pr;a;m;l;3;D;65.0;678.0;0.0;1.0;0.0;1
18;18033;pr;a;m;l;3;E;63.0;711.0;0.0;1.0;1.0;1
18;18033;pr;a;m;l;3;F;79.0;610.0;0.0;0.0;1.0;1
18;18033;pr;a;m;l;3;G;64.0;500.0;0.0;0.0;1.0;1
18;18033;pr;a;m;l;4;0;85.0;730.0;0.0;0.0;0.67;3
18;18033;pr;a;m;l;4;A;81.0;729.0;0.0;1.0;1.0;3
18;18033;pr;a;m;l;4;C;82.0;632.0;0.0;1.0;1.0;1
18;18033;pr;a;m;l;4;D;84.5;742.5;0.17;0.33;0.83;6
18;18033;pr;a;m;l;4;E;82.0;702.0;0.0;0.2;0.8;5
18;18033;pr;a;m;l;5;0;100.0;870.0;0.0;1.0;1.0;1
18;18033;pr;a;m;l;5;A;122.0;779.0;0.33;0.67;1.0;3
18;18033;pr;a;m;l;5;C;105.0;805.0;0.0;0.5;1.0;2
18;18033;pr;a;m;l;5;D;94.0;867.5;0.0;0.5;0.75;4
18;18033;pr;a;m;l;5;E;120.0;710.0;0.0;0.0;1.0;1
18;18033;pr;a;m;l;5;VI;90.0;900.0;0.0;0.0;0.0;1
18;18033;pr;a;m;l;6;0;185.5;1462.0;0.5;1.0;1.0;2
18;18033;pr;a;m;l;6;B;153.0;1050.0;0.0;0.0;1.0;1
18;18033;pr;a;m;l;6;C;121.0;915.0;0.0;1.0;1.0;1
18;18033;pr;a;m;l;6;D;109.0;976.0;0.0;0.0;0.5;2
18;18034;pa;a;m;l;5;F;100.0;700.0;0.0;1.0;0.0;1
18;18035;pa;a;a;l;1;0;50.0;370.0;0.0;0.0;0.0;1
18;18037;pr;a;m;l;3;0;47.0;471.0;0.0;1.0;0.0;1
18;18037;pr;a;m;l;5;F;93.0;391.0;0.0;0.0;1.0;1
18;18038;pr;a;m;l;4;D;80.0;436.0;0.0;1.0;1.0;1
18;18039;pr;a;a;l;3;D;57.0;370.0;0.0;0.0;1.0;1
18;18042;pa;a;m;l;5;C;120.0;550.0;0.0;0.0;0.0;1
18;18047;pr;a;a;l;2;G;49.0;250.0;0.0;0.0;1.0;1
18;18047;pr;a;a;l;3;G;61.0;313.0;0.0;0.0;1.0;1
18;18050;pr;a;a;l;3;C;73.0;435.5;0.0;0.0;1.0;2
18;18050;pr;a;m;l;4;D;81.0;695.0;0.0;0.0;1.0;1
18;18050;pr;a;m;l;4;E;79.0;630.0;0.0;0.0;1.0;1
18;18052;pr;a;a;l;2;E;63.0;234.0;0.0;0.0;1.0;1
18;18052;pr;a;a;l;3;E;70.0;200.0;0.0;0.0;0.0;1
18;18055;pr;a;m;l;1;NS;56.0;300.0;0.0;0.0;0.0;1
18;18056;pr;a;a;l;3;G;66.0;300.0;0.0;0.0;0.0;1
18;18057;pr;a;m;l;3;F;81.0;399.0;0.0;0.0;1.0;1
18;18063;pr;a;m;l;4;D;105.0;609.0;0.0;0.0;1.0;1
18;18065;pr;a;m;l;3;D;65.0;340.0;0.0;0.0;1.0;1
18;18065;pr;a;m;l;4;D;77.0;475.0;0.0;0.0;1.0;1
18;18069;pr;a;a;l;2;D;50.0;700.0;0.0;0.0;0.0;1
18;18070;pa;a;a;l;3;0;61.0;340.0;0.0;0.0;1.0;1
18;18070;pr;a;m;l;4;E;86.0;468.0;0.0;0.0;1.0;1
18;18072;pa;a;a;l;1;0;25.0;260.0;0.0;0.0;1.0;1
18;18072;pa;a;m;l;1;0;25.0;220.0;0.0;0.0;1.0;1
18;18075;pr;a;a;l;2;0;50.0;325.0;0.0;0.0;0.0;1
18;18075;pr;a;a;l;3;0;50.0;325.0;0.0;0.0;0.0;1
