type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;4;51;;3;150000;;;0;1;1;1;F;354.0;44.61541;6.63087;Non;;;;;0;C;;2.0;;;;;True;107.0;2100.0;Électrique;;Individuel;a;n;a;2020-04;05119;0000;051190000;Z;05;;;;;;;2941.18
pr;mn;v;0;90;500.0;4;205826;;;0;0;0;0;0;;44.34692;5.84654;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;05073;0000;050730000;Z;05;;;;;;;2286.96
pr;m;v;0;65;46.0;3;112000;;;0;0;1;1;E;328.0;44.67646;6.0798;Non;2.0;;;;0;B;;;;;False;;;;;;;;m;n;m;2020-04;05132;0000;051320000;Z;05;;;;;;;1723.08
pr;m;v;0;142;620.0;6;302000;;;0;0;2;0;D;213.0;44.66677;6.09309;Non;1.0;;;;0;A;;2.0;;;False;;;;;;;Individuel;m;n;m;2020-04;05132;0000;051320000;Z;05;;;;;;;2126.76
pr;m;v;0;130;550.0;5;248000;;;0;0;2;0;F;378.0;44.67318;6.07893;Non;1.0;;;;0;D;1990.0;;;;;;;;;;;Individuel;a;n;m;2020-04;05132;0000;051320000;Z;05;;;;;;;1907.69
pr;m;v;0;90;723.0;3;219000;;;0;0;0;0;E;316;44.67608;6.10986;Non;;;;;Sud;C;;;;;False;;;;;;;;m;n;m;2020-04;05132;0000;051320000;Z;05;;;;;;;2433.33
pr;a;v;4;71;;3;206000;;;0;1;1;0;NS;;44.89778;6.63032;Oui;5.0;;1.0;True;0;;;;;;;;True;210.0;2000.0;;;Collectif;a;n;a;2020-04;05023;0102;050230102;H;05;10.49;2.0;0.043;10.6;12.0;0.044;2901.41
pr;a;v;2;81;;4;212180;;;0;1;1;1;D;230;44.89544;6.63167;Oui;5.0;;1.0;;Sud;A;;2.0;;;;;;;;;;;a;n;a;2020-04;05023;0102;050230102;H;05;;;;9.72;4.0;0.045;2619.51
pr;a;v;0;22;;1;96500;;;0;0;0;0;0;;44.5715;6.68401;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;05177;0000;051770000;Z;05;;;;;;;4386.36
pr;a;v;0;29;;2;90000;;;0;1;0;1;E;290;44.56445;6.6993;Non;;;;True;0;D;;;;;;;True;141.0;1600.0;;;;a;n;a;2020-04;05177;0000;051770000;Z;05;13.75;1.0;0.053;13.75;1.0;0.053;3103.45
pr;an;v;0;82;;4;455000;;;0;0;0;0;0;;44.59643;6.72799;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;05177;0000;051770000;Z;05;;;;;;;5548.78
pr;a;v;0;40;;3;154000;;;0;1;0;1;F;420;44.56777;6.69089;Oui;;;;;0;C;;1.0;;;;;;141.0;1740.0;;;;a;n;a;2020-04;05177;0000;051770000;Z;05;;;;;;;3850.0
pr;an;v;0;41;;2;185678;;;0;0;0;0;0;;44.59643;6.72799;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;05177;0000;051770000;Z;05;13.75;1.0;0.036;13.75;1.0;0.036;4528.73
pr;m;v;0;273;300.0;8;314175;;;0;0;0;3;E;264;44.42711;5.71408;Oui;;;;;0;E;;;;;;;;;;;;Individuel;a;n;m;2020-04;05166;0000;051660000;Z;05;;;;;;;1150.82
pr;a;pi;0;81;;4;210000;;;883;0;0;0;D;230;44.89942;6.64318;Oui;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;05023;0101;050230101;H;05;;;;9.72;4.0;0.045;2592.59
pr;m;v;0;112;170.0;6;296500;;;0;0;1;2;D;228;44.56716;6.51075;Non;2.0;;;;Est-Ouest;A;;4.0;;;False;;;10.0;349.0;;;Individuel;m;n;m;2020-04;05046;0103;050460103;H;05;;;;;;;2647.32
pr;m;v;0;159;780.0;4;396000;;;0;0;0;0;E;328;44.55834;6.47767;Non;;;;;0;C;;;;;;;;;;;;;a;n;m;2020-04;05046;0103;050460103;H;05;;;;;;;2490.57
pr;a;v;1;30;;2;150000;;;0;0;0;1;F;440;44.55223;6.48197;Oui;4.0;;2.0;;0;C;;1.0;;;False;;False;50.0;1640.0;Électrique;;;a;n;a;2020-04;05046;0103;050460103;H;05;10.43;2.0;0.025;12.16;5.0;0.029;5000.0
pr;a;v;2;17;;1;43000;;;0;0;1;0;F;442;44.5401;6.33796;Oui;;;1.0;False;0;F;;1.0;;;False;;False;44.0;1100.0;Fioul;;Collectif;a;n;a;2020-04;05106;0000;051060000;Z;05;;;;;;;2529.41
pr;a;v;0;120;;5;249900;;;0;0;0;1;E;251;44.89632;6.6462;Non;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-04;05023;0108;050230108;D;05;;;;8.64;2.0;0.05;2082.5
pr;a;v;0;86;;3;170000;;;745;0;0;0;D;188;44.55749;6.08118;Non;;;;;0;A;;;;;;;;50.0;;;;;a;;a;2020-04;05061;0102;050610102;H;05;8.44;15.0;0.051;9.32;84.0;0.057;1976.74
pr;a;v;0;100;;5;90000;;;401;0;0;0;0;;44.77188;6.02528;Non;;;;;0;;;;;;;;;15.0;;;;;a;;a;2020-04;05039;0000;050390000;Z;05;;;;;;;900.0
pr;a;v;0;151;;5;590000;;;0;1;1;1;E;252;44.93204;6.56207;Non;2.0;;;True;0;E;;2.0;;;;;False;;;;;;a;n;a;2020-04;05161;0000;051610000;Z;05;;;;;;;3907.28
