type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;60380;;0;69;1000.0;4;162214;127214.0;35000.0;0;0;0;0;0;;49.56423;1.84962;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60623;0000;606230000;Z;60
pr;mn;v;60250;;0;57;350.0;4;185872;;;0;0;0;0;0;;49.31644;2.30353;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60439;0101;604390101;H;60
pr;mn;v;60250;;0;73;350.0;4;201030;;;0;0;0;0;0;;49.31644;2.30353;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60439;0101;604390101;H;60
pr;mn;v;60250;;0;98;350.0;4;238195;;;0;0;0;0;0;;49.31644;2.30353;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60439;0101;604390101;H;60
pr;mn;v;60860;;0;124;1000.0;5;193600;137600.0;56000.0;0;0;0;0;0;;49.53769;2.05757;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60493;0000;604930000;Z;60
pr;mn;v;60860;;0;110;1000.0;4;199000;147000.0;52000.0;0;0;0;0;0;;49.53769;2.05757;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60493;0000;604930000;Z;60
pr;m;v;60220;;0;77;;4;80000;;;355;0;0;0;E;;49.68977;1.7716;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;60001;0000;600010000;Z;60
pr;mn;v;60149;;0;87;406.0;4;212974;;;0;0;0;0;0;;49.25659;2.0658;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60570;0000;605700000;Z;60
pr;mn;v;60149;;0;101;406.0;7;210000;;;0;0;0;0;0;;49.25659;2.0658;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60570;0000;605700000;Z;60
pr;mn;v;60149;;0;70;406.0;3;159909;;;0;0;0;0;0;;49.25659;2.0658;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60570;0000;605700000;Z;60
pr;mn;v;60530;;0;83;565.0;5;205000;117000.0;88000.0;0;0;0;0;0;;49.24176;2.23865;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60197;0000;601970000;Z;60
pr;mn;v;60850;;0;110;2088.0;4;194000;147000.0;47000.0;0;0;0;0;0;;49.39448;1.836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60164;0000;601640000;Z;60
pr;mn;v;60930;;0;60;430.0;1;163000;98000.0;65000.0;0;0;0;0;0;;49.38462;2.22503;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60041;0000;600410000;Z;60
pr;mn;v;60930;;0;101;408.0;7;218722;;;0;0;0;0;0;;49.38462;2.22503;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;60041;0000;600410000;Z;60
