type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;12220;;0;90;1313.0;4;150991;122105.0;28886.0;0;0;0;0;0;;44.45222;2.18909;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12290;0000;122900000;Z;12
pr;mn;v;12220;;0;80;1108.0;4;133617;115617.0;18000.0;0;0;0;0;0;;44.45222;2.18909;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12290;0000;122900000;Z;12
pr;mn;v;12220;;0;90;1313.0;4;150991;122105.0;28886.0;0;0;0;0;0;;44.44674;2.251;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12206;0000;122060000;Z;12
pr;a;pi;12390;;0;35;;3;40000;;;181;0;0;0;E;261;44.40951;2.28774;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;12199;0000;121990000;Z;12
pr;mn;v;12200;;0;83;970.0;4;132717;110407.0;22310.0;0;0;0;0;0;;44.28151;2.03954;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12259;0000;122590000;Z;12
pr;mn;v;12220;;0;80;1108.0;4;133617;115617.0;18000.0;0;0;0;0;0;;44.47978;2.21408;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12148;0000;121480000;Z;12
pr;mn;v;12200;;0;83;717.0;4;122355;105183.0;17172.0;0;0;0;0;0;;44.35135;2.03571;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12300;0101;123000101;H;12
pr;mn;v;12240;;0;83;1508.0;4;158101;136989.0;21112.0;0;0;0;0;0;;44.30583;2.225;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12198;0000;121980000;Z;12
pr;mn;v;12350;;0;83;717.0;4;122355;105183.0;17172.0;0;0;0;0;0;;44.39609;2.1081;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12136;0000;121360000;Z;12
pr;mn;v;12350;;0;83;717.0;4;122355;105183.0;17172.0;0;0;0;0;0;;44.42325;2.1609;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12121;0000;121210000;Z;12
pr;mn;v;12510;;0;90;895.0;4;220569;164184.0;56385.0;0;0;0;0;0;;44.33713;2.54962;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12174;0000;121740000;Z;12
pr;mn;v;12800;;0;80;428.0;4;136316;115772.0;20544.0;0;0;0;0;0;;44.19004;2.33955;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12169;0000;121690000;Z;12
pr;a;v;12850;;0;104;;4;194000;;;0;0;0;0;0;;44.36448;2.59519;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;12176;0102;121760102;H;12
pr;m;l;12740;12264;0;81;;4;668;;;0;0;0;1;E;269;44.40178;2.6;0;;;;;0;C;;1.0;;;;;;;;;;;a;n;m;2020-03;12264;0000;122640000;Z;12
pr;mn;v;12740;;0;100;541.0;5;196800;150800.0;46000.0;0;0;0;0;0;;44.42287;2.60995;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12264;0000;122640000;Z;12
pr;mn;v;12740;;0;130;710.0;5;289600;204600.0;85000.0;0;0;0;0;0;;44.42287;2.60995;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12264;0000;122640000;Z;12
pr;mn;v;12740;;0;80;543.0;4;157042;110887.0;46155.0;0;0;0;0;0;;44.42287;2.60995;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12264;0000;122640000;Z;12
pr;a;l;12850;12176;1;45;;2;440;;;0;0;0;1;D;216.76;44.3747;2.58497;0;;;;False;Sud-Est;B;2005.0;1.0;1.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-03;12176;0301;121760301;H;12
pr;a;l;12850;12176;1;31;;2;365;;;0;0;0;1;E;311.0;44.37424;2.58059;0;;;;False;0;;;;1.0;;;;;;;Électrique;;Individuel;a;n;a;2020-03;12176;0301;121760301;H;12
pr;m;l;12850;12176;0;100;;4;765;;;0;1;2;0;E;249;44.40194;2.56645;0;;;2.0;;0;F;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;12176;0301;121760301;H;12
pr;m;v;12850;12176;0;80;395.0;4;236000;;;0;0;1;0;D;192.0;44.37298;2.5782;Oui;1.0;;2.0;False;0;D;;2.0;;;;;;;;;;;a;n;m;2020-03;12176;0301;121760301;H;12
pr;a;l;12850;12176;0;48;;2;423;;;0;0;1;0;D;160.0;44.37441;2.58024;0;3.0;;;False;0;B;2008.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-03;12176;0301;121760301;H;12
pr;a;l;12850;12176;0;38;;2;475;;;0;0;1;0;B;61.2;44.36834;2.57803;0;2.0;;1.0;;0;C;2018.0;1.0;1.0;;False;;False;;;Gaz;Chaudière;Individuel;a;n;a;2020-03;12176;0301;121760301;H;12
pr;m;v;12850;12176;0;141;;5;142000;;;0;0;2;0;NS;;44.36391;2.60804;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;12176;0301;121760301;H;12
pr;mn;v;12850;;0;130;710.0;5;289600;204600.0;85000.0;0;0;0;0;0;;44.38064;2.56462;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12176;0301;121760301;H;12
pr;a;v;12000;12202;2;207;474.0;6;260000;;;0;1;0;3;F;409.0;44.36142;2.57344;Non;2.0;;5.0;;0;F;1961.0;3.0;0.0;;False;;False;;;Fioul;Radiateur;Collectif;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;1;31;;2;380;;;0;0;1;0;E;301;44.35782;2.55959;0;3.0;;;False;Est;C;;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;1;52;;2;421;;;0;0;0;1;E;241;44.35792;2.55668;0;5.0;;1.0;;0;C;;;1.0;;False;;True;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;1;29;;2;359;;;0;0;1;0;D;223;44.35769;2.55981;0;1.0;;1.0;False;0;D;1996.0;1.0;;;;;True;;;Gaz;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;1;37;;2;413;;;0;0;1;0;D;222;44.35725;2.55906;0;1.0;;;False;0;B;2004.0;1.0;1.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;0;36;;2;389;;;0;1;1;0;0;;44.35769;2.55844;0;;;;True;Sud;;2006.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;41;;2;425;;;0;1;1;0;D;185;44.35778;2.55756;0;3.0;;;False;0;E;2007.0;1.0;;;;;True;;;Gaz;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;4;47;;2;416;;;0;0;1;0;D;216.0;44.35819;2.55676;0;6.0;;1.0;;0;E;2009.0;1.0;0.0;;False;;True;;;Gaz;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;2;44;;2;470;;;0;0;0;1;D;204.0;44.35873;2.55461;0;;;;;sud-ouest;B;;;;;False;;False;;;;;;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;0;26;;1;335;;;0;0;0;0;D;219;44.35918;2.55636;0;;;;False;0;;;;;;;;True;;;;;;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;43;;2;467;;;0;0;0;1;D;179;44.35868;2.55867;0;;;1.0;False;Sud;;;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;36;;2;420;;;0;0;1;0;A;49;44.35746;2.55623;0;4.0;;1.0;;0;C;2013.0;1.0;0.0;;False;;True;;;Gaz;Chaudière;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;4;22;;1;335;;;0;0;1;0;E;252;44.35915;2.55656;0;6.0;;1.0;True;0;F;1995.0;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;0;35;;2;367;;;0;0;1;0;C;141.0;44.35506;2.56698;0;3.0;;;True;0;D;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;0;40;;2;419;;;0;1;0;1;D;199;44.3585;2.55892;0;;;;;0;E;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;1;26;;2;338;;;0;0;1;0;F;392.25;44.35769;2.55981;0;1.0;;;False;0;G;1996.0;1.0;;;;;True;;;Gaz;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;48;;2;440;;;0;0;0;1;D;229.0;44.35762;2.5577;0;4.0;;;;0;B;;;;;False;;True;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;0;39;;2;400;;;0;0;1;0;D;202;44.35426;2.56787;0;2.0;;;True;0;E;1964.0;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;2;30;;2;398;;;0;0;1;0;0;;44.35769;2.55981;0;2.0;;1.0;True;0;;1996.0;1.0;;;;;True;;;Gaz;;Collectif;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;-1;20;;1;235;;;0;0;1;0;F;442;44.356;2.56745;0;;;;False;0;D;1970.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;2;19;;1;306;;;0;0;1;0;E;289;44.35918;2.5568;0;;;1.0;;0;C;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;4;57;;3;613;;;0;1;1;0;D;152;44.35778;2.55756;0;4.0;;;False;0;D;2007.0;1.0;;;;;True;;;Gaz;;Collectif;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;54;;3;550;;;0;0;0;1;D;222.85;44.3602;2.557;0;;;;False;Est;C;;1.0;1.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;4;62;;3;540;;;0;0;0;1;E;242;44.35767;2.5563;0;4.0;;1.0;True;0;C;;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;69;;3;553;;;0;0;0;1;0;;44.35918;2.5568;0;3.0;;;False;0;;2003.0;1.0;1.0;;;;True;;;Gaz;;Collectif;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;4;63;;3;545;;;0;1;0;1;D;187;44.3578;2.55592;0;5.0;;;;0;B;;;;;False;;True;;;Électrique;;;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;30;;2;385;;;0;0;0;1;E;259;44.3606;2.55643;0;3.0;;;False;0;B;2004.0;;1.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;1;35;;2;354;;;0;0;1;0;E;264.0;44.35843;2.56736;0;4.0;;1.0;;0;C;1997.0;1.0;0.0;;False;;True;;;Électrique;Sol;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;3;69;;3;550;;;0;0;1;0;D;205;44.35425;2.56902;0;4.0;;1.0;;0;E;1960.0;;0.0;;False;;False;;;Gaz;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;l;12000;12202;4;21;;1;326;;;0;0;1;0;D;178.89;44.35904;2.55633;0;4.0;;;False;0;E;1999.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;12202;0501;122020501;H;12
pr;a;v;12100;12145;2;135;;4;387466;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12
pr;a;v;12100;12145;1;135;;4;372700;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12
pr;a;v;12100;12145;3;135;;4;397865;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12
pr;a;v;12100;12145;5;135;;4;447157;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12
pr;a;l;12230;;0;62;;3;500;;;0;0;0;0;F;411;44.01123;3.15332;Oui;;;;;0;F;;;;;;;;;;;;;a;n;a;2020-03;12063;0000;120630000;Z;12
pr;a;l;12230;;0;29;;1;200;;;0;0;0;0;D;230;44.00851;3.15873;Oui;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-03;12063;0000;120630000;Z;12
pr;a;l;12230;;0;30;;1;200;;;0;0;0;0;E;315;44.00851;3.15873;Oui;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;12063;0000;120630000;Z;12
pr;m;l;12230;;0;94;;5;600;;;0;0;0;0;A;50;44.01157;3.1537;Oui;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-03;12063;0000;120630000;Z;12
pr;a;l;12230;;0;40;;2;300;;;0;0;0;0;E;295;44.01998;3.20747;Oui;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;12063;0000;120630000;Z;12
pr;m;l;12290;12185;0;104;670.0;4;685;;;0;0;0;1;C;132;44.27948;2.72751;0;;;2.0;;0;B;;1.0;;;;;;;;;;Individuel;a;n;m;2020-03;12185;0000;121850000;Z;12
pr;m;v;12200;12300;0;111;2000.0;4;210000;;;0;0;0;0;C;145;44.33797;1.99668;Oui;;;;False;0;B;2007.0;;;;False;;;;;;;;m;n;m;2020-03;12300;0106;123000106;H;12
pr;m;l;12350;;0;85;;4;500;;;0;0;0;0;C;;44.37723;2.19515;Non;;;;;0;D;;;;;;;;;;;;;a;n;m;2020-03;12071;0000;120710000;Z;12
pr;m;v;12350;;0;190;;7;260000;;;1085;0;0;0;0;;44.37781;2.19465;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;12071;0000;120710000;Z;12
pr;m;v;12350;12071;0;190;;7;261000;;;0;1;1;1;NS;;44.37968;2.19491;Oui;2.0;;1.0;True;0;;;2.0;;;;;;;;Fioul;;;a;n;m;2020-03;12071;0000;120710000;Z;12
pr;a;v;12100;12145;1;95;;3;98500;;;0;0;0;1;D;224;44.09751;3.08071;Oui;3.0;;;False;0;E;;1.0;;;;;False;;;Gaz;;;a;n;a;2020-03;12145;0101;121450101;H;12
pr;a;l;12100;12145;1;43;;2;410;;;0;0;0;1;E;231.0;44.09634;3.07715;0;;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;12145;0101;121450101;H;12
pr;a;l;12100;12145;3;48;;2;370;;;0;0;1;0;D;185.0;44.09761;3.07896;0;;;0.0;;0;E;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;12145;0101;121450101;H;12
pr;a;l;12100;12145;3;39;;2;395;;;0;0;1;0;D;221.0;44.09961;3.0784;0;;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;12145;0101;121450101;H;12
