type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;51390;;0;99;878.0;6;249900;124900.0;125000.0;0;0;1;0;0;;49.24016;3.96464;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51418;0000;514180000;Z;51
pr;mn;v;51430;;0;165;595.0;7;274900;194900.0;80000.0;0;0;2;0;0;;49.21277;3.8892;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51479;0000;514790000;Z;51
pr;mn;v;51220;;0;91;1800.0;5;313770;133770.0;180000.0;0;0;0;0;0;;49.31615;3.96406;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51568;0000;515680000;Z;51
pr;mn;v;51700;;0;140;745.0;6;255840;202840.0;53000.0;0;0;0;0;0;;49.09482;3.63799;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51644;0000;516440000;Z;51
pr;mn;v;51350;;0;111;412.0;5;331733;198733.0;133000.0;0;0;0;0;0;;49.2191;4.04844;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51172;0102;511720102;H;51
pr;mn;v;51100;;0;129;650.0;6;373500;213500.0;160000.0;0;0;2;0;0;;49.2191;4.04844;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51172;0102;511720102;H;51
pr;mn;v;51350;;0;152;2200.0;6;383400;184400.0;199000.0;0;0;2;0;0;;49.2191;4.04844;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51172;0102;511720102;H;51
pr;mn;v;51350;;0;118;2200.0;5;383900;184900.0;199000.0;0;0;2;0;0;;49.2191;4.04844;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51172;0102;511720102;H;51
pr;m;v;51490;;0;255;;3;80000;;;365;0;0;0;0;;49.29109;4.23771;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;51232;0000;512320000;Z;51
pr;mn;v;51380;;0;151;600.0;6;287900;207900.0;80000.0;0;0;2;0;0;;49.13902;4.15946;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51614;0000;516140000;Z;51
pr;mn;v;51380;;0;103;600.0;5;243900;163900.0;80000.0;0;0;1;0;0;;49.13902;4.15946;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51614;0000;516140000;Z;51
pr;mn;v;51380;;0;87;600.0;5;220900;140900.0;80000.0;0;0;1;0;0;;49.13902;4.15946;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51614;0000;516140000;Z;51
pr;mn;v;51140;;0;135;750.0;6;235000;186000.0;49000.0;0;0;0;0;0;;49.2741;3.88361;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51391;0000;513910000;Z;51
pr;mn;v;51490;;0;161;2074.0;8;327500;251500.0;76000.0;0;0;0;0;0;;49.29058;4.36214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51054;0000;510540000;Z;51
pr;a;l;51100;;0;88;;4;900;;;0;0;0;0;0;;49.24794;4.04283;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;51454;0601;514540601;H;51
pr;a;l;51100;;0;68;;3;600;;;0;0;0;0;B;55;49.25178;4.03969;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;51454;0601;514540601;H;51
pr;mn;v;51200;;0;132;548.0;6;251960;199900.0;52060.0;0;0;1;0;0;;49.09903;3.88662;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51252;0000;512520000;Z;51
pr;mn;v;51200;;0;151;548.0;6;289960;237900.0;52060.0;0;0;2;0;0;;49.09903;3.88662;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51252;0000;512520000;Z;51
