type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;81700;;0;100;704.0;6;165000;115000.0;50000.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;67;340.0;4;115775;86275.0;29500.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;79;340.0;5;123280;93780.0;29500.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;72;340.0;4;123080;93580.0;29500.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;87;629.0;5;142750;98250.0;44500.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;90;629.0;5;149150;104650.0;44500.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;110;704.0;6;206960;156960.0;50000.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;88;704.0;5;155810;105810.0;50000.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81700;;0;77;629.0;4;165485;120985.0;44500.0;0;0;0;0;0;;43.56429;2.08135;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81251;0000;812510000;Z;81
pr;mn;v;81100;;0;97;1400.0;5;179780;137780.0;42000.0;0;0;0;0;0;;43.66555;2.20375;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81118;0000;811180000;Z;81
pr;mn;v;81100;;0;84;1400.0;5;160450;118450.0;42000.0;0;0;0;0;0;;43.66555;2.20375;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81118;0000;811180000;Z;81
pr;mn;v;81600;;0;107;728.0;4;191700;119700.0;72000.0;0;0;0;0;0;;43.88675;1.92328;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81038;0000;810380000;Z;81
pr;mn;v;81600;;0;105;728.0;4;249500;177500.0;72000.0;0;0;0;0;0;;43.88675;1.92328;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81038;0000;810380000;Z;81
pr;mn;v;81600;;0;60;728.0;3;172500;100500.0;72000.0;0;0;0;0;0;;43.88675;1.92328;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81038;0000;810380000;Z;81
pr;mn;v;81160;;0;96;1500.0;4;175000;106380.0;68620.0;0;0;0;0;0;;43.93575;2.22214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81074;0000;810740000;Z;81
pr;mn;v;81000;;0;120;1000.0;5;133000;;;0;0;0;0;0;;43.91914;2.1418;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81004;0301;810040301;H;81
pr;mn;v;81000;;0;90;800.0;4;174000;;;0;0;0;0;0;;43.91914;2.1418;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81004;0301;810040301;H;81
pr;mn;v;81000;;0;170;1200.0;6;470000;;;0;0;0;0;0;;43.91914;2.1418;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81004;0301;810040301;H;81
pr;mn;v;81000;;0;75;400.0;4;172000;;;0;0;0;0;0;;43.91914;2.1418;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81004;0301;810040301;H;81
pr;mn;v;81110;;0;80;809.0;5;133085;93085.0;40000.0;0;0;0;0;0;;43.49193;2.18343;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81312;0000;813120000;Z;81
pr;m;v;81660;;0;137;;5;50000;;;236;0;0;0;C;131;43.53109;2.40936;Non;;;;;0;B;;;;;;;;;;;;;a;;m;2020-04;81209;0000;812090000;Z;81
pr;mn;v;81660;;0;87;1181.0;5;174250;98250.0;76000.0;0;0;0;0;0;;43.53072;2.40731;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81209;0000;812090000;Z;81
pr;mn;v;81660;;0;120;1750.0;6;209985;164985.0;45000.0;0;0;0;0;0;;43.53072;2.40731;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81209;0000;812090000;Z;81
pr;mn;v;81660;;0;90;1750.0;5;159920;114920.0;45000.0;0;0;0;0;0;;43.53072;2.40731;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81209;0000;812090000;Z;81
pr;m;v;81100;;0;168;;6;200000;;;868;0;0;0;E;270;43.61561;2.23816;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-04;81065;0202;810650202;H;81
pr;m;v;81100;;0;190;;8;320000;;;1340;0;0;0;0;;43.61561;2.23816;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;81065;0202;810650202;H;81
pr;m;v;81100;;0;260;;7;250000;;;1039;0;0;0;D;;43.61561;2.23816;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-04;81065;0202;810650202;H;81
pr;m;v;81100;;0;115;;5;120000;;;528;0;0;0;E;239;43.61561;2.23816;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;88;3533.0;5;191550;123550.0;68000.0;0;0;0;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;109;865.0;6;201000;151000.0;50000.0;0;0;0;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;m;v;81100;;0;163;;8;280000;;;1188;0;0;0;E;294;43.61561;2.23816;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-04;81065;0202;810650202;H;81
pr;m;v;81100;;0;180;;5;190000;;;827;0;0;0;E;283;43.61561;2.23816;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;110;1000.0;5;167400;167400.0;;0;0;1;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;97;800.0;5;172780;137780.0;35000.0;0;0;0;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;163;1935.0;7;319285;229285.0;90000.0;0;0;0;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;90;1500.0;5;184920;114920.0;70000.0;0;0;0;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;77;707.0;4;164985;120985.0;44000.0;0;0;0;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81100;;0;67;400.0;4;131175;86275.0;44900.0;0;0;0;0;0;;43.61331;2.24223;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81065;0202;810650202;H;81
pr;mn;v;81710;;0;87;925.0;5;148750;98250.0;50500.0;0;0;0;0;0;;43.58451;2.17809;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81273;0000;812730000;Z;81
pr;mn;v;81710;;0;67;925.0;4;136775;86275.0;50500.0;0;0;0;0;0;;43.58451;2.17809;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81273;0000;812730000;Z;81
pr;mn;v;81400;;0;80;555.0;4;176500;136500.0;40000.0;0;0;1;0;0;;44.05549;2.16756;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81060;0103;810600103;H;81
pr;mn;v;81400;;0;95;615.0;4;156000;112000.0;44000.0;0;0;0;0;0;;44.05549;2.16756;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81060;0103;810600103;H;81
pr;mn;v;81400;;0;90;615.0;4;168000;124000.0;44000.0;0;0;0;0;0;;44.05549;2.16756;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81060;0103;810600103;H;81
pr;mn;v;81400;;0;103;615.0;5;172000;128000.0;44000.0;0;0;0;0;0;;44.05549;2.16756;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81060;0103;810600103;H;81
pr;mn;v;81110;;0;80;674.0;5;145000;100000.0;45000.0;0;0;0;0;0;;43.472;2.14829;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81081;0000;810810000;Z;81
pr;mn;v;81450;;0;85;1800.0;4;181725;136725.0;45000.0;0;0;0;0;0;;44.0016;2.17615;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81101;0000;811010000;Z;81
pr;mn;v;81370;;0;90;508.0;4;176000;121000.0;55000.0;0;0;0;0;0;;43.75532;1.68878;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81271;0000;812710000;Z;81
pr;mn;v;81500;;0;109;500.0;4;253000;203000.0;50000.0;0;0;0;0;0;;43.72755;1.8349;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81011;0000;810110000;Z;81
pr;mn;v;81700;;0;90;1400.0;5;158650;104650.0;54000.0;0;0;0;0;0;;43.51769;2.02605;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81032;0000;810320000;Z;81
pr;mn;v;81700;;0;100;1400.0;6;185440;131440.0;54000.0;0;0;0;0;0;;43.51769;2.02605;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81032;0000;810320000;Z;81
pr;mn;v;81700;;0;117;1400.0;6;231520;177520.0;54000.0;0;0;0;0;0;;43.51769;2.02605;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81032;0000;810320000;Z;81
pr;mn;v;81700;;0;121;1400.0;6;208480;154480.0;54000.0;0;0;0;0;0;;43.51769;2.02605;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81032;0000;810320000;Z;81
pr;m;v;81000;;0;86;;4;178000;;;0;0;0;0;0;;43.93771;2.16823;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;81004;0802;810040802;H;81
pr;m;v;81000;;0;78;;4;175000;;;0;0;0;0;0;;43.93771;2.16823;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;81004;0802;810040802;H;81
pr;m;v;81000;;0;73;;3;158000;;;0;0;0;0;0;;43.93771;2.16823;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;81004;0802;810040802;H;81
pr;mn;v;81150;;0;110;620.0;5;200000;143000.0;57000.0;0;0;0;0;0;;43.88371;2.02801;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81093;0000;810930000;Z;81
pr;mn;v;81150;;0;73;620.0;4;153000;96000.0;57000.0;0;0;0;0;0;;43.88371;2.02801;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81093;0000;810930000;Z;81
pr;mn;v;81290;;0;79;570.0;5;138780;93780.0;45000.0;0;0;0;0;0;;43.51144;2.26806;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81120;0102;811200102;H;81
pr;a;l;81290;;0;67;;3;500;;;0;0;0;0;0;;43.52859;2.22503;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;81120;0102;811200102;H;81
pr;m;v;81290;;0;170;;6;330000;;;1389;0;0;0;E;279;43.50887;2.26685;Non;;;;;0;G;;;;;;;;;;;;;a;;m;2020-04;81120;0102;811200102;H;81
pr;mn;v;81290;;0;67;570.0;4;131275;86275.0;45000.0;0;0;0;0;0;;43.51144;2.26806;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81120;0102;811200102;H;81
pr;mn;v;81290;;0;80;570.0;5;145000;100000.0;45000.0;0;0;0;0;0;;43.51144;2.26806;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81120;0102;811200102;H;81
pr;m;l;81500;;0;117;;5;800;;;0;0;0;0;D;191;43.70241;1.80206;Oui;;;;;0;B;;;;;;;;;;;;;a;;m;2020-04;81140;0102;811400102;H;81
pr;mn;v;81110;;0;110;1000.0;5;177000;177000.0;;0;0;1;0;0;;43.53493;2.10544;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81143;0000;811430000;Z;81
pr;mn;v;81400;;0;90;882.0;5;134650;104650.0;30000.0;0;0;0;0;0;;44.03233;2.09613;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81114;0000;811140000;Z;81
pr;mn;v;81580;;0;67;300.0;4;111275;86275.0;25000.0;0;0;0;0;0;;43.55089;2.12651;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81289;0000;812890000;Z;81
pr;mn;v;81580;;0;79;300.0;5;118780;93780.0;25000.0;0;0;0;0;0;;43.55089;2.12651;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81289;0000;812890000;Z;81
pr;m;v;81660;;0;220;;8;230000;;;996;0;0;0;C;148;43.53912;2.34468;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;81204;0000;812040000;Z;81
pr;mn;v;81100;;0;90;850.0;4;145000;145000.0;;0;0;1;0;0;;43.63523;2.33073;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81042;0000;810420000;Z;81
pr;mn;v;81210;;0;90;700.0;5;153200;153200.0;;0;0;1;0;0;;43.67156;2.27498;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81227;0000;812270000;Z;81
pr;mn;v;81220;;0;120;1000.0;4;244297;201297.0;43000.0;0;0;0;0;0;;43.679;1.98416;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81078;0000;810780000;Z;81
pr;mn;v;81220;;0;100;1000.0;4;171122;128122.0;43000.0;0;0;0;0;0;;43.679;1.98416;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81078;0000;810780000;Z;81
pr;a;l;81100;;0;110;;5;1200;;;0;0;0;0;C;91;43.59364;2.24227;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;81065;0404;810650404;H;81
pr;mn;v;81500;;0;100;500.0;4;173688;120688.0;53000.0;0;0;0;0;0;;43.68592;1.81001;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81140;0105;811400105;H;81
pr;mn;v;81120;;0;72;822.0;4;146580;93580.0;53000.0;0;0;0;0;0;;43.77624;2.19489;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81222;0000;812220000;Z;81
pr;mn;v;81300;;0;83;1000.0;4;140000;101000.0;39000.0;0;0;0;0;0;;43.75961;1.99844;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;81105;0102;811050102;H;81
