type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;78930;;0;80;900.0;5;247965;129965.0;118000.0;0;0;0;0;0;;48.94724;1.71472;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78104;0000;781040000;Z;78
pr;mn;v;78930;;0;90;900.0;5;244220;126220.0;118000.0;0;0;0;0;0;;48.94724;1.71472;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78104;0000;781040000;Z;78
pr;mn;v;78930;;0;76;900.0;5;242050;124050.0;118000.0;0;0;0;0;0;;48.94724;1.71472;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78104;0000;781040000;Z;78
pr;mn;v;78440;;0;118;741.0;5;322900;192900.0;130000.0;0;0;2;0;0;;49.00558;1.77758;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78296;0000;782960000;Z;78
pr;mn;v;78510;;0;87;300.0;5;305900;135900.0;170000.0;0;0;1;0;0;;48.97873;2.00623;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78624;0103;786240103;H;78
pr;mn;v;78490;;0;87;300.0;4;279900;130900.0;149000.0;0;0;1;0;0;;48.79928;1.79128;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78262;0000;782620000;Z;78
pr;m;v;78180;;0;74;;3;423000;;;0;0;0;0;0;;48.76515;2.02098;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;78423;0116;784230116;H;78
pr;m;v;78180;;0;102;;4;562000;;;0;0;0;0;0;;48.76515;2.02098;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;78423;0116;784230116;H;78
pr;a;v;78480;;0;46;;2;230000;;;990;0;0;0;0;;48.97782;1.98167;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;78642;0102;786420102;H;78
pr;a;v;78480;;0;76;;4;310000;;;1299;0;0;0;0;;48.97782;1.98167;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;78642;0102;786420102;H;78
pr;mn;v;78190;;0;107;265.0;6;293851;168851.0;125000.0;0;0;0;0;0;;48.77574;1.99245;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78621;0108;786210108;H;78
pr;mn;v;78190;;0;106;262.0;6;288667;163667.0;125000.0;0;0;0;0;0;;48.77574;1.99245;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78621;0108;786210108;H;78
pr;m;v;78500;;0;165;;7;779000;;;0;0;0;0;0;;48.93775;2.16534;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;78586;0102;785860102;H;78
pr;mn;v;78410;;0;87;600.0;4;255900;130900.0;125000.0;0;0;1;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78
pr;mn;v;78410;;0;96;1000.0;5;393900;163900.0;230000.0;0;0;2;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78
pr;mn;v;78410;;0;124;700.0;6;329900;194900.0;135000.0;0;0;2;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78
pr;mn;v;78410;;0;110;510.0;6;352900;172900.0;180000.0;0;0;2;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78
pr;mn;v;78200;;0;124;559.0;6;316902;183902.0;133000.0;0;0;0;0;0;;48.96085;1.64712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78245;0000;782450000;Z;78
pr;mn;v;78200;;0;110;532.0;6;318356;180356.0;138000.0;0;0;2;0;0;;48.96085;1.64712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78245;0000;782450000;Z;78
pr;m;v;78390;;0;85;;4;440000;;;1859;0;0;0;0;;48.80598;2.02219;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;78073;0104;780730104;H;78
pr;m;v;78390;;0;94;;5;490000;;;2065;0;0;0;0;;48.80598;2.02219;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;78073;0104;780730104;H;78
pr;m;v;78310;;0;112;;5;280000;;;1177;0;0;0;D;201;48.76371;1.93678;Oui;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;78383;0107;783830107;H;78
pr;a;l;78990;;0;29;;1;700;;;0;0;0;0;0;;48.77162;1.95362;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;78208;0101;782080101;H;78
pr;mn;v;78470;;0;87;473.0;6;403900;164900.0;239000.0;0;0;2;0;0;;48.70632;2.0777;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78575;0102;785750102;H;78
pr;mn;v;78470;;0;96;240.0;5;358900;158900.0;200000.0;0;0;1;0;0;;48.70632;2.0777;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78575;0102;785750102;H;78
pr;mn;v;78711;;0;103;900.0;5;209900;157900.0;52000.0;0;0;0;0;0;;48.97529;1.70692;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78362;0107;783620107;H;78
pr;mn;v;78711;;0;114;;5;280000;279500.0;500.0;0;0;0;0;0;;48.97529;1.70692;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78362;0107;783620107;H;78
pr;mn;v;78711;;0;95;455.0;5;280900;171900.0;109000.0;0;0;2;0;0;;48.97529;1.70692;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78362;0107;783620107;H;78
pr;mn;v;78580;;0;133;350.0;5;361900;161900.0;200000.0;0;0;2;0;0;;48.91444;1.91215;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78010;0000;780100000;Z;78
pr;a;v;78100;;0;62;;3;524000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;59;;3;455000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;77;;4;634000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;28;;1;245000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;41;;2;360000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;63;;3;501000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;37;;1;304000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;82;;4;717000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;58;;3;486000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;66;;3;510000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;83;;4;621000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;96;;4;924000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;72;;3;578000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;27;;1;221000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;107;;5;773000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;80;;4;626000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;74;;4;699000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;60;;3;570000;;;2370;0;0;0;B;51;48.89211;2.0861;Non;;;;;0;A;;;;;;;;64.0;;;;;a;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;93;;5;855000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
pr;a;v;78100;;0;44;;2;368000;;;0;0;0;0;0;;48.8927;2.08525;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78551;0118;785510118;H;78
