type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;95;2516.0;4;142990;;;0;0;0;0;D;218;45.67206;0.32122;Non;;;;;0;C;;;;;False;;;;;;;;m;n;m;2020-04;16269;0000;162690000;Z;16;;;;;;;1505.16
pr;m;v;0;92;2020.0;4;110000;;;0;0;1;0;0;;46.03133;0.70454;Non;;;;False;Sud-Est;;;1.0;;;;;;;;Électrique;;;a;n;m;2020-04;16131;0000;161310000;Z;16;;;;;;;1195.65
pr;m;v;0;84;2383.0;4;156000;;;0;1;0;1;D;196;45.63911;0.32999;Non;;;;False;0;F;1972.0;1.0;;;;;;;;Fioul;;;a;n;m;2020-04;16093;0000;160930000;Z;16;7.48;1.0;0.048;7.48;1.0;0.048;1857.14
pr;m;v;0;76;1735.0;3;132990;;;0;0;1;0;C;149;45.63306;0.39369;Non;;;;;0;B;;1.0;;;False;;;;;;;;m;n;m;2020-04;16093;0000;160930000;Z;16;;;;;;;1749.87
pr;m;v;0;200;5884.0;6;171200;;;0;0;0;3;E;328;45.87491;0.72803;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;16070;0000;160700000;Z;16;;;;;;;856.0
pr;m;v;0;240;5749.0;5;160500;;;0;0;1;1;D;179;45.87491;0.72803;Non;;;;;0;;;;;;;;;;;Fioul;;;a;n;m;2020-04;16070;0000;160700000;Z;16;;;;;;;668.75
pr;m;v;0;295;5577.0;10;354040;;;0;0;0;4;D;156;45.87491;0.72803;Non;;;;;0;;;;;;;;;;;Gaz;;;a;n;m;2020-04;16070;0000;160700000;Z;16;;;;;;;1200.14
pr;m;v;0;244;1051.0;8;129600;;;0;0;0;4;D;157;45.87491;0.72803;Non;;;;;0;;;;;;;;;;;Électrique;;;a;n;m;2020-04;16070;0000;160700000;Z;16;;;;;;;531.15
pr;m;v;0;202;7104.0;5;299000;;;0;0;0;4;C;139;45.87491;0.72803;Non;;;;;0;;;;;;;;;;;Électrique;;;a;n;m;2020-04;16070;0000;160700000;Z;16;;;;;;;1480.2
pr;m;v;0;99;897.0;4;133750;;;0;0;0;1;NS;;45.87491;0.72803;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;16070;0000;160700000;Z;16;5.69;1.0;0.051;5.69;1.0;0.051;1351.01
pr;m;v;0;140;1270.0;7;71500;;;0;0;0;1;NS;;45.87491;0.72803;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;16070;0000;160700000;Z;16;;;;;;;510.71
pr;m;v;0;106;14025.0;5;149580;;;0;0;0;1;D;172;46.09783;0.4953;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;16264;0000;162640000;Z;16;;;;;;;1411.13
pr;m;v;0;140;620.0;6;66000;;;0;0;0;1;E;302;46.09783;0.4953;Non;;;;;0;;;;;;;;;;;Fioul;;;a;n;m;2020-04;16264;0000;162640000;Z;16;;;;;;;471.43
pr;m;v;0;116;3076.0;5;149040;;;0;0;0;1;NS;;46.10766;0.71151;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;16001;0000;160010000;Z;16;;;;;;;1284.83
pr;m;v;0;122;16177.0;5;151200;;;0;0;0;1;NS;;46.02983;0.45214;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;16038;0000;160380000;Z;16;;;;;;;1239.34
