type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;21170;;0;103;605.0;5;157065;119565.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1524.9
pr;mn;v;21170;;0;83;605.0;4;135450;97950.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1631.93
pr;mn;v;21170;;0;89;605.0;4;142880;105380.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1605.39
pr;mn;v;21170;;0;94;605.0;5;155100;117600.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1650.0
pr;mn;v;21170;;0;98;605.0;5;159064;121564.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1623.1
pr;mn;v;21170;;0;91;605.0;5;140871;103371.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1548.03
pr;mn;v;21170;;0;63;605.0;3;123357;85857.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1958.05
pr;mn;v;21170;;0;82;605.0;4;129600;92100.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1580.49
pr;mn;v;21170;;0;74;605.0;3;133156;95656.0;37500.0;0;0;1;0;0;;47.07447;5.27553;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21356;0000;213560000;Z;21;;;;;;;1799.41
pr;mn;v;21220;;0;77;1356.0;4;191638;88378.0;103260.0;0;0;1;0;0;;47.22671;4.90009;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21132;0000;211320000;Z;21;;;;;;;2488.81
pr;mn;v;21220;;0;66;1356.0;3;182900;79640.0;103260.0;0;0;1;0;0;;47.22671;4.90009;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21132;0000;211320000;Z;21;;;;;;;2771.21
pr;mn;v;21220;;0;100;1356.0;5;205144;101884.0;103260.0;0;0;1;0;0;;47.22671;4.90009;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21132;0000;211320000;Z;21;;;;;;;2051.44
pr;mn;v;21220;;0;88;1356.0;4;223265;120005.0;103260.0;0;0;1;0;0;;47.22671;4.90009;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21132;0000;211320000;Z;21;;;;;;;2537.1
