DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
71;71001;pr;a;m;v;6;D;205.0;259000.0;1263.41;;;0.0;0.0;0.0;1
71;71002;pr;a;m;v;5;E;152.0;218000.0;1434.21;;;0.0;0.0;1.0;1
71;71002;pr;a;m;v;6;D;120.0;190000.0;1583.33;;;0.0;0.0;1.0;1
71;71002;pr;a;m;v;7;D;206.0;159000.0;771.84;;;0.0;1.0;0.0;1
71;71002;pr;a;m;v;7;E;185.0;215000.0;1162.16;;;0.0;1.0;2.0;1
71;71002;pr;a;m;v;7;NS;140.0;469000.0;3350.0;;;0.0;0.0;0.0;1
71;71002;pr;a;m;v;7;VI;291.0;325000.0;1116.84;;;0.0;1.0;1.0;1
71;71002;pr;a;m;v;9;C;172.0;254000.0;1476.74;;;0.0;1.0;0.0;1
71;71002;pr;cm;mn;v;5;0;90.0;182500.0;2027.78;;;0.0;1.0;0.0;1
71;71002;pr;m;m;v;5;C;180.0;245000.0;1361.11;;;0.0;0.0;0.0;1
71;71002;pr;m;m;v;7;D;200.0;290000.0;1450.0;;;0.0;0.0;0.0;1
71;71002;pr;m;m;v;9;E;180.0;169000.0;938.89;;;0.0;1.0;1.0;1
71;71003;pr;a;m;v;170;D;170.0;240000.0;1411.76;;;0.0;0.0;0.0;1
71;71003;pr;a;m;v;6;D;170.0;245000.0;1441.18;;;0.0;0.0;1.0;1
71;71003;pr;a;m;v;6;NS;171.0;55000.0;321.64;;;0.0;1.0;0.0;1
71;71003;pr;m;m;v;6;D;180.0;210000.0;1166.67;;;0.0;0.0;0.0;1
71;71004;pr;a;m;v;4;E;95.0;189000.0;1989.47;;;0.0;1.0;1.0;1
71;71004;pr;a;m;v;5;F;82.0;165000.0;2012.2;;;0.33;0.67;1.33;3
71;71004;pr;a;m;v;6;D;160.0;220000.0;1375.0;;;0.0;1.0;1.0;1
71;71004;pr;a;m;v;7;F;181.0;198700.0;1097.79;;;1.0;1.0;1.0;1
71;71004;pr;cm;mn;v;5;0;80.0;151400.0;1892.5;;;0.0;0.0;0.0;1
71;71004;pr;m;m;v;9;E;270.0;270000.0;1000.0;;;0.0;0.0;0.0;1
71;71006;pr;a;m;v;2;0;120.0;55000.0;458.33;;;0.0;0.0;0.0;1
71;71009;pr;a;m;v;2;F;67.0;34500.0;514.93;;;0.0;1.0;0.0;1
71;71009;pr;a;m;v;3;VI;82.0;79000.0;963.41;;;0.0;0.0;0.0;1
71;71009;pr;a;m;v;4;E;110.0;189000.0;1718.18;;;0.0;1.0;1.0;1
