type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;220;11000.0;7;795000;;;0;1;3;1;E;326.0;43.75319;5.93018;Non;1.0;;10.0;False;0;C;1980.0;2.0;;;;;;;;;;;a;n;m;2020-04;04081;0000;040810000;Z;04;;;;;;;3613.64
pr;m;v;0;105;2100.0;4;295000;;;0;0;0;0;E;253.0;43.84471;5.59469;Non;;;;;Sud;D;1975.0;;;;;;;;;;;Individuel;a;n;m;2020-04;04045;0000;040450000;Z;04;;;;;;;2809.52
pr;m;v;0;80;;3;129600;;;0;0;0;1;D;229.0;44.13686;5.9573;Oui;;;15.0;;0;E;;;;;;;;;;;;Individuel;a;n;m;2020-04;04145;0000;041450000;Z;04;;;;;;;1620.0
pr;m;v;0;79;;7;50000;;;0;0;0;2;0;;43.78216;6.00767;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;04004;0000;040040000;Z;04;;;;;;;632.91
pr;m;v;0;60;;3;139000;;;0;0;0;0;0;;44.00452;6.75653;0;1.0;;;;Sud-Est;;;;;;;;;;;Fioul;;Individuel, Central;a;n;m;2020-04;04042;0000;040420000;Z;04;;;;;;;2316.67
pr;m;v;0;71;;5;110000;;;0;0;1;0;VI;;44.0877;5.55694;Non;3.0;;;True;0;VI;;1.0;;;;;;;;;;Individuel;a;n;m;2020-04;04163;0000;041630000;Z;04;;;;;;;1549.3
pr;mn;v;0;88;591.0;4;247900;129900.0;118000.0;0;0;0;0;0;;43.8392;5.77843;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04112;0104;041120104;H;04;;;;11.1;8.0;0.047;2817.05
pr;mn;v;0;90;307.0;4;218454;;;0;0;0;0;0;;43.80848;5.72723;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04152;0000;041520000;Z;04;11.68;1.0;0.058;11.68;1.0;0.058;2427.27
pr;m;v;0;132;;5;220000;;;951;0;0;0;0;;43.93111;5.63771;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;04227;0000;042270000;Z;04;;;;;;;1666.67
pr;a;v;0;22;;1;50700;;;0;0;0;1;G;522;44.38044;6.68161;Non;;;1.0;False;0;D;;1.0;;;;;True;250.0;1320.75;Électrique;;;a;n;a;2020-04;04073;0000;040730000;Z;04;;;;;;;2304.55
pr;a;v;3;41;;3;136200;;;0;1;0;0;E;324;44.37309;6.67382;Non;5.0;;1.0;False;0;C;;1.0;;;;;True;;;;;;a;n;a;2020-04;04073;0000;040730000;Z;04;;;;;;;3321.95
pr;a;v;0;22;;1;50000;;;218;0;0;0;G;522;44.368;6.68849;Non;;;;;0;D;;;;;;;;244.0;;;;;a;;a;2020-04;04073;0000;040730000;Z;04;;;;;;;2272.73
pr;a;v;0;25;;1;40000;;;187;0;0;0;E;268;44.37293;6.68138;Non;;;;;0;C;;;;;;;;97.0;;;;;a;;a;2020-04;04073;0000;040730000;Z;04;;;;;;;1600.0
pr;m;v;0;156;1000.0;5;358900;;;0;1;0;3;E;323;44.42074;6.72937;Non;;;;True;0;G;;3.0;;;;;;;;Fioul;;;a;n;m;2020-04;04096;0000;040960000;Z;04;;;;;;;2300.64
pr;a;v;0;29;;3;60000;;;276;0;0;0;F;443;44.38623;6.64792;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;04019;0000;040190000;Z;04;6.27;3.0;0.036;6.27;3.0;0.036;2068.97
pr;a;v;0;44;;2;60000;;;293;0;0;0;0;;43.83141;5.78203;Oui;;;;;0;;;;;;;;;2.0;;;;;a;;a;2020-04;04112;0102;041120102;H;04;13.26;4.0;0.117;12.7;64.0;0.112;1363.64
pr;m;v;0;120;98.0;4;146000;;;0;0;0;1;C;125.0;43.81445;6.09878;Non;2.0;;1.0;False;0;D;;2.0;;;;;;;;;;;a;n;m;2020-04;04166;0000;041660000;Z;04;8.57;2.0;0.084;8.57;2.0;0.084;1216.67
pr;m;v;0;85;568.0;5;160000;;;0;0;0;1;G;489.0;43.81764;6.09242;Oui;0.0;;1.0;;0;D;;;;;;;;;;;;Individuel;a;n;m;2020-04;04166;0000;041660000;Z;04;;;;;;;1882.35
pr;mn;v;0;75;900.0;4;203890;;;0;0;0;0;0;;44.09233;6.2439;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04070;0102;040700102;H;04;;;;;;;2718.53
pr;m;v;0;120;618.0;5;339900;;;0;0;2;0;F;399.0;44.24656;6.62088;Non;3.0;;2.0;;Sud-Ouest;D;;1.0;1.0;;False;;;;;Électrique;;Individuel;m;n;m;2020-04;04006;0000;040060000;Z;04;;;;;;;2832.5
