type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;2;30;;2;354;;;0;0;1;0;F;411;43.3489;3.21816;0;3.0;;;;0;D;;;;;False;;False;;;Électrique;Convecteur;;a;n;a;2020-04;34032;0501;340320501;H;34
pr;a;l;2;32;;2;585;;;0;0;0;0;D;151;43.61781;3.91222;0;3.0;;;False;Sud-Est-Ouest;B;1993.0;;1.0;;;;;;;;Radiateur;Individuel;a;n;a;2020-04;34172;1901;341721901;A;34
pr;a;l;0;40;;2;600;;;0;0;0;0;A;42;43.5725;3.83062;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;34270;0103;342700103;H;34
pr;a;l;2;46;;2;630;;;0;0;0;0;VI;;43.57512;3.82656;0;3.0;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-04;34270;0103;342700103;H;34
pr;a;l;0;29;;1;500;;;0;0;0;0;B;51;43.5746;3.8311;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;34270;0103;342700103;H;34
pr;a;l;2;29;;1;520;;;0;0;1;0;B;51.9;43.57558;3.83206;0;;;;False;0;B;;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-04;34270;0103;342700103;H;34
pr;a;l;2;41;;2;634;;;0;1;0;1;NS;;43.57604;3.83279;0;;;1.0;False;0;NS;;1.0;;False;False;13.0;True;;;;;;a;n;a;2020-04;34270;0103;342700103;H;34
pr;a;l;2;35;;1;537;;;0;0;0;1;A;16;43.57322;3.83421;0;;;1.0;False;0;A;;;;;;;False;;;;;;a;n;a;2020-04;34270;0103;342700103;H;34
pr;a;l;0;33;;1;530;;;0;0;1;0;A;41;43.57245;3.83093;0;;;1.0;;Ouest;B;;;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;34270;0103;342700103;H;34
pr;a;l;0;46;;2;600;;;0;0;0;0;VI;;43.57512;3.82656;0;2.0;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-04;34270;0103;342700103;H;34
