type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;49650;49041;0;156;4933.0;8;152000;;;0;0;1;1;NS;;47.31712;0.09284;Non;2.0;;0.0;False;0;NS;;;1.0;;;;;0.0;0.0;Gaz;Convecteur;Individuel;a;n;m;2020-01;49041;0000;490410000;Z;49;;;;;;;974.36
pr;m;v;49390;49221;0;262;;12;157900;;;0;0;0;2;VI;;47.46051;0.00772;Non;;;;;0;VI;;;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-01;49221;0000;492210000;Z;49;;;;;;;602.67
pr;m;v;49390;49221;0;130;3500.0;7;119990;;;0;0;0;0;D;166.0;47.46082;0.0141;Non;;;;;0;D;;;;;False;;;;;;;;m;n;m;2020-01;49221;0000;492210000;Z;49;;;;;;;923.0
pr;m;v;49390;49369;0;103;255.0;6;76000;;;0;0;1;0;D;218;47.38779;0.06958;Non;0.0;;0.0;False;0;E;;;0.0;;;;;0.0;0.0;Électrique;Radiateur;;a;n;m;2020-01;49369;0000;493690000;Z;49;;;;;;;737.86
pr;m;v;49390;49369;0;84;684.0;4;105000;;;0;0;0;1;D;209;47.38318;0.09863;Oui;1.0;;0.0;False;Sud;C;2007.0;;0.0;;;;;0.0;0.0;Électrique;Radiateur;Individuel;a;n;m;2020-01;49369;0000;493690000;Z;49;;;;;;;1250.0
pr;m;v;49390;49369;0;106;2000.0;5;205000;;;0;0;1;0;E;236.0;47.38513;0.08828;Oui;;;2.0;True;0;E;1980.0;1.0;;;;;;;;;;;m;n;m;2020-01;49369;0000;493690000;Z;49;;;;;;;1933.96
pr;m;v;49390;49369;0;85;;5;75000;;;0;0;0;0;E;279;47.38348;0.09958;Oui;;;;;0;A;2006.0;;;;;;;;;Électrique;;Individuel;a;n;m;2020-01;49369;0000;493690000;Z;49;;;;;;;882.35
pr;m;v;49390;49369;0;90;;4;71000;;;0;0;0;0;G;451.0;47.39006;0.08844;0;;;;;Sud;C;;;;;;;;;;Bois;Poêle à Bois;Individuel;a;n;m;2020-01;49369;0000;493690000;Z;49;;;;;;;788.89
pr;m;v;49390;49369;0;90;1001.0;5;163000;;;0;0;0;1;E;314.0;47.38345;0.07908;Non;;;1.0;False;0;C;;1.0;;;;;;;;Électrique;;;m;n;m;2020-01;49369;0000;493690000;Z;49;;;;;;;1811.11
pr;m;v;49730;49361;0;215;2055.0;7;119000;;;0;0;1;1;E;;47.23023;0.03826;Oui;;;;True;Nord-Ouest;E;;3.0;;;;;;;;Gaz;Radiateur;Collectif;a;n;m;2020-01;49361;0000;493610000;Z;49;;;;;;;553.49
pr;m;v;49730;49361;0;214;1509.0;7;148000;;;0;0;0;0;0;;47.23827;0.03814;0;2.0;;;;Sud-Ouest;;;;;;;;;;;Fioul;;Individuel, Central;a;n;m;2020-01;49361;0000;493610000;Z;49;;;;;;;691.59
pr;m;v;49730;49361;0;150;;4;175500;;;0;0;0;0;D;228;47.25586;0.03589;Oui;1.0;;;False;0;A;;;;;False;;;;;Électrique;;;m;n;m;2020-01;49361;0000;493610000;Z;49;;;;;;;1170.0
pr;m;v;49650;490041;0;228;;6;126900;;;532;0;0;1;E;238;47.30198;0.0644;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-11;49041;0000;490410000;Z;49;;;;;;;556.58
pr;m;v;49390;490369;0;40;;2;24000;;;107;0;0;0;G;465;47.38749;0.0802;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-10;49369;0000;493690000;Z;49;;;;;;;600.0
pr;m;v;49390;490369;0;100;;4;45000;;;194;1;0;1;F;363;47.3876;0.08023;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-10;49369;0000;493690000;Z;49;;;;;;;450.0
pr;m;v;49390;490369;0;150;;5;85600;;;362;0;0;1;F;363;47.3876;0.08023;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-08;49369;0000;493690000;Z;49;;;;;;;570.67
pr;m;v;49650;490041;0;110;;3;126900;;;513;0;0;1;0;0;47.30222;0.06648;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-06;49041;0000;490410000;Z;49;;;;;;;1153.64
pr;m;v;49730;490361;0;140;;8;159000;;;641;0;0;0;D;228;47.2563;0.03837;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-05;49361;0000;493610000;Z;49;;;;;;;1135.71
pr;m;v;49650;490041;0;201;;7;229500;;;921;0;1;0;D;159;47.31233;0.06637;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-05;49041;0000;490410000;Z;49;;;;;;;1141.79
pr;m;v;49650;490041;0;212;;11;198500;;;798;0;1;1;B;72;47.30206;0.06456;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-04;49041;0000;490410000;Z;49;;;;;;;936.32
