type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;67500;;0;130;410.0;6;280000;;;0;0;0;0;0;;48.77023;7.7441;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67331;0000;673310000;Z;67;;;;;;;2153.85
pr;mn;v;67790;;0;114;431.0;4;247752;166000.0;58752.0;0;0;1;0;0;;48.77196;7.41777;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67478;0000;674780000;Z;67;;;;;;;2173.26
pr;mn;v;67310;;0;136;428.0;5;351280;250700.0;100580.0;0;0;0;0;0;;48.6422;7.44383;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67520;0101;675200101;H;67;;;;7.955;2.0;0.037;2582.94
pr;mn;v;67310;;0;101;428.0;5;298580;198000.0;100580.0;0;0;0;0;0;;48.6422;7.44383;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67520;0101;675200101;H;67;;;;7.955;2.0;0.032;2956.24
pr;mn;v;67310;;0;132;428.0;5;363580;263000.0;100580.0;0;0;0;0;0;;48.6422;7.44383;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67520;0101;675200101;H;67;;;;7.955;2.0;0.035;2754.39
pr;mn;v;67310;;0;99;428.0;5;298780;198200.0;100580.0;0;0;0;0;0;;48.6422;7.44383;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67520;0101;675200101;H;67;;;;7.955;2.0;0.032;3017.98
pr;mn;v;67310;;0;133;428.0;6;330345;229765.0;100580.0;0;0;0;0;0;;48.6422;7.44383;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67520;0101;675200101;H;67;;;;;;;2483.8
pr;mn;v;67390;;0;136;522.0;5;333862;241600.0;92262.0;0;0;0;0;0;;48.15792;7.54984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67281;0000;672810000;Z;67;;;;;;;2454.87
pr;mn;v;67390;;0;99;522.0;5;290462;198200.0;92262.0;0;0;0;0;0;;48.15792;7.54984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67281;0000;672810000;Z;67;;;;;;;2933.96
pr;mn;v;67390;;0;101;522.0;5;290262;198000.0;92262.0;0;0;0;0;0;;48.15792;7.54984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;67281;0000;672810000;Z;67;;;;;;;2873.88
