DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
64;64001;pr;a;a;v;5;0;85.0;109000.0;1282.35;;;1.0;1.0;0.0;1
64;64003;pr;a;m;v;4;0;100.0;22000.0;220.0;;;0.0;0.0;0.0;1
64;64003;pr;a;m;v;4;C;145.0;234000.0;1613.79;;;0.0;1.0;1.0;1
64;64003;pr;a;m;v;5;0;142.0;240000.0;1690.14;;;0.0;1.0;1.0;1
64;64003;pr;a;m;v;6;B;120.0;160000.0;1333.33;;;0.0;0.0;0.0;1
64;64005;pr;a;m;v;7;D;195.0;260000.0;1333.33;;;0.0;0.0;0.0;1
64;64007;pr;a;m;v;4;NS;116.0;150000.0;1293.1;;;0.0;0.0;1.0;1
64;64007;pr;a;m;v;5;E;91.0;130000.0;1428.57;;;0.0;0.0;1.0;1
64;64007;pr;a;m;v;6;0;135.0;106920.0;792.0;;;0.0;0.0;1.0;1
64;64007;pr;a;m;v;7;A;179.0;355000.0;1983.24;;;0.0;1.0;1.0;2
64;64007;pr;a;m;v;8;A;179.0;350000.0;1955.31;;;0.0;0.0;2.0;1
64;64007;pr;m;m;v;18;D;570.0;467955.0;820.97;;;0.0;2.0;2.0;1
64;64009;pr;a;a;v;2;C;55.0;212234.0;3858.8;24.0;0.075;0.0;1.0;0.0;1
64;64009;pr;a;a;v;3;0;65.5;214500.0;3273.2;;;0.0;0.0;0.5;2
64;64009;pr;a;a;v;3;C;63.0;253800.0;4028.57;;;0.0;1.0;0.0;1
64;64009;pr;a;a;v;4;C;116.0;310000.0;2672.41;;;0.33;1.0;0.0;3
64;64009;pr;a;a;v;4;D;120.0;420000.0;3500.0;;;0.0;2.0;0.0;1
64;64009;pr;a;m;v;5;C;133.5;689000.0;5102.13;;;0.0;1.0;1.0;2
64;64009;pr;a;m;v;5;VI;160.0;745000.0;4656.25;;;0.0;0.0;0.0;1
64;64009;pr;a;m;v;6;0;136.0;549000.0;4036.76;7.69;0.023;0.0;1.0;1.0;1
64;64009;pr;a;m;v;6;C;160.0;499000.0;3118.75;7.69;0.03;0.0;0.0;0.0;1
64;64009;pr;a;m;v;7;B;220.0;699000.0;3177.27;;;0.0;1.0;1.0;1
64;64009;pr;a;m;v;7;VI;200.0;690000.0;3450.0;;;0.0;1.0;1.0;1
64;64009;pr;a;m;v;9;C;271.0;740000.0;2730.63;;;0.0;0.0;2.0;1
64;64009;pr;a;m;vp;10;C;222.0;649000.0;2923.42;;;1.0;3.0;0.0;1
64;64009;pr;a;m;vp;7;C;300.0;1240000.0;4133.33;;;0.0;2.0;1.0;1
64;64014;pr;a;a;v;5;VI;120.0;245000.0;2041.67;;;0.0;0.0;0.0;1
64;64014;pr;a;m;v;7;0;243.0;469373.0;1931.58;;;0.0;0.0;3.0;1
64;64014;pr;a;m;vp;9;D;370.0;477000.0;1289.19;;;0.0;2.0;1.0;1
64;64018;pr;cm;an;v;4;0;95.0;159000.0;1673.68;;;0.0;0.0;0.0;1
64;64018;pr;cm;m;v;5;0;114.0;178500.0;1565.79;;;0.0;0.0;0.0;1
64;64021;pr;a;m;v;4;0;100.0;214000.0;2140.0;;;0.0;1.0;1.0;1
64;64021;pr;a;m;v;5;C;156.0;264000.0;1692.31;;;0.0;1.0;1.0;1
64;64021;pr;a;m;v;5;D;143.0;249000.0;1741.26;;;0.0;1.0;2.0;1
64;64022;pr;a;m;v;6;0;150.0;410000.0;2733.33;;;0.0;0.0;2.0;1
64;64023;pr;a;m;v;4;VI;77.0;180000.0;2337.66;;;0.0;1.0;0.0;1
64;64023;pr;cm;mn;v;4;0;108.5;201150.0;1857.55;;;0.0;0.0;0.0;2
64;64024;pr;a;a;v;1;0;21.0;141750.0;6750.0;18.48;0.035;0.0;1.0;0.0;2
64;64024;pr;a;a;v;1;A;30.0;150000.0;5000.0;18.48;0.044;0.0;0.0;0.0;1
64;64024;pr;a;a;v;1;B;30.0;275000.0;9166.67;18.48;0.024;0.0;1.0;0.0;1
64;64024;pr;a;a;v;1;C;28.5;160500.0;5794.66;18.48;0.042;0.0;0.5;0.5;2
64;64024;pr;a;a;v;1;D;22.0;146500.0;6060.61;18.48;0.04;0.0;0.5;0.5;4
64;64024;pr;a;a;v;1;E;26.0;127000.0;5693.45;18.48;0.042;0.0;0.25;0.75;4
64;64024;pr;a;a;v;1;F;22.5;142750.0;6330.04;18.48;0.036;0.0;1.0;0.0;2
64;64024;pr;a;a;v;1;NS;31.0;220000.0;7109.38;18.48;0.034;0.25;0.25;0.25;4
64;64024;pr;a;a;v;1;VI;26.0;170200.0;6856.82;18.48;0.033;0.0;0.25;0.25;4
64;64024;pr;a;a;v;2;0;36.0;202362.5;5249.66;14.32;0.031;0.29;0.29;0.5;14
64;64024;pr;a;a;v;2;A;42.0;214000.0;5384.62;14.32;0.029;0.0;0.4;0.4;5
64;64024;pr;a;a;v;2;B;48.0;272250.0;5306.12;14.32;0.033;0.0;0.67;0.17;6
64;64024;pr;a;a;v;2;C;47.0;202500.0;4462.58;14.32;0.04;0.21;0.21;0.57;14
64;64024;pr;a;a;v;2;D;40.0;184000.0;5145.11;14.32;0.036;0.27;0.15;0.5;26
64;64024;pr;a;a;v;2;E;32.0;183000.0;6390.77;14.32;0.034;0.5;0.0;0.75;4
64;64024;pr;a;a;v;2;NS;43.5;237750.0;5510.2;14.32;0.03;0.56;0.44;0.44;18
64;64024;pr;a;a;v;2;VI;45.0;223000.0;5176.04;14.32;0.033;0.0;0.33;0.5;6
64;64024;pr;a;a;v;3;0;64.0;275000.0;4409.84;11.67;0.033;0.08;0.31;0.31;13
64;64024;pr;a;a;v;3;A;62.0;300000.0;4838.71;11.67;0.029;0.0;0.6;0.0;5
64;64024;pr;a;a;v;3;B;66.0;384000.0;4698.8;11.67;0.028;0.56;0.44;0.56;9
64;64024;pr;a;a;v;3;C;68.0;246000.0;3602.94;11.67;0.038;0.4;0.47;0.53;15
64;64024;pr;a;a;v;3;D;67.0;273000.0;4639.34;11.67;0.034;0.33;0.22;1.0;9
