type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;87100;;0;86;;4;700;;;0;0;0;0;0;;45.85127;1.22242;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;87085;2001;870852001;H;87
pr;a;l;87000;;0;36;;2;400;;;0;0;0;0;0;;45.82506;1.25607;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;87085;1101;870851101;H;87
pr;a;l;87000;;0;24;;1;300;;;0;0;0;0;E;315;45.82506;1.25607;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;87085;1101;870851101;H;87
pr;a;l;87000;;0;41;;2;400;;;0;0;0;0;D;167;45.82563;1.26203;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;87085;0203;870850203;H;87
pr;a;l;87100;;0;33;;2;400;;;0;0;0;0;E;326;45.84792;1.28091;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;87085;0801;870850801;H;87
pr;a;l;87000;;0;38;;1;300;;;0;0;0;0;E;276;45.83667;1.25171;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;87085;0103;870850103;H;87
pr;a;l;87000;;0;30;;1;300;;;0;0;0;0;A;;45.83691;1.2561;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;87085;0101;870850101;H;87
pr;a;l;87000;;0;56;;3;400;;;0;0;0;0;D;155;45.82962;1.22694;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;87085;1303;870851303;H;87
pr;a;l;87000;;0;33;;2;400;;;0;0;0;0;D;220;45.83191;1.24802;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;87085;0402;870850402;H;87
pr;m;v;87140;;0;270;;10;200000;;;870;0;0;0;0;;45.99239;1.27487;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;87047;0000;870470000;Z;87
