DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
09;09002;pr;a;m;v;2;VI;120.0;19000.0;158.33;;;0.0;0.0;0.0;1
09;09002;pr;a;m;v;4;D;90.0;214000.0;2377.78;;;0.0;1.0;0.0;1
09;09002;pr;a;m;v;4;E;120.0;149500.0;1245.83;;;0.0;0.0;1.0;1
09;09002;pr;a;m;v;5;D;193.0;240000.0;1243.52;;;0.0;0.0;1.0;1
09;09002;pr;a;m;v;5;E;200.0;346500.0;1732.5;;;0.0;1.0;2.0;1
09;09002;pr;a;m;v;6;D;140.0;125000.0;892.86;;;0.0;3.0;0.0;1
09;09003;pr;a;m;v;4;E;95.0;75000.0;789.47;;;0.0;0.0;1.0;1
09;09004;pr;a;m;v;4;0;68.0;60000.0;882.35;;;0.0;0.0;0.0;1
09;09004;pr;a;m;v;5;C;220.0;234000.0;1063.64;;;0.0;2.0;0.0;1
09;09005;pr;a;m;v;7;NS;140.0;190000.0;1357.14;;;0.0;2.0;1.0;1
09;09009;pr;a;m;v;4;0;123.0;117700.0;956.91;;;0.0;0.0;1.0;1
09;09011;pr;a;m;v;4;0;51.0;65400.0;1282.35;;;0.0;1.0;0.0;1
09;09011;pr;a;m;v;4;NS;61.0;81750.0;1340.16;;;1.0;1.0;0.0;1
09;09013;pr;a;m;v;5;C;153.0;296100.0;1935.29;;;0.0;1.0;0.0;1
09;09014;pr;a;m;v;10;D;159.0;210000.0;1320.75;;;1.0;1.0;1.0;1
09;09014;pr;a;m;v;2;NS;66.0;14000.0;212.12;;;0.0;0.0;0.0;1
09;09014;pr;a;m;v;4;NS;140.0;95000.0;678.57;;;0.0;1.0;0.0;1
09;09014;pr;a;m;v;8;D;120.0;213000.0;1775.0;;;0.0;1.0;1.0;1
09;09015;pr;a;m;v;5;F;95.0;199000.0;2094.74;;;1.0;0.0;1.0;1
09;09015;pr;a;m;v;8;C;259.0;445200.0;1718.92;;;0.0;0.0;4.0;1
09;09017;pr;a;m;v;4;0;60.0;70000.0;1166.67;;;1.0;1.0;0.0;1
09;09017;pr;a;m;v;7;NS;137.0;76300.0;556.93;;;0.0;1.0;0.0;1
09;09017;pr;a;m;v;8;D;209.0;342500.0;1638.76;;;1.0;3.0;0.0;2
09;09018;pr;a;m;v;6;NS;150.0;483000.0;3220.0;;;0.0;2.0;0.0;1
09;09019;pr;a;m;v;4;D;121.0;38000.0;314.05;;;0.0;1.0;0.0;1
09;09020;pr;a;m;v;6;G;120.0;80000.0;666.67;;;0.0;1.0;0.0;1
09;09024;pr;a;m;v;7;E;155.0;159000.0;1025.81;;;0.0;1.0;0.0;1
09;09026;pr;a;m;v;3;VI;300.0;250000.0;833.33;;;0.0;0.0;0.0;1
09;09027;pr;a;m;v;3;0;72.0;65400.0;908.33;;;0.0;1.0;0.0;1
09;09027;pr;a;m;v;4;NS;70.0;85000.0;1214.29;;;0.0;1.0;0.0;1
09;09027;pr;a;m;v;5;0;104.0;85000.0;817.31;;;0.0;0.0;1.0;1
09;09029;pr;a;a;v;2;E;26.0;44000.0;1692.31;;;0.0;1.0;0.0;1
09;09029;pr;a;m;v;2;VI;144.0;44000.0;305.56;;;0.0;0.0;0.0;1
09;09030;pr;a;m;v;5;0;75.0;150000.0;2000.0;;;0.0;0.0;0.0;1
09;09032;pr;a;a;v;1;E;32.0;95000.0;3000.0;;;0.33;0.67;0.33;3
09;09032;pr;a;a;v;1;F;22.0;55000.0;2544.12;;;1.0;0.75;0.25;4
09;09032;pr;a;a;v;1;G;23.0;49900.0;2495.0;;;0.33;0.0;1.0;3
09;09032;pr;a;a;v;2;0;28.0;79000.0;2821.43;12.19;0.052;1.0;0.0;1.0;1
09;09032;pr;a;a;v;2;D;28.0;77000.0;2750.0;12.19;0.053;1.0;0.0;1.0;1
09;09032;pr;a;a;v;2;E;29.0;71000.0;2505.46;12.19;0.06;0.0;0.5;0.5;2
09;09032;pr;a;a;v;2;F;39.5;72250.0;1784.08;12.19;0.083;0.0;0.5;0.5;2
09;09032;pr;a;a;v;2;G;33.5;65000.0;1917.41;12.19;0.082;0.5;0.5;0.5;2
09;09032;pr;a;a;v;2;VI;43.0;139000.0;3232.56;12.19;0.045;0.0;1.0;0.0;1
09;09032;pr;a;a;v;3;0;40.0;108000.0;2250.0;8.58;0.04;0.33;0.67;0.33;3
09;09032;pr;a;a;v;3;D;75.0;110000.0;1466.67;8.58;0.07;0.0;1.0;0.0;1
09;09032;pr;a;a;v;3;E;66.0;139000.0;2106.06;8.58;0.049;1.0;1.0;0.0;1
09;09032;pr;a;a;v;3;F;71.0;114000.0;1605.63;8.58;0.064;1.0;0.0;1.0;1
09;09032;pr;a;a;v;3;G;67.0;165000.0;2462.69;8.58;0.042;1.0;0.0;1.0;1
09;09032;pr;a;a;v;3;VI;46.5;139500.0;3240.5;8.58;0.036;0.0;1.5;0.0;2
09;09032;pr;a;a;v;4;D;111.0;180000.0;1621.62;;;0.0;2.0;0.0;1
09;09032;pr;a;a;v;4;F;65.0;135000.0;2076.92;;;0.0;0.0;1.0;1
09;09032;pr;a;a;v;5;E;86.0;165000.0;1918.6;;;0.0;0.0;1.0;1
09;09032;pr;a;a;v;5;F;127.0;191000.0;1503.94;;;0.0;1.0;0.0;1
09;09032;pr;a;m;v;1;NS;82.0;54500.0;664.63;;;0.0;0.0;0.0;1
09;09032;pr;a;m;v;11;VI;275.0;675000.0;2454.55;;;0.0;2.0;0.0;1
09;09032;pr;a;m;v;12;VI;400.0;525000.0;1312.5;;;1.0;1.0;3.0;1
09;09032;pr;a;m;v;2;0;43.0;66000.0;1534.88;;;0.0;1.0;0.0;1
09;09032;pr;a;m;v;2;NS;77.5;35000.0;554.55;;;0.0;0.5;0.0;2
09;09032;pr;a;m;v;3;B;90.0;200000.0;2222.22;;;0.0;1.0;1.0;1
09;09032;pr;a;m;v;3;E;68.0;140000.0;2058.82;;;1.0;1.0;0.0;1
09;09032;pr;a;m;v;3;NS;60.0;103000.0;1716.67;;;0.0;1.0;0.0;1
09;09032;pr;a;m;v;3;VI;49.0;99000.0;1767.86;;;0.0;1.0;0.0;3
09;09032;pr;a;m;v;4;0;91.0;181000.0;1398.5;;;0.0;1.33;0.0;3
09;09032;pr;a;m;v;4;D;109.0;213000.0;1954.13;;;0.0;1.0;0.0;1
09;09032;pr;a;m;v;4;E;100.0;199000.0;1990.0;;;0.0;0.0;1.0;1
09;09032;pr;a;m;v;4;F;75.0;186000.0;2480.0;;;0.0;2.0;0.0;1
09;09032;pr;a;m;v;4;G;132.0;150000.0;1136.36;;;1.0;0.0;1.0;1
09;09032;pr;a;m;v;4;NS;72.0;110000.0;1527.78;;;0.0;1.0;0.0;1
09;09032;pr;a;m;v;4;VI;71.5;127000.0;1901.62;;;0.0;1.0;0.0;4
09;09032;pr;a;m;v;5;0;123.0;138000.0;1121.95;;;0.0;1.0;1.0;1
09;09032;pr;a;m;v;5;D;189.0;347000.0;1835.98;;;0.0;1.0;1.0;1
09;09032;pr;a;m;v;5;E;148.0;187000.0;1327.6;;;0.0;2.0;0.0;2
09;09032;pr;a;m;v;5;F;108.0;213000.0;1972.22;;;0.0;1.0;1.0;1
09;09032;pr;a;m;v;5;NS;99.0;76500.0;1063.04;;;0.0;0.5;0.0;2
09;09032;pr;a;m;v;5;VI;103.0;265000.0;2572.82;;;0.0;0.0;1.0;1
09;09032;pr;a;m;v;6;0;144.5;128000.0;887.82;;;0.0;1.0;0.0;2
09;09032;pr;a;m;v;6;E;119.0;205000.0;1722.69;;;0.0;0.0;2.0;1
09;09032;pr;a;m;v;6;VI;159.5;134000.0;1025.85;;;0.25;0.75;0.25;4
09;09032;pr;a;m;v;7;E;157.0;129000.0;821.66;;;0.0;0.0;0.0;1
09;09032;pr;a;m;v;7;G;222.0;316000.0;1423.42;;;0.0;2.0;1.0;1
09;09032;pr;a;m;v;7;VI;197.5;223500.0;1132.39;;;0.0;1.5;1.5;2
09;09032;pr;a;m;v;8;0;119.0;220000.0;1848.74;;;0.0;1.0;0.0;1
09;09032;pr;a;m;v;8;D;230.0;330000.0;1434.78;;;1.0;0.0;2.0;1
09;09032;pr;a;m;v;9;C;261.0;320000.0;1226.05;;;0.0;3.0;1.0;1
09;09032;pr;a;m;v;9;E;236.0;270000.0;1144.07;;;0.0;3.0;1.0;1
09;09032;pr;a;m;v;9;NS;255.0;370000.0;1450.98;;;0.0;0.0;0.0;1
09;09032;pr;a;m;v;9;VI;255.0;320000.0;1254.9;;;0.5;0.0;1.5;2
09;09032;pr;m;a;v;2;E;35.0;90000.0;2571.43;12.19;0.057;1.0;0.0;0.0;1
09;09032;pr;m;a;v;3;NS;55.0;85990.0;1563.45;8.58;0.066;0.0;1.0;0.0;1
09;09035;pr;a;m;v;4;0;123.5;62650.0;639.58;;;0.0;0.5;0.0;2
09;09035;pr;a;m;v;8;0;373.0;44500.0;119.3;;;0.0;0.0;0.0;1
09;09037;pr;a;m;v;6;C;180.0;200000.0;1111.11;;;0.0;0.0;2.0;1
09;09038;pr;a;m;v;5;D;97.0;50000.0;515.46;;;0.0;1.0;0.0;1
