type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;96;;4;140000;;;611;0;0;0;C;131;14.66203;-61.07303;Non;;;;;0;D;;;;;;;;103.0;;;;;a;n;a;2020-03;97209;0111;972090111;H;972;2.0;;;;12.22;35.0;0.101;1458.33
pr;a;v;0;65;;3;170000;;;732;0;0;0;0;;14.60669;-61.08687;Non;;;;;0;;;;;;;;;17.0;;;;;a;n;a;2020-03;97209;0202;972090202;H;972;2.0;;;;12.54;48.0;0.058;2615.38
pr;a;v;0;41;;2;138000;;;0;0;0;0;NS;;14.69206;-60.95559;Non;;;1.0;;0;;;;;;;;;23.0;900.0;;;;a;n;a;2020-03;97222;2204;972222204;H;972;2.0;;;;14.8;4.0;0.053;3365.85
pr;a;v;2;43;;2;130000;;;0;1;1;0;G;451.0;14.61445;-61.08779;Oui;6.0;;1.0;True;Nord-Ouest;G;;1.0;;;;;True;;624.0;;;;a;n;a;2020-03;97229;0104;972290104;H;972;2.0;;;;15.48;7.0;0.061;3023.26
pr;m;v;0;167;964.0;6;399000;;;0;0;0;3;0;;14.60643;-60.93557;Non;2.0;;3.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;97210;0105;972100105;H;972;2.0;;;;;;;2389.22
pr;a;v;5;45;;2;98000;;;0;1;1;0;G;451.0;14.61615;-61.05748;Oui;7.0;;1.0;True;Nord-Ouest;G;;1.0;;;;;True;;936.0;;;;a;n;a;2020-03;97209;0601;972090601;H;972;2.0;;;;15.3;41.0;0.084;2177.78
pr;m;v;0;116;670.0;6;474500;;;0;0;0;0;0;;14.58974;-60.85529;Non;1.0;;5.0;;0;;;;;;;;;30.0;850.0;;;;a;n;m;2020-03;97210;0108;972100108;H;972;2.0;;;;;;;4090.52
pr;m;v;0;78;;4;90000;;;416;0;0;0;0;;14.60867;-60.882;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97210;0108;972100108;H;972;2.0;18.56;2.0;0.193;18.56;2.0;0.193;1153.85
pr;a;v;3;61;;2;115000;;;0;0;0;1;0;;14.60232;-61.06796;Non;8.0;;1.0;;0;;;;;;;;True;39.0;2604.0;;;;a;n;a;2020-03;97209;0101;972090101;H;972;2.0;12.57;2.0;0.08;15.3;41.0;0.097;1885.25
pr;m;v;0;90;;3;160000;;;696;0;0;0;0;;14.81901;-61.09091;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97214;1402;972141402;H;972;2.0;;;;;;;1777.78
pr;m;v;0;90;2144.0;3;168000;;;0;0;1;0;NS;;14.82347;-61.09527;Non;;;;False;0;;;2.0;;;;;;;;;;;a;n;m;2020-03;97214;1402;972141402;H;972;2.0;;;;;;;1866.67
pr;m;v;0;76;;4;120000;;;499;0;0;0;0;;14.62828;-61.06487;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0901;972090901;H;972;2.0;;;;20.0;3.0;0.152;1578.95
pr;a;v;0;38;;2;122000;;;0;0;1;0;G;600.0;14.61575;-60.99838;Non;2.0;;1.0;False;0;;2014.0;1.0;1.0;;;;;;;;;;a;n;a;2020-03;97213;1302;972131302;H;972;2.0;12.84;2.0;0.048;15.24;18.0;0.057;3210.53
pr;a;v;1;39;;2;118000;;;0;0;0;1;0;;14.63672;-61.02349;Non;3.0;;;;0;;;;;;;;;;850.0;;;;a;n;a;2020-03;97213;1306;972131306;H;972;2.0;;;;15.24;18.0;0.06;3025.64
pr;m;v;0;140;765.0;6;110000;;;0;0;0;0;0;;14.55577;-60.96318;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97207;0703;972070703;H;972;2.0;;;;;;;785.71
pr;m;pi;0;70;;4;380000;;;1583;0;0;0;F;;14.68576;-60.93878;Non;;;;;0;F;;;;;;;;;;;;;a;n;m;2020-03;97222;2202;972222202;H;972;2.0;13.41;1.0;0.03;13.05;4.0;0.029;5428.57
pr;m;v;0;70;3000.0;4;385000;;;0;0;0;0;F;;14.68811;-60.93393;Non;;;;;0;F;;;;;;;;;;;;;a;n;m;2020-03;97222;2202;972222202;H;972;2.0;13.41;1.0;0.029;13.05;4.0;0.028;5500.0
pr;m;v;0;80;3000.0;4;385000;;;0;0;0;0;NS;;14.68421;-60.93196;Non;;;;False;0;;;2.0;;;;;;;;;;;a;n;m;2020-03;97222;2202;972222202;H;972;2.0;13.41;1.0;0.033;13.05;4.0;0.033;4812.5
pr;a;v;0;41;;1;90950;;;0;0;1;0;VI;;14.70018;-60.9061;Non;4.0;;1.0;True;Est-Ouest;VI;2012.0;1.0;1.0;;True;;True;;995.0;;;;a;n;a;2020-03;97222;2202;972222202;H;972;2.0;;;;;;;2218.29
pr;a;v;0;51;;3;235000;;;0;0;0;0;VI;;14.69087;-60.93384;Non;;;2.0;True;0;;;;;;;;;;;;;;a;n;a;2020-03;97222;2202;972222202;H;972;2.0;;;;12.91;2.0;0.034;4607.84
pr;a;v;1;51;;3;238000;;;0;0;0;0;VI;;14.69087;-60.93384;Non;;;1.0;True;0;;;;;;;;;;;;;;a;n;a;2020-03;97222;2202;972222202;H;972;2.0;;;;12.91;2.0;0.033;4666.67
pr;m;v;0;80;;4;380000;;;1583;0;0;0;0;;14.69088;-60.92949;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97222;2202;972222202;H;972;2.0;13.41;1.0;0.034;13.05;4.0;0.033;4750.0
pr;m;v;0;175;2413.0;6;756000;;;0;0;3;1;NS;;14.70056;-60.91689;Non;1.0;;4.0;False;0;NS;1981.0;2.0;;;;;;;;;;;m;n;m;2020-03;97222;2202;972222202;H;972;2.0;;;;;;;4320.0
pr;m;v;0;100;643.0;4;320000;;;0;0;0;1;0;;14.63262;-60.99353;Oui;;;3.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;97213;1311;972131311;H;972;2.0;;;;11.96;4.0;0.045;3200.0
pr;m;v;0;135;;4;300000;;;0;0;0;2;0;;14.63701;-60.99258;Non;;;1.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;97213;1311;972131311;H;972;2.0;;;;11.96;4.0;0.065;2222.22
pr;a;v;0;42;24.0;2;143000;;;0;0;0;1;0;;14.63714;-60.99296;Oui;2.0;;1.0;;0;;;;;;;;;;900.0;;;;a;n;a;2020-03;97213;1311;972131311;H;972;2.0;15.9;1.0;0.056;15.24;18.0;0.054;3404.76
pr;m;v;0;105;703.0;4;345000;;;0;0;0;2;0;;14.63003;-61.08517;Oui;1.0;;2.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;97229;0105;972290105;H;972;2.0;;;;;;;3285.71
pr;a;v;2;82;;3;299000;;;0;0;1;0;NS;;14.61769;-61.0957;Non;11.0;;1.0;;0;;;2.0;;;False;;True;;;;;;a;n;a;2020-03;97229;0105;972290105;H;972;2.0;12.5;1.0;0.041;12.5;3.0;0.041;3646.34
pr;a;v;1;60;;3;171200;;;0;1;1;0;NS;;14.54291;-60.84255;Oui;;;1.0;True;0;NS;2008.0;;;;;;False;;;;;;m;n;a;2020-03;97232;3201;972323201;H;972;2.0;12.67;2.0;0.053;12.67;2.0;0.053;2853.33
pr;a;v;1;26;;1;99900;;;0;0;0;1;0;;14.46916;-60.86449;Oui;4.0;;1.0;;0;;;;;;;;;;1200.0;;;;a;n;a;2020-03;97217;1701;972171701;H;972;2.0;;;;;;;3842.31
pr;a;v;0;50;;3;92000;;;0;0;0;0;VI;;14.61639;-61.04991;Non;3.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-03;97209;0502;972090502;H;972;2.0;18.19;1.0;0.119;12.54;48.0;0.082;1840.0
pr;a;v;1;59;;3;187000;;;0;0;0;1;0;;14.72069;-60.98595;Oui;0.0;;;;0;;;;;;;;;;1020.0;;;;a;n;a;2020-03;97230;0103;972300103;H;972;2.0;;;;13.58;2.0;0.051;3169.49
pr;a;v;2;51;;3;207000;;;0;1;2;0;G;451.0;14.48825;-61.02873;Non;2.0;;1.0;True;Nord-Ouest;;;1.0;;;;;;;759.96;;;;a;n;a;2020-03;97206;0000;972060000;Z;972;2.0;;;;;;;4058.82
pr;a;v;1;44;;3;136000;;;0;0;0;1;0;;14.60651;-61.04818;Oui;3.0;;;;0;;;;;;;;;14.0;880.0;;;;a;n;a;2020-03;97209;0302;972090302;H;972;2.0;10.9;2.0;0.042;12.54;48.0;0.049;3090.91
pr;a;v;1;25;;1;110000;;;0;1;1;0;G;451;14.64759;-61.05249;Non;4.0;;1.0;True;Nord-Ouest;G;;1.0;;;;;True;;680.04;;;;a;n;a;2020-03;97209;0503;972090503;H;972;2.0;;;;22.11;26.0;0.06;4400.0
pr;a;v;0;19;;1;58000;;;0;0;0;1;G;500;14.44351;-60.87448;Oui;1.0;;;False;0;G;1988.0;1.0;1.0;;;;;43.0;1600.0;;;;a;n;a;2020-03;97226;0000;972260000;Z;972;2.0;21.67;1.0;0.085;21.67;1.0;0.085;3052.63
pr;a;v;0;23;;1;69000;;;0;1;1;0;G;451;14.6046;-61.0918;Oui;4.0;;1.0;True;Nord-Ouest;G;;;;;;;;;780.0;;;;a;n;a;2020-03;97229;0101;972290101;H;972;2.0;16.25;1.0;0.065;20.78;8.0;0.083;3000.0
pr;m;v;0;175;2109.0;8;350000;;;0;0;4;0;VI;;14.48741;-60.86189;Non;2.0;;6.0;False;0;VI;;4.0;2.0;;;;;;;;;;a;n;m;2020-03;97217;1703;972171703;H;972;2.0;;;;;;;2000.0
pr;m;v;0;130;683.0;6;577000;;;0;0;5;0;E;235.0;14.54076;-61.06218;Non;;;;True;Nord-Ouest;;;4.0;;;;;;;;;;;a;n;m;2020-03;97231;0000;972310000;Z;972;2.0;;;;;;;4438.46
pr;m;v;0;130;380.0;5;679500;;;0;0;2;1;G;451.0;14.54394;-61.05661;Non;2.0;;2.0;False;0;;;3.0;;;;;;;;;;;a;n;m;2020-03;97231;0000;972310000;Z;972;2.0;13.33;1.0;0.031;13.33;1.0;0.031;5226.92
pr;a;v;1;138;;5;295625;;;0;1;0;2;NS;;14.52857;-61.03105;Oui;1.0;;2.0;False;0;;;3.0;;;;;False;;;;;;a;n;a;2020-03;97231;0000;972310000;Z;972;2.0;;;;;;;2142.21
pr;a;v;3;50;;3;149900;;;0;1;1;0;C;122.0;14.52734;-61.05343;Oui;5.0;;1.0;True;Nord-Ouest;;;1.0;;;;;;;1035.96;;;;a;n;a;2020-03;97231;0000;972310000;Z;972;2.0;18.31;5.0;0.073;18.31;5.0;0.073;2998.0
pr;a;v;0;34;;1;151200;;;0;0;1;0;G;451.0;14.52987;-61.03965;Non;;;;False;0;;;;1.0;;;;;;;;;;a;n;a;2020-03;97231;0000;972310000;Z;972;2.0;;;;;;;4447.06
pr;a;v;0;75;;3;174218;;;0;1;0;1;NS;;14.52857;-61.03105;Oui;;;2.0;False;0;;;2.0;;;;;False;;;;;;a;n;a;2020-03;97231;0000;972310000;Z;972;2.0;18.31;5.0;0.095;18.31;5.0;0.095;2322.91
pr;a;v;0;89;;3;195000;;;0;0;0;11;NS;;14.74034;-60.97583;Oui;;;2.0;;Est;;;;;;False;;False;9.0;741.0;;;;m;n;a;2020-03;97230;0102;972300102;H;972;2.0;13.04;1.0;0.071;13.58;2.0;0.074;2191.01
pr;a;v;0;55;;4;210000;;;0;0;1;0;0;;14.62064;-61.07939;Non;;;;False;0;;;1.0;;;;;True;;;;;;a;n;a;2020-03;97209;0115;972090115;H;972;2.0;12.71;4.0;0.04;12.22;35.0;0.038;3818.18
pr;m;v;0;146;;7;525000;;;0;0;0;0;0;;14.62559;-61.07906;Non;;;;False;0;;2009.0;;;;;;;;;;;;a;n;m;2020-03;97209;0115;972090115;H;972;2.0;;;;;;;3595.89
pr;m;v;0;212;;6;574750;;;0;0;0;0;NS;;14.61357;-61.08101;Non;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0115;972090115;H;972;2.0;;;;17.24;2.0;0.076;2711.08
pr;m;v;0;104;552.0;4;110000;;;0;0;1;1;VI;;14.62591;-61.08035;Oui;;;2.0;;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;97209;0115;972090115;H;972;2.0;;;;20.0;3.0;0.227;1057.69
pr;a;v;0;72;;3;239000;;;0;0;0;0;NS;;14.61723;-61.07922;Non;;;1.0;;0;;;;;;;;;99.0;2500.0;;;;a;n;a;2020-03;97209;0115;972090115;H;972;2.0;13.29;6.0;0.048;12.54;48.0;0.045;3319.44
pr;m;v;0;45;206.0;3;55000;;;0;0;1;0;VI;;14.62591;-61.08035;Oui;;;;;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;97209;0115;972090115;H;972;2.0;19.14;2.0;0.188;16.17;4.0;0.159;1222.22
pr;m;v;0;104;;4;110000;;;459;0;0;0;0;;14.62506;-61.08045;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0115;972090115;H;972;2.0;;;;20.0;3.0;0.227;1057.69
pr;m;v;0;212;718.0;6;580000;;;0;0;0;4;F;350.0;14.61439;-61.079;Oui;;;3.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0115;972090115;H;972;2.0;;;;17.24;2.0;0.076;2735.85
pr;m;v;0;265;835.0;5;272000;;;0;0;0;3;0;;14.64023;-61.03801;Oui;;;3.0;;0;;;;;;;;;15.0;992.0;;;;a;n;m;2020-03;97209;0501;972090501;H;972;2.0;16.27;1.0;0.19;13.4;3.0;0.157;1026.42
pr;a;v;0;34;;2;127000;;;0;0;0;0;NS;;14.63268;-61.0411;Non;;;0.0;;0;;;;;;;;;190.0;1400.0;;;;a;n;a;2020-03;97209;0501;972090501;H;972;2.0;16.75;6.0;0.054;15.3;41.0;0.049;3735.29
pr;a;v;0;33;;1;110000;;;0;0;0;1;0;;14.62548;-61.02899;Non;3.0;;1.0;;0;;;;;;;;;;783.32;;;;a;n;a;2020-03;97213;1303;972131303;H;972;2.0;;;;17.31;4.0;0.062;3333.33
pr;m;v;0;223;;5;250000;;;1068;0;0;0;0;;14.59806;-60.99712;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97213;1303;972131303;H;972;2.0;;;;10.0;1.0;0.107;1121.08
pr;a;v;0;72;;3;154000;;;0;0;0;1;0;;14.62261;-61.02646;Oui;3.0;;;;0;;;;;;;;;;1380.0;;;;a;n;a;2020-03;97213;1303;972131303;H;972;2.0;11.62;2.0;0.065;13.08;13.0;0.073;2138.89
pr;m;v;0;107;944.0;4;299000;;;0;0;2;0;G;451;14.67044;-61.01944;Oui;;;4.0;True;Nord-Ouest;G;;3.0;;;;;;;;;;;a;n;m;2020-03;97224;2403;972242403;H;972;2.0;;;;11.01;1.0;0.047;2794.39
pr;m;v;0;90;723.0;3;140000;;;0;0;0;0;0;;14.70527;-61.00185;Non;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-03;97212;1201;972121201;H;972;2.0;7.67;1.0;0.059;7.67;1.0;0.059;1555.56
pr;m;v;0;150;;5;350000;;;1452;0;0;0;0;;14.61306;-61.0848;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0204;972090204;H;972;2.0;;;;13.4;3.0;0.069;2333.33
pr;m;v;0;150;;5;370000;;;1538;0;0;0;0;;14.61319;-61.08471;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0204;972090204;H;972;2.0;;;;13.4;3.0;0.065;2466.67
pr;m;v;0;76;;4;120000;;;0;0;0;0;NS;;14.60938;-61.08247;Oui;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0204;972090204;H;972;2.0;;;;20.0;3.0;0.152;1578.95
pr;m;v;0;150;809.0;5;374000;;;0;0;0;0;NS;;14.61106;-61.08418;Non;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0204;972090204;H;972;2.0;;;;13.4;3.0;0.064;2493.33
pr;m;v;0;150;607.0;5;353000;;;0;0;0;0;NS;;14.61232;-61.08332;Non;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-03;97209;0204;972090204;H;972;2.0;;;;13.4;3.0;0.068;2353.33
pr;a;v;4;44;;2;89000;;;0;0;0;0;0;;14.61333;-61.06155;Non;5.0;;1.0;;0;;;;;;;;True;;0.0;;;;a;n;a;2020-02;97209;0105;972090105;H;972;2.0;;;;15.3;41.0;0.091;2022.73
