type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;40310;40218;0;82;;3;500;;;0;0;1;0;F;419;43.91522;0.06463;0;;;;;0;A;;1.0;1.0;;;;;;;;;;a;n;m;2020-03;40218;0000;402180000;Z;40
pr;a;l;40310;40102;1;54;;3;320;;;0;0;1;0;D;192;43.98395;0.01056;0;0.0;;;;0;B;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;40102;0000;401020000;Z;40
pr;an;v;40310;40218;0;90;;4;128876;;;0;0;0;0;0;;43.94939;0.0325;0;;;;;0;;;;;;;;;;;;;;cm;o;a;2020-02;40218;0000;402180000;Z;40
pr;m;l;40310;400102;0;100;;3;692;;;0;0;0;1;0;0;43.98518;0.01161;0;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;40102;0000;401020000;Z;40
pr;m;v;40310;40102;0;115;16962.0;5;139000;;;0;0;0;1;0;;43.98499;0.01111;Oui;;;4.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;40102;0000;401020000;Z;40
pr;m;v;40310;40102;0;191;2490.0;9;90000;;;0;0;2;2;VI;;43.97307;0.00453;Oui;;;2.0;;Sud-Ouest;VI;1900.0;5.0;1.0;;False;;;;;Électrique;Radiateur;;a;n;m;2020-01;40102;0000;401020000;Z;40
pr;m;l;40310;40102;0;90;;3;550;;;0;0;1;0;E;269;43.98452;0.00996;0;;;;;0;C;;2.0;0.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-01;40102;0000;401020000;Z;40
pr;m;v;40310;40102;0;129;102.0;4;100000;;;0;0;1;0;C;101;43.98146;0.01401;Non;;;;False;Sud;C;;1.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-01;40102;0000;401020000;Z;40
pr;m;v;40310;40102;0;179;2210.0;8;171000;;;0;0;1;1;E;269;43.99142;0.00225;Non;;;;False;Sud;E;;2.0;1.0;;False;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-01;40102;0000;401020000;Z;40
pr;a;v;40310;40102;0;82;177.0;3;66000;;;0;0;1;1;VI;;43.98086;0.00437;Non;;;;False;Sud;VI;;1.0;1.0;;False;;False;10.0;500.0;Électrique;;Individuel;a;n;a;2020-01;40102;0000;401020000;Z;40
pr;m;v;40310;400102;0;108;;3;30290;;;133;0;1;0;0;0;43.98595;0.01147;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-09;40102;0000;401020000;Z;40
pr;m;v;40310;400102;0;94;;4;165000;;;665;0;1;0;D;166;43.99099;0.00444;0;;;;;0;;;;;;;;;;;;;;a;n;m;2019-02;40102;0000;401020000;Z;40
