type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;23;;2;294;;;0;0;1;0;G;528;44.42284;2.56219;0;0.0;;0.0;;0;D;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;12264;0000;122640000;Z;12
pr;a;l;0;37;;2;385;;;0;0;1;0;0;;43.95968;2.88506;0;2.0;;0.0;;0;;1900.0;1.0;1.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;12208;0101;122080101;H;12
pr;a;l;0;35;;2;304;;;0;0;0;0;0;;44.35556;2.57593;0;;;0.0;;0;;;;;;;;;;;;;;a;n;a;2020-04;12202;0202;122020202;H;12
pr;m;l;0;96;259.0;4;678;;;0;0;1;0;E;310;44.36276;2.60119;0;;;1.0;;0;F;1970.0;;0.0;;;;;;;Gaz;;Individuel;a;n;m;2020-04;12176;0103;121760103;H;12
pr;m;l;0;88;1000.0;4;752;;;0;0;1;0;D;199;44.39694;2.76861;0;;;;True;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;12026;0000;120260000;Z;12
pr;a;l;0;73;;3;475;;;0;0;0;0;0;;44.46747;2.97956;0;;;;True;0;;1970.0;;;;;;;;;Fioul;;Individuel;a;n;a;2020-04;12224;0000;122240000;Z;12
pr;a;l;0;25;;1;288;;;0;0;0;0;0;;44.09843;3.0778;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-04;12145;0101;121450101;H;12
pr;a;l;0;45;;2;300;;;0;0;0;0;0;;44.0985;3.08121;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-04;12145;0101;121450101;H;12
pr;a;l;4;56;;3;470;;;0;0;1;0;E;257;44.09761;3.07896;0;;;0.0;;0;F;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;12145;0101;121450101;H;12
pr;a;l;3;88;;4;690;;;0;0;0;1;D;166.0;44.09814;3.07306;0;;;0.0;;0;E;;;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;12145;0102;121450102;H;12
