type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;71640;;0;74;736.0;3;161656;95656.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;93;736.0;4;167148;101148.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;90;736.0;4;170947;104947.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;94;736.0;5;183600;117600.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;78;736.0;4;174843;108843.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;82;736.0;4;163255;97255.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;76;736.0;4;153903;87903.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;77;736.0;4;154378;88378.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71640;;0;100;736.0;5;167884;101884.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71
pr;mn;v;71150;;0;110;2250.0;5;235000;;;0;0;2;0;0;;46.8916;4.70142;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71109;0000;711090000;Z;71
pr;mn;v;71870;;0;128;794.0;5;304600;229600.0;75000.0;0;0;0;0;0;;46.34017;4.79717;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71235;0000;712350000;Z;71
pr;mn;v;71150;;0;80;515.0;5;179900;109500.0;70400.0;0;0;0;0;0;;46.90096;4.77447;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71073;0102;710730102;H;71
pr;mn;v;71440;;0;90;1214.0;4;190000;;;0;0;1;0;0;;46.68045;5.11421;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71319;0000;713190000;Z;71
pr;mn;v;71380;;0;100;634.0;5;151384;101884.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;mn;v;71380;;0;82;634.0;4;141465;91965.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;mn;v;71380;;0;88;634.0;4;169505;120005.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;mn;v;71380;;0;83;634.0;4;150908;101408.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;mn;v;71380;;0;89;634.0;4;154880;105380.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;mn;v;71380;;0;80;634.0;4;162608;113108.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;mn;v;71380;;0;76;634.0;4;141648;92148.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;mn;v;71380;;0;103;634.0;5;169065;119565.0;49500.0;0;0;1;0;0;;46.7912;4.9099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71117;0000;711170000;Z;71
pr;a;l;71000;;0;38;;2;300;;;0;0;0;0;D;151;46.30297;4.82807;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;71270;0112;712700112;H;71
pr;a;l;71000;;0;51;;2;300;;;0;0;0;0;C;132;46.30751;4.83316;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;71270;0105;712700105;H;71
pr;a;l;71000;;0;41;;2;400;;;0;0;0;0;C;132;46.30751;4.83316;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;71270;0105;712700105;H;71
