type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;62500;;0;38;;2;400;;;0;0;0;0;0;;50.74425;2.26254;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;62765;0201;627650201;H;62
pr;mn;v;62950;;0;84;325.0;4;179500;124500.0;55000.0;0;0;0;0;0;;50.42108;2.99606;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62624;0101;626240101;H;62
pr;mn;v;62980;;0;70;405.0;4;167084;112984.0;54100.0;0;0;0;0;0;;50.48709;2.75035;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62846;0000;628460000;Z;62
pr;mn;v;62580;;0;105;583.0;6;247592;143592.0;104000.0;0;0;0;0;0;;50.39293;2.77851;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62371;0000;623710000;Z;62
pr;m;v;62120;;0;213;;10;430000;;;1809;0;0;0;0;;50.63399;2.32457;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;62543;0000;625430000;Z;62
pr;mn;v;62370;;0;99;1345.0;4;180483;111983.0;68500.0;0;0;0;0;0;;50.88138;2.08038;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62057;0000;620570000;Z;62
pr;mn;v;62300;;0;88;480.0;4;179775;124785.0;54990.0;0;0;0;0;0;;50.41853;2.8133;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62291;0000;622910000;Z;62
pr;mn;v;62114;;0;94;420.0;5;186400;135900.0;50500.0;0;0;1;0;0;;50.4494;2.68304;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62737;0101;627370101;H;62
pr;mn;v;62217;;0;75;501.0;5;168500;113500.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62
pr;mn;v;62217;;0;163;501.0;7;229400;174400.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62
pr;mn;v;62217;;0;86;501.0;5;185400;130400.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62
pr;mn;v;62217;;0;109;501.0;6;206700;151700.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62
pr;mn;v;62217;;0;90;501.0;5;177200;122200.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62
pr;mn;v;62250;;0;84;901.0;4;209597;113117.0;96480.0;0;0;0;0;0;;50.82888;1.65851;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62089;0000;620890000;Z;62
pr;mn;v;62176;;0;84;385.0;4;152000;104000.0;48000.0;0;0;0;0;0;;50.55953;1.62158;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62201;0000;622010000;Z;62
pr;mn;v;62000;;0;75;450.0;5;188500;117500.0;71000.0;0;0;0;0;0;;50.28934;2.7685;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62041;0501;620410501;H;62
