DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
72;72001;pr;a;m;v;10;D;230.0;397500.0;1728.26;;;0.0;1.0;1.0;1
72;72001;pr;a;m;v;6;C;120.0;226000.0;1883.33;;;0.0;1.0;0.0;1
72;72001;pr;a;m;v;7;C;146.0;261820.0;1818.19;6.19;0.041;0.0;1.0;1.0;3
72;72001;pr;a;m;v;7;D;163.0;295400.0;1812.27;6.19;0.041;0.0;1.0;1.0;1
72;72001;pr;cm;mn;v;5;0;86.5;166200.0;1963.44;;;0.0;0.0;0.0;2
72;72001;pr;cm;mn;v;6;0;109.5;201500.0;1787.5;;;0.0;0.25;0.0;4
72;72001;pr;m;m;v;6;E;148.0;246400.0;1664.86;;;0.0;0.0;1.0;1
72;72002;pr;a;m;v;7;C;150.0;179000.0;1193.33;;;0.0;0.0;2.0;1
72;72003;pr;a;a;v;2;D;53.0;66000.0;1243.86;9.06;0.082;0.0;0.2;0.8;5
72;72003;pr;a;a;v;2;E;46.5;60457.0;1309.06;9.06;0.083;0.0;0.5;0.0;2
72;72003;pr;a;a;v;3;C;67.0;57014.0;850.96;7.87;0.111;1.0;0.0;1.0;1
72;72003;pr;a;a;v;3;D;61.0;77000.0;1262.3;7.87;0.075;0.0;0.0;1.0;1
72;72003;pr;a;a;v;4;0;77.0;55000.0;714.29;9.15;0.154;0.0;0.0;1.0;1
72;72003;pr;a;a;v;4;C;68.0;77900.0;1145.59;9.15;0.096;1.0;1.0;0.0;1
72;72003;pr;a;a;v;4;D;80.0;64950.0;811.88;9.15;0.135;0.0;1.0;0.0;1
72;72003;pr;a;a;v;4;E;86.0;69000.0;802.33;9.15;0.137;1.0;0.0;1.0;1
72;72003;pr;a;a;v;4;VI;79.0;55000.0;696.2;9.15;0.158;0.0;0.0;0.0;1
72;72003;pr;a;a;v;5;B;80.0;57200.0;715.0;6.92;0.116;0.0;0.0;1.0;1
72;72003;pr;a;a;v;5;C;91.0;103550.0;1137.91;6.92;0.073;0.0;0.0;1.0;1
72;72003;pr;a;a;v;5;D;87.0;60000.0;721.25;6.92;0.11;0.67;0.67;0.0;3
72;72003;pr;a;a;v;5;E;88.0;85400.0;970.45;6.92;0.086;1.0;0.0;1.0;1
72;72003;pr;a;a;v;6;D;150.0;136000.0;906.67;;;0.0;1.0;1.0;1
72;72003;pr;a;a;v;6;E;86.0;70664.0;821.67;;;0.0;0.0;1.0;1
72;72003;pr;a;m;v;4;C;109.5;211193.0;2003.45;;;0.0;1.0;1.0;2
72;72003;pr;a;m;v;4;E;78.0;125000.0;1602.56;;;1.0;0.0;1.0;1
72;72003;pr;a;m;v;5;B;99.0;197900.0;1998.99;;;0.0;0.0;1.0;1
72;72003;pr;a;m;v;5;C;90.0;205000.0;2277.78;;;0.0;1.0;1.0;1
72;72003;pr;a;m;v;5;D;115.0;149950.0;1326.23;;;0.0;0.5;0.75;4
72;72003;pr;a;m;v;6;0;111.5;166825.0;1496.9;6.72;0.054;0.0;1.0;0.0;2
72;72003;pr;a;m;v;6;C;130.0;169814.0;1306.26;6.72;0.062;0.0;1.0;0.0;1
72;72003;pr;a;m;v;6;E;119.0;176900.0;1486.55;6.72;0.054;1.0;1.0;0.0;1
72;72003;pr;a;m;v;6;F;90.0;117000.0;1300.0;6.72;0.062;0.0;1.0;0.0;1
72;72003;pr;a;m;v;7;C;148.0;238900.0;1614.19;;;0.0;1.0;1.0;1
72;72003;pr;a;m;v;7;D;170.0;202000.0;1188.24;;;0.0;0.0;0.0;1
72;72003;pr;a;m;v;8;E;175.0;284214.0;1624.08;;;0.0;1.0;1.0;1
72;72003;pr;m;a;v;4;D;81.0;82990.0;1024.57;9.15;0.107;0.0;1.0;0.0;1
72;72003;pr;m;m;v;7;A;147.0;320500.0;2180.27;;;0.0;0.0;0.0;1
72;72005;pr;a;m;v;5;D;147.0;140260.0;954.15;;;0.0;1.0;1.0;1
72;72005;pr;a;m;v;7;0;205.0;130000.0;634.15;;;0.0;0.0;0.0;1
72;72005;pr;a;m;v;7;D;125.0;169500.0;1356.0;;;0.0;0.0;2.0;1
72;72005;pr;a;m;v;7;VI;268.0;55000.0;205.22;;;0.0;0.0;0.0;1
72;72005;pr;a;m;v;8;D;160.0;213700.0;1335.62;;;0.0;0.0;2.0;1
72;72006;pr;a;m;v;6;B;152.0;255000.0;1677.63;;;0.0;0.0;2.0;1
72;72006;pr;a;m;v;9;D;191.0;397500.0;2081.15;;;0.0;0.0;2.0;1
72;72006;pr;cm;mn;v;4;0;62.5;127179.0;2041.49;7.88;0.046;0.0;0.0;0.0;2
72;72006;pr;cm;mn;v;5;0;87.0;146897.0;1688.47;;;0.0;0.0;0.0;1
72;72006;pr;cm;mn;v;6;0;123.0;202435.0;1540.68;;;0.0;0.0;0.0;3
72;72007;pr;a;m;v;5;0;116.0;58160.0;501.38;;;0.0;1.0;0.0;1
72;72007;pr;a;m;v;5;D;114.0;165710.0;1453.6;;;0.0;0.0;1.0;1
72;72007;pr;a;m;v;5;E;104.0;198570.0;1909.33;;;0.0;0.0;1.0;1
72;72007;pr;cm;mn;v;3;0;114.0;274000.0;2403.51;;;0.0;0.0;0.0;1
72;72007;pr;cm;mn;v;4;0;76.0;189000.0;2486.84;;;0.0;0.0;0.0;1
72;72007;pr;cm;mn;v;5;0;97.5;217620.0;2078.77;;;0.0;0.0;0.0;4
72;72007;pr;cm;mn;v;6;0;113.0;196580.0;1739.65;;;0.0;0.0;0.0;1
72;72008;pr;a;m;v;10;C;209.0;420000.0;2009.57;;;0.0;2.0;1.0;1
72;72008;pr;a;m;v;3;0;120.0;184750.0;1539.58;;;0.0;1.0;0.0;2
72;72008;pr;a;m;v;3;E;98.0;167000.0;1704.08;;;0.0;0.0;1.0;1
72;72008;pr;a;m;v;4;0;91.0;185320.0;2036.82;;;0.0;1.0;0.0;2
72;72008;pr;a;m;v;4;B;112.0;119900.0;1070.54;;;0.0;0.0;1.0;1
72;72008;pr;a;m;v;4;E;87.0;163700.0;1881.61;;;0.0;0.0;1.0;1
72;72008;pr;a;m;v;5;0;91.0;166300.0;1827.47;;;0.0;1.0;1.0;1
72;72008;pr;a;m;v;5;C;101.0;168000.0;1663.37;;;0.0;0.0;1.0;1
72;72008;pr;a;m;v;5;D;93.0;155000.0;1666.67;;;0.0;0.0;0.0;1
72;72008;pr;a;m;v;5;E;102.0;178000.0;1745.1;;;0.0;0.0;1.0;1
72;72008;pr;a;m;v;6;D;123.5;224750.0;1652.49;;;0.0;0.75;1.0;4
72;72008;pr;a;m;v;6;E;120.0;143750.0;1197.92;;;0.0;1.0;0.0;1
72;72008;pr;a;m;v;7;0;223.0;495000.0;2219.73;;;0.0;1.0;0.0;1
72;72008;pr;a;m;v;7;D;226.0;383574.5;1661.64;;;0.0;0.5;1.0;2
72;72008;pr;a;m;v;8;C;221.5;430950.0;1944.71;;;0.0;1.75;0.5;4
72;72008;pr;a;m;v;9;E;270.0;598000.0;2214.81;;;0.0;0.0;2.0;1
72;72008;pr;cm;mn;v;3;0;73.5;144500.0;1965.8;;;0.0;0.0;0.0;2
72;72008;pr;cm;mn;v;4;0;92.0;154900.0;1683.7;;;0.0;0.0;0.0;1
72;72008;pr;cm;mn;v;5;0;87.5;201269.0;2279.02;;;0.0;0.5;0.0;2
72;72008;pr;cm;mn;v;6;0;97.5;168796.5;1732.58;;;0.0;0.5;0.0;2
72;72012;pr;a;m;v;10;D;189.5;184200.0;972.71;;;0.0;1.0;1.0;2
72;72012;pr;a;m;v;4;0;76.0;50000.0;802.57;;;0.0;0.0;0.67;3
72;72012;pr;a;m;v;7;C;160.0;117500.0;734.38;;;0.0;0.0;0.0;1
72;72012;pr;a;m;v;7;E;130.0;156000.0;1200.0;;;0.0;1.0;0.0;1
72;72012;pr;m;m;v;4;VI;60.0;61000.0;1016.67;;;0.0;0.0;0.0;1
72;72013;pr;a;m;v;2;0;61.0;57240.0;938.36;8.3;0.106;0.0;1.0;0.0;1
72;72013;pr;a;m;v;3;E;86.0;86400.0;1004.65;8.55;0.102;0.0;0.0;1.0;1
72;72013;pr;a;m;v;3;F;65.0;82080.0;1262.77;8.55;0.081;1.0;1.0;0.0;1
72;72013;pr;a;m;v;4;G;63.0;59400.0;942.86;;;1.0;1.0;0.0;2
72;72013;pr;a;m;v;5;0;210.0;275000.0;1309.52;7.58;0.069;0.0;1.0;1.0;1
72;72013;pr;a;m;v;6;D;226.0;199280.0;881.77;;;0.0;2.0;0.0;1
72;72013;pr;a;m;v;6;E;125.0;133750.0;1070.0;;;1.0;1.0;1.0;1
72;72013;pr;cm;mn;v;4;0;72.0;120565.0;1658.22;;;0.0;0.0;0.0;2
72;72013;pr;cm;mn;v;6;0;90.0;119400.0;1326.67;;;0.0;0.0;0.0;1
72;72020;pr;a;m;v;10;D;264.0;243800.0;923.48;;;0.0;0.0;0.0;1
72;72020;pr;a;m;v;2;VI;27.0;45000.0;1666.67;;;0.0;1.0;0.0;1
72;72020;pr;a;m;v;3;0;74.0;170000.0;2297.3;;;0.0;1.0;0.0;1
72;72020;pr;a;m;v;5;D;100.0;119930.0;1199.3;;;0.0;0.0;1.0;1
72;72023;pr;a;m;v;3;F;50.0;66800.0;1336.0;;;0.0;1.0;0.0;1
72;72023;pr;a;m;v;4;D;84.5;136155.0;1609.04;;;0.0;1.0;0.0;2
72;72023;pr;a;m;v;4;E;95.0;86900.0;914.74;;;0.0;1.0;0.0;1
72;72023;pr;a;m;v;4;F;110.0;116000.0;1054.55;;;0.0;1.0;0.0;1
72;72023;pr;a;m;v;5;E;100.0;119840.0;1198.4;;;0.0;1.0;0.0;1
72;72023;pr;a;m;v;6;D;175.5;201625.0;1182.75;;;0.0;1.0;1.0;2
72;72023;pr;a;m;v;7;D;160.0;185000.0;1156.25;;;0.0;1.0;1.0;1
72;72023;pr;a;m;v;9;C;280.0;252000.0;900.0;;;0.0;0.0;6.0;1
72;72023;pr;cm;mn;v;4;0;73.0;143500.0;1969.92;;;0.0;0.0;0.0;2
72;72023;pr;cm;mn;v;5;0;95.0;186000.0;1952.78;;;0.0;0.0;0.0;2
72;72024;pr;a;m;v;10;D;230.0;329000.0;1430.43;;;0.0;1.0;1.0;1
72;72024;pr;a;m;v;4;C;80.0;159430.0;1992.88;9.86;0.059;0.0;1.0;0.0;1
72;72024;pr;a;m;v;5;C;77.0;172070.0;2234.68;9.02;0.048;0.0;1.0;0.0;1
72;72024;pr;a;m;v;5;VI;100.0;172800.0;1728.0;9.02;0.063;0.0;0.0;0.0;1
