type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;4;96;;4;1530;;;0;0;0;2;0;;48.9261;2.23969;0;5.0;;1.0;False;0;;2015.0;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;92025;0208;920250208;H;92
pr;a;l;1;86;;4;1962;;;0;0;0;1;NS;;48.87388;2.17845;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-04;92063;0804;920630804;H;92
pr;a;l;0;25;;1;900;;;0;0;0;0;0;;48.82654;2.27215;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;92040;0202;920400202;H;92
pr;a;l;8;121;;6;4500;;;0;0;0;0;D;156.0;48.84557;2.22064;0;8.0;;;;Sud;E;;;;;;;;;;Gaz;;Collectif, Central;a;n;a;2020-04;92064;0106;920640106;H;92
pr;a;l;4;30;;2;826;;;0;0;0;1;E;286.0;48.77416;2.31367;0;5.0;;1.0;;0;F;;;;;;;True;;;;;Collectif;a;n;a;2020-04;92014;0108;920140108;H;92
pr;a;l;1;62;;3;1869;;;0;0;0;0;VI;;48.82126;2.20942;0;3.0;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-04;92072;0104;920720104;H;92
pr;a;l;0;94;;4;2710;;;0;0;2;0;VI;;48.82126;2.20942;0;3.0;;2.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-04;92072;0104;920720104;H;92
pr;a;l;1;104;;5;2868;;;0;0;0;0;B;64.9;48.82149;2.21168;0;3.0;;1.0;;0;C;;;;;;;True;;;;;Individuel;a;n;a;2020-04;92072;0104;920720104;H;92
pr;a;l;0;60;;3;900;;;0;0;0;0;0;;48.91283;2.29705;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;92004;0503;920040503;H;92
pr;a;l;0;85;;4;1400;;;0;0;0;0;0;;48.78033;2.24019;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;92023;0504;920230504;H;92
pr;a;l;4;40;;2;986;;;0;0;0;0;NS;;48.77949;2.24388;0;;;1.0;True;0;;;;;;False;;False;;;;;;a;n;a;2020-04;92023;0504;920230504;H;92
pr;a;l;3;68;;3;1492;;;0;0;0;0;NS;;48.77949;2.24388;0;;;1.0;True;0;;;;;;False;;False;;;;;;a;n;a;2020-04;92023;0504;920230504;H;92
pr;a;l;4;26;;1;665;;;0;0;0;0;B;84.0;48.78257;2.2445;0;;;1.0;True;0;D;;;;;False;;False;;;;;;a;n;a;2020-04;92023;0504;920230504;H;92
pr;a;l;5;21;;1;650;;;0;0;0;0;NS;;48.78257;2.2445;0;;;1.0;True;0;;;;;;False;;False;;;;;;a;n;a;2020-04;92023;0504;920230504;H;92
pr;a;l;1;37;;2;843;;;0;1;0;1;VI;;48.78764;2.31807;0;7.0;;;;0;A;;;;;True;;True;;;;;Collectif;a;n;a;2020-04;92014;0103;920140103;H;92
pr;a;l;1;49;;2;1399;;;0;0;0;1;F;377;48.89281;2.26841;0;;;1.0;True;0;C;;;;;True;;True;;;;;Individuel;a;n;a;2020-04;92051;0402;920510402;H;92
pr;a;l;0;60;;2;1516;;;0;0;0;0;D;206;48.82249;2.2935;0;;;1.0;True;0;B;;;;;;;True;;;Électrique;;Individuel;a;n;a;2020-04;92075;0108;920750108;H;92
pr;a;l;5;56;;2;1022;;;0;0;0;1;0;;48.75854;2.30628;0;6.0;;;;0;;;;;;;;True;;;;;Collectif;a;n;a;2020-04;92002;0106;920020106;H;92
pr;a;l;4;45;;2;940;;;0;0;0;0;NS;;48.80473;2.32495;0;;;1.0;True;0;;;;;;False;;False;;;;;;a;n;a;2020-04;92007;0104;920070104;H;92
pr;a;l;0;26;;2;828;;;0;0;1;0;E;;48.81489;2.31693;0;6.0;;;;0;E;1940.0;1.0;;;;;True;;;;Radiateur;Collectif;a;n;a;2020-04;92049;0104;920490104;H;92
pr;a;l;1;40;;2;1083;;;0;0;0;0;D;173;48.81864;2.31796;0;;;1.0;True;0;E;;;;;True;;True;;;Gaz;;Individuel;a;n;a;2020-04;92049;0102;920490102;H;92
pr;a;l;2;42;;2;977;;;0;0;0;0;B;51.3;48.7873;2.30227;0;;;1.0;True;0;C;;;;;True;;True;;;;;;a;n;a;2020-04;92007;0115;920070115;H;92
