type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;94500;;0;80;200.0;4;322900;137900.0;185000.0;0;0;1;0;0;;48.81583;2.52449;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94017;0901;940170901;H;94;;;;19.7;3.0;0.059;4036.25
pr;mn;v;94500;;0;110;205.0;5;369900;184900.0;185000.0;0;0;2;0;0;;48.81583;2.52449;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94017;0901;940170901;H;94;;;;;;;3362.73
pr;a;v;94260;;0;83;;4;388500;;;0;0;0;0;0;;48.75607;2.32242;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;94034;0102;940340102;H;94;16.42;5.0;0.042;14.71;27.0;0.038;4680.72
pr;a;v;94470;;0;29;;5;410000;;;1715;0;0;0;0;;48.7544;2.50608;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94004;0105;940040105;H;94;11.93;1.0;0.01;11.76;3.0;0.01;14137.93
pr;mn;v;94460;;0;87;280.0;5;260900;130900.0;130000.0;0;0;1;0;0;;48.74935;2.46219;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94074;0102;940740102;H;94;;;;;;;2998.85
pr;mn;v;94460;;0;80;300.0;4;294900;124900.0;170000.0;0;0;1;0;0;;48.74935;2.46219;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94074;0102;940740102;H;94;;;;;;;3686.25
pr;mn;v;94460;;0;82;450.0;5;324900;174900.0;150000.0;0;0;1;0;0;;48.74935;2.46219;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94074;0102;940740102;H;94;;;;;;;3962.2
pr;mn;v;94460;;0;95;985.0;5;341900;184900.0;157000.0;0;0;2;0;0;;48.74935;2.46219;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94074;0102;940740102;H;94;;;;;;;3598.95
pr;mn;v;94460;;0;151;450.0;6;464900;215900.0;249000.0;0;0;2;0;0;;48.74935;2.46219;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94074;0102;940740102;H;94;;;;;;;3078.81
pr;mn;v;94440;;0;87;445.0;4;335900;160900.0;175000.0;0;0;1;0;0;;48.72008;2.52932;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94075;0102;940750102;H;94;;;;10.38;1.0;0.032;3860.92
pr;a;v;94440;;0;33;;1;180000;;;784;0;0;0;0;;48.72048;2.53104;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94075;0102;940750102;H;94;17.29;1.0;0.038;25.38;5.0;0.056;5454.55
pr;a;v;94440;;0;61;;2;270000;;;1146;0;0;0;0;;48.72048;2.53104;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94075;0102;940750102;H;94;18.915;4.0;0.051;19.51;5.0;0.053;4426.23
pr;m;v;94500;;0;99;;5;372000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;;;;3757.58
pr;mn;v;94460;;0;91;329.0;6;287030;131030.0;156000.0;0;0;0;0;0;;48.74935;2.46219;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94074;0102;940740102;H;94;;;;;;;3154.18
pr;a;v;94120;;0;81;;4;450000;;;1863;0;0;0;0;;48.85574;2.4951;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94033;0109;940330109;H;94;;;;18.795;4.0;0.041;5555.56
pr;a;v;94120;;0;80;;4;460000;;;1938;0;0;0;0;;48.85522;2.49266;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94033;0109;940330109;H;94;;;;18.795;4.0;0.039;5750.0
pr;mn;v;94480;;0;96;400.0;5;389357;187357.0;202000.0;0;0;0;0;0;;48.7248;2.41992;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94001;0000;940010000;Z;94;;;;;;;4055.8
pr;mn;v;94480;;0;126;407.0;5;460000;258000.0;202000.0;0;0;0;0;0;;48.7248;2.41992;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94001;0000;940010000;Z;94;;;;;;;3650.79
pr;m;v;94360;;0;168;;7;998000;;;0;0;0;0;0;;48.84274;2.5157;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94015;0101;940150101;H;94;;;;;;;5940.48
pr;m;v;94360;;0;164;;7;992000;;;0;0;0;0;0;;48.84274;2.5157;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94015;0101;940150101;H;94;;;;;;;6048.78
pr;a;v;94500;;0;78;;4;320000;;;1344;0;0;0;0;;48.81133;2.54873;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94017;1304;940171304;H;94;;;;15.71;21.0;0.046;4102.56
pr;mn;v;94520;;0;87;321.0;4;333900;170900.0;163000.0;0;0;1;0;0;;48.6963;2.5569;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94056;0000;940560000;Z;94;13.57;1.0;0.042;13.57;1.0;0.042;3837.93
pr;mn;v;94520;;0;118;321.0;5;375900;212900.0;163000.0;0;0;2;0;0;;48.6963;2.5569;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94056;0000;940560000;Z;94;;;;;;;3185.59
pr;a;v;94500;;0;83;;4;390000;;;1637;0;0;0;0;;48.81705;2.51556;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94017;0601;940170601;H;94;15.71;4.0;0.04;15.71;21.0;0.04;4698.8
pr;a;v;94500;;0;40;;2;230000;;;973;0;0;0;0;;48.81705;2.51556;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94017;0601;940170601;H;94;20.0;5.0;0.042;19.45;83.0;0.041;5750.0
pr;a;v;94500;;0;80;;4;310000;;;1299;0;0;0;0;;48.81705;2.51556;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94017;0601;940170601;H;94;15.71;4.0;0.049;15.71;21.0;0.049;3875.0
pr;a;v;94500;;0;27;;1;140000;;;596;0;0;0;0;;48.81705;2.51556;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94017;0601;940170601;H;94;25.0;3.0;0.058;26.82;40.0;0.062;5185.19
pr;a;v;94500;;0;42;;2;241046;;;0;0;0;0;0;;48.81725;2.51192;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;94017;0601;940170601;H;94;20.0;5.0;0.042;19.45;83.0;0.041;5739.19
pr;a;v;94500;;0;28;;1;140000;;;594;0;0;0;0;;48.81705;2.51556;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94017;0601;940170601;H;94;25.0;3.0;0.06;26.82;40.0;0.064;5000.0
pr;a;v;94360;;0;47;;2;280000;;;1183;0;0;0;0;;48.83491;2.52365;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94015;0106;940150106;H;94;17.45;1.0;0.035;22.05;17.0;0.044;5957.45
pr;a;v;94360;;0;79;;4;430000;;;1789;0;0;0;0;;48.83491;2.52365;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94015;0106;940150106;H;94;;;;17.57;3.0;0.039;5443.04
pr;a;v;94170;;0;90;;4;710000;;;0;0;0;0;0;;48.84434;2.50192;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;94058;0110;940580110;H;94;20.29;3.0;0.031;16.9;10.0;0.026;7888.89
pr;m;v;94500;;0;100;;5;390000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;;;;3900.0
pr;m;v;94500;;0;82;;4;340000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;19.7;3.0;0.057;4146.34
pr;m;v;94500;;0;96;;5;375000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;;;;3906.25
pr;m;v;94500;;0;88;;4;340000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;19.7;3.0;0.061;3863.64
pr;m;v;94500;;0;89;;4;350000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;19.7;3.0;0.06;3932.58
pr;m;v;94500;;0;98;;5;360000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;;;;3673.47
pr;m;v;94500;;0;85;;4;330000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;19.7;3.0;0.061;3882.35
pr;m;v;94500;;0;95;;5;365000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;;;;3842.11
pr;m;v;94500;;0;93;;5;370000;;;0;0;0;0;0;;48.81452;2.55432;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;94017;1302;940171302;H;94;;;;;;;3978.49
pr;a;v;94210;;0;90;;4;770000;;;3203;0;0;0;0;;48.79765;2.50922;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0502;940680502;H;94;;;;20.119999999999997;18.0;0.028;8555.56
pr;a;v;94210;;0;43;;2;320000;;;1328;0;0;0;0;;48.79765;2.50922;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0502;940680502;H;94;20.244999999999997;2.0;0.033;21.28;147.0;0.034;7441.86
pr;a;v;94210;;0;59;;3;410000;;;1699;0;0;0;0;;48.79765;2.50922;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0502;940680502;H;94;;;;19.36;52.0;0.033;6949.15
pr;a;v;94210;;0;77;;4;520000;;;2172;0;0;0;0;;48.79765;2.50922;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0502;940680502;H;94;;;;20.119999999999997;18.0;0.036;6753.25
pr;a;v;94210;;0;76;;4;550000;;;2296;0;0;0;0;;48.79765;2.50922;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0502;940680502;H;94;;;;20.119999999999997;18.0;0.033;7236.84
pr;a;v;94210;;0;128;;6;1060000;;;4408;0;0;0;0;;48.79765;2.50922;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0502;940680502;H;94;;;;;;;8281.25
pr;mn;v;94470;;0;125;599.0;5;424500;;;0;0;0;0;0;;48.74753;2.5195;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94004;0106;940040106;H;94;;;;;;;3396.0
pr;mn;v;94420;;0;116;450.0;6;483311;187311.0;296000.0;0;0;0;0;0;;48.80957;2.57163;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94059;0103;940590103;H;94;;;;;;;4166.47
pr;mn;v;94420;;0;140;450.0;5;539025;243025.0;296000.0;0;0;0;0;0;;48.80957;2.57163;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94059;0103;940590103;H;94;;;;15.47;2.0;0.048;3850.18
pr;mn;v;94420;;0;99;240.0;6;424810;181810.0;243000.0;0;0;0;0;0;;48.80957;2.57163;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94059;0103;940590103;H;94;;;;;;;4291.01
pr;mn;v;94420;;0;130;450.0;7;536920;240920.0;296000.0;0;0;0;0;0;;48.80957;2.57163;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94059;0103;940590103;H;94;;;;11.61;1.0;0.034;4130.15
pr;mn;v;94420;;0;159;450.0;6;579391;283391.0;296000.0;0;0;0;0;0;;48.80957;2.57163;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94059;0103;940590103;H;94;;;;;;;3643.97
pr;mn;v;94450;;0;105;610.0;5;330944;130944.0;200000.0;0;0;2;0;0;;48.74777;2.48874;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94044;0104;940440104;H;94;;;;;;;3151.85
pr;a;v;94130;;0;57;;3;380000;;;1593;0;0;0;0;;48.84105;2.47692;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94052;0111;940520111;H;94;;;;21.01;19.0;0.038;6666.67
pr;a;v;94130;;0;57;;3;370000;;;1542;0;0;0;B;55;48.84026;2.48112;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94052;0111;940520111;H;94;;;;21.01;19.0;0.039;6491.23
pr;mn;v;94880;;0;95;290.0;5;363900;198900.0;165000.0;0;0;2;0;0;;48.77379;2.55255;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94053;0000;940530000;Z;94;;;;;;;3830.53
pr;mn;v;94880;;0;87;290.0;4;295900;130900.0;165000.0;0;0;1;0;0;;48.77379;2.55255;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94053;0000;940530000;Z;94;;;;;;;3401.15
pr;a;v;94510;;0;67;;3;280000;;;1188;0;0;0;0;;48.79386;2.57182;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94060;0102;940600102;H;94;;;;;;;4179.1
pr;mn;v;94520;;0;110;350.0;6;430000;200000.0;230000.0;0;0;2;0;0;;48.70436;2.54374;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94047;0000;940470000;Z;94;;;;;;;3909.09
pr;mn;v;94520;;0;87;350.0;5;395000;165000.0;230000.0;0;0;1;0;0;;48.70436;2.54374;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94047;0000;940470000;Z;94;;;;;;;4540.23
pr;a;v;94100;;0;113;;5;1025000;;;0;0;0;0;0;;48.7882;2.51176;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;94068;0505;940680505;H;94;;;;20.57;5.0;0.027;9070.8
pr;a;v;94100;;0;122;;5;1045000;;;0;0;0;0;0;;48.7882;2.51176;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;94068;0505;940680505;H;94;;;;20.57;5.0;0.029;8565.57
pr;a;v;94430;;0;99;;4;440000;;;1830;0;0;0;0;;48.79612;2.53507;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94019;0104;940190104;H;94;14.08;1.0;0.038;13.58;15.0;0.037;4444.44
pr;a;v;94320;;0;41;;2;192450;;;0;0;0;0;0;;48.7642;2.38411;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;94073;0105;940730105;H;94;21.95;3.0;0.056;19.05;73.0;0.049;4693.9
pr;a;v;94800;;0;73;;4;370000;;;1563;0;0;0;0;;48.78813;2.36347;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94076;0113;940760113;H;94;13.42;3.0;0.032;16.95;25.0;0.04;5068.49
pr;a;v;94100;;0;43;;2;290000;;;1241;0;0;0;B;55;48.78687;2.48404;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0702;940680702;H;94;21.05;1.0;0.037;21.28;147.0;0.038;6744.19
pr;a;v;94100;;0;58;;3;400000;;;1673;0;0;0;B;55;48.78687;2.48404;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0702;940680702;H;94;;;;19.36;52.0;0.034;6896.55
pr;a;v;94100;;0;76;;4;500000;;;2079;0;0;0;B;55;48.78687;2.48404;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0702;940680702;H;94;;;;20.119999999999997;18.0;0.037;6578.95
pr;a;v;94100;;0;95;;5;560000;;;2332;0;0;0;B;55;48.78687;2.48404;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;94068;0702;940680702;H;94;;;;20.57;5.0;0.042;5894.74
pr;a;v;94800;;0;63;;3;398000;;;0;0;0;0;0;;48.79674;2.34592;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;94076;0104;940760104;H;94;;;;18.95;51.0;0.036;6317.46
pr;mn;v;94310;;0;125;640.0;5;599000;;;0;0;0;0;0;;48.74328;2.39722;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94054;0107;940540107;H;94;;;;;;;4792.0
pr;a;v;94200;;0;95;;5;410000;;;1718;0;0;0;0;;48.81306;2.38822;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;94041;0105;940410105;H;94;;;;15.864999999999998;4.0;0.044;4315.79
pr;mn;v;94370;;0;132;440.0;6;505900;195900.0;310000.0;0;0;2;0;0;;48.77223;2.52884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94071;0104;940710104;H;94;;;;;;;3832.58
pr;mn;v;94370;;0;87;300.0;4;387900;130900.0;257000.0;0;0;1;0;0;;48.77223;2.52884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94071;0104;940710104;H;94;;;;;;;4458.62
pr;mn;v;94370;;0;167;692.0;6;684247;284247.0;400000.0;0;0;0;0;0;;48.77223;2.52884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;94071;0104;940710104;H;94;;;;;;;4097.29
