DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
85;85001;pr;a;a;l;3;D;62.0;437.0;0.0;0.0;1.0;1
85;85003;pr;a;a;l;2;D;46.0;490.0;1.0;1.0;0.0;1
85;85003;pr;a;m;l;4;C;93.0;735.0;0.0;1.0;0.0;1
85;85009;pr;a;a;l;4;D;90.0;700.0;1.0;1.0;0.0;1
85;85009;pr;a;m;l;6;VI;176.0;1100.0;0.0;0.0;1.0;1
85;85010;pr;a;a;l;2;E;24.0;330.0;0.0;1.0;0.0;1
85;85011;pr;a;m;l;3;E;52.0;650.0;0.0;0.0;1.0;1
85;85012;pr;a;m;l;2;NS;28.0;460.0;0.0;1.0;0.0;1
85;85012;pr;a;m;l;5;C;117.0;750.0;0.0;1.0;0.0;1
85;85013;pr;a;a;l;2;VI;23.0;313.0;0.0;1.0;0.0;1
85;85013;pr;a;a;l;3;D;55.0;355.0;0.0;0.0;1.0;1
85;85013;pr;a;m;l;4;D;105.0;680.0;0.0;1.0;1.0;1
85;85018;pr;a;m;l;1;E;29.0;460.0;0.0;0.0;0.0;1
85;85018;pr;a;m;l;3;E;46.0;480.0;0.0;0.67;0.0;3
85;85018;pr;a;m;l;4;D;75.0;710.0;0.0;0.0;0.0;1
85;85018;pr;a;m;l;4;VI;82.0;690.0;0.0;0.0;1.0;1
85;85018;pr;a;m;l;5;D;88.0;650.0;0.0;0.0;1.0;1
85;85019;pa;a;m;l;4;0;110.0;1100.0;0.0;1.0;0.0;1
85;85019;pr;a;m;l;4;D;96.0;676.0;0.0;1.0;0.0;1
85;85024;pr;a;a;l;1;E;31.0;304.0;0.0;0.0;0.0;1
85;85024;pr;a;m;l;3;D;74.0;570.0;0.0;0.0;1.0;1
85;85025;pa;a;m;l;5;0;82.0;690.0;0.0;0.0;1.0;1
85;85025;pr;a;a;l;2;E;32.0;300.0;0.0;0.0;0.0;1
85;85026;pr;a;m;l;4;D;85.0;630.0;0.0;0.0;1.0;1
85;85029;pr;a;m;l;2;G;58.0;430.0;0.0;0.0;0.0;1
85;85029;pr;a;m;l;3;E;50.0;560.0;0.0;1.0;0.0;1
85;85029;pr;a;m;l;4;D;84.0;750.0;0.0;0.0;1.0;1
