type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;0;73;708.0;5;147000;119388.0;27612.0;0;0;0;0;0;;46.92351;5.51364;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;39525;0000;395250000;Z;39;;;;;;;2013.7
pr;mn;v;0;151;;6;328000;;;0;0;2;0;0;;47.15719;5.63208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;39285;0000;392850000;Z;39;;;;;;;2172.19
pr;mn;v;0;92;686.0;6;163000;136900.0;26100.0;0;0;0;0;0;;46.96859;5.59929;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;39365;0000;393650000;Z;39;;;;;;;1771.74
pr;m;v;0;127;;6;202000;;;0;0;0;1;VI;;46.73251;5.89832;Non;1.0;;2.0;;0;;;1.0;;;;;;;;Fioul;;Individuel;a;n;m;2020-04;39389;0000;393890000;Z;39;;;;;;;1590.55
pr;a;v;1;46;;2;28990;;;0;0;1;0;E;312;46.3918;5.86553;Oui;;;;;0;C;;;;;False;;False;9.0;920.0;;;;m;n;a;2020-04;39478;0101;394780101;H;39;;;;7.2;11.0;0.137;630.22
pr;m;v;0;109;1345.0;5;179000;;;0;0;1;1;VI;;47.10763;5.47568;Non;1.0;;6.0;False;Sud-Est-Ouest;VI;1991.0;2.0;;;;;;;;;;Individuel;m;n;m;2020-04;39198;0104;391980104;H;39;;;;;;;1642.2
pr;mn;v;0;134;805.0;6;279000;;;0;0;2;0;0;;47.15242;5.66446;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;39396;0000;393960000;Z;39;;;;;;;2082.09
pr;mn;v;0;155;750.0;6;325000;;;0;0;2;0;0;;47.26336;5.50685;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;39096;0000;390960000;Z;39;;;;;;;2096.77
pr;mn;v;0;126;2000.0;6;307000;;;0;0;1;0;0;;47.16475;5.74408;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;39190;0000;391900000;Z;39;;;;;;;2436.51
pr;a;v;0;61;;3;210000;;;0;0;1;0;E;250.0;46.54044;6.13973;Oui;2.0;;1.0;;0;;2006.0;1.0;0.0;;False;;False;18.0;396.0;Électrique, Bois;Poêle à Bois;Individuel;a;n;a;2020-04;39059;0000;390590000;Z;39;;;;;;;3442.62
pr;a;v;4;98;;4;90000;;;0;0;0;1;E;245;46.67159;5.56836;Non;4.0;;;;Sud;E;;1.0;;;False;;False;9.0;2000.0;Gaz;;Individuel;m;n;a;2020-03;39300;0103;393000103;H;39;;;;7.33;11.0;0.096;918.37
pr;m;v;0;100;;6;189000;;;0;0;0;0;E;294.0;46.95758;5.41952;Oui;1.0;;;;0;C;;;;;;;;;;Bois;Convecteur;Individuel;a;n;m;2020-03;39128;0000;391280000;Z;39;;;;;;;1890.0
pr;a;v;3;117;;5;121000;;;0;0;0;0;C;103.8;46.52474;6.01551;Non;4.0;;;;0;D;;;;;False;;False;;;;;;m;n;a;2020-03;39368;0102;393680102;H;39;;;;;;;1034.19
pr;m;pi;0;873;;9;490000;;;2028;0;0;0;0;;46.37048;5.91122;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;39510;0000;395100000;Z;39;;;;;;;561.28
pr;m;v;0;282;986.0;6;235000;;;0;1;0;1;D;;47.24144;5.66464;Oui;2.0;;3.0;True;Sud-Ouest;E;;2.0;1.0;;;;;;;;Radiateur;Individuel;a;n;m;2020-03;39398;0000;393980000;Z;39;;;;;;;833.33
pr;a;v;5;83;;4;98000;;;0;0;0;1;D;161;46.68215;5.56928;Oui;5.0;;;;0;C;;1.0;;;False;;False;205.0;2400.0;;;;m;n;a;2020-03;39300;0106;393000106;H;39;8.82;1.0;0.09;7.33;11.0;0.074;1180.72
pr;mn;v;0;128;750.0;5;297000;;;0;0;0;0;0;;47.12532;5.55796;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;39462;0000;394620000;Z;39;;;;;;;2320.31
pr;m;v;0;200;342.0;6;209000;;;0;0;1;3;D;163.0;46.56953;5.75658;Non;2.0;;;;0;E;;3.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;39154;0000;391540000;Z;39;;;;;;;1045.0
pr;m;v;0;86;1500.0;5;130000;;;0;0;0;1;VI;;46.92516;5.37753;Oui;;;;;0;VI;;1.0;1.0;;;;;;;Électrique;;;a;n;m;2020-03;39022;0000;390220000;Z;39;;;;;;;1511.63
pr;m;v;0;280;7700.0;12;420000;;;0;0;3;1;VI;;46.76748;5.53272;Oui;2.0;;1.0;True;sud-est;;;3.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;39017;0000;390170000;Z;39;;;;;;;1500.0
