DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
80;80001;pr;a;a;v;1;0;27.0;60000.0;2222.22;15.79;0.085;1.0;1.0;0.0;1
80;80001;pr;a;a;v;1;D;40.0;59000.0;1475.0;15.79;0.128;0.0;1.0;0.0;1
80;80001;pr;a;a;v;1;E;28.0;60500.0;2160.71;15.79;0.088;0.0;0.0;1.0;1
80;80001;pr;a;a;v;1;F;23.0;39500.0;1717.39;15.79;0.11;0.0;1.0;1.0;1
80;80001;pr;a;a;v;2;0;51.5;89875.0;1927.04;10.56;0.076;0.0;0.17;1.0;6
80;80001;pr;a;a;v;2;C;56.0;160000.0;2858.22;10.56;0.044;0.0;0.0;1.0;2
80;80001;pr;a;a;v;2;D;52.0;91000.0;1716.98;10.56;0.073;0.29;0.0;1.0;7
80;80001;pr;a;a;v;2;E;40.0;119000.0;2975.0;10.56;0.043;0.0;1.0;0.0;2
80;80001;pr;a;a;v;2;F;42.0;76000.0;1214.29;10.56;0.092;0.0;0.2;0.8;5
80;80001;pr;a;a;v;2;G;21.0;39500.0;1880.95;10.56;0.067;0.0;0.0;1.0;1
80;80001;pr;a;a;v;2;NS;46.5;95000.0;1976.42;10.56;0.068;0.0;0.0;1.0;2
80;80001;pr;a;a;v;2;VI;70.0;89900.0;1284.29;10.56;0.099;0.0;0.0;1.0;1
80;80001;pr;a;a;v;3;0;64.5;103550.0;1617.96;9.33;0.073;0.5;0.0;0.75;4
80;80001;pr;a;a;v;3;D;70.0;109000.0;1633.8;9.33;0.072;0.08;0.31;0.62;13
80;80001;pr;a;a;v;3;E;74.0;127000.0;1630.95;9.33;0.07;0.0;0.4;0.6;5
80;80001;pr;a;a;v;3;F;61.0;99500.0;1631.15;9.33;0.064;0.0;0.33;0.67;3
80;80001;pr;a;a;v;4;0;90.0;129000.0;1433.33;6.99;0.063;0.67;0.67;0.67;3
80;80001;pr;a;a;v;4;C;93.0;139000.0;1494.62;6.99;0.056;1.0;0.0;1.0;1
80;80001;pr;a;a;v;4;D;86.0;108900.0;1472.41;6.99;0.062;0.44;0.33;0.78;9
80;80001;pr;a;a;v;4;E;111.0;164200.0;1479.28;6.99;0.057;1.0;1.0;1.0;1
80;80001;pr;a;a;v;4;F;180.0;232100.0;1289.44;6.99;0.065;0.0;0.0;1.0;1
80;80001;pr;a;a;v;5;0;92.0;189600.0;2060.87;;;1.0;1.0;1.0;1
80;80001;pr;a;a;v;5;E;102.0;178000.0;1309.52;;;0.33;1.0;1.33;3
80;80001;pr;a;a;v;6;C;93.0;133000.0;1430.11;;;1.0;0.0;1.0;2
80;80001;pr;a;a;v;9;VI;285.0;395000.0;1385.96;;;0.0;2.0;1.0;1
80;80001;pr;a;h;v;15;C;315.0;390000.0;1238.1;;;0.0;0.0;1.0;1
80;80001;pr;a;m;v;11;E;387.0;798000.0;2062.02;;;0.0;0.0;3.0;1
80;80001;pr;a;m;v;12;B;470.0;792000.0;1685.11;;;0.0;0.0;2.0;1
80;80001;pr;a;m;v;12;F;369.0;90000.0;243.9;;;0.0;0.0;0.0;1
80;80001;pr;a;m;v;2;0;45.0;49750.0;1161.69;12.0;0.13;0.0;0.5;0.5;2
80;80001;pr;a;m;v;3;0;53.5;79350.0;1638.8;8.89;0.098;0.0;0.38;0.5;8
80;80001;pr;a;m;v;3;C;66.0;134500.0;2022.81;8.89;0.054;0.0;0.5;0.5;2
80;80001;pr;a;m;v;3;D;66.0;64650.0;979.54;8.89;0.11;0.0;0.0;0.5;2
80;80001;pr;a;m;v;3;E;73.0;120000.0;1643.84;8.89;0.065;0.0;0.0;1.0;1
80;80001;pr;a;m;v;3;F;72.5;116700.0;1626.66;8.89;0.072;0.0;0.0;1.0;2
80;80001;pr;a;m;v;3;G;78.0;129000.0;1653.85;8.89;0.065;0.0;0.0;1.0;1
80;80001;pr;a;m;v;3;NS;60.0;65000.0;1083.33;8.89;0.098;0.0;0.0;1.0;1
80;80001;pr;a;m;v;4;0;92.5;138225.0;1424.78;8.76;0.078;0.0;0.4;0.8;10
80;80001;pr;a;m;v;4;B;85.0;97000.0;1141.18;8.76;0.092;0.0;1.0;0.0;1
80;80001;pr;a;m;v;4;C;97.0;185500.0;1857.14;8.76;0.059;0.0;0.0;1.0;3
80;80001;pr;a;m;v;4;D;72.0;124000.0;1588.21;8.76;0.072;0.0;0.5;1.1;10
80;80001;pr;a;m;v;4;E;100.0;169500.0;1689.77;8.76;0.06;0.0;0.5;0.75;8
80;80001;pr;a;m;v;4;F;78.0;125000.0;1453.49;8.76;0.076;0.0;0.67;0.33;3
80;80001;pr;a;m;v;4;G;96.0;93550.0;974.47;8.76;0.109;0.0;0.5;1.0;2
80;80001;pr;a;m;v;5;0;98.0;114450.0;1116.23;6.15;0.076;0.0;0.5;1.17;6
80;80001;pr;a;m;v;5;B;139.0;210000.0;1510.79;6.15;0.049;0.0;0.0;1.0;1
80;80001;pr;a;m;v;5;C;151.0;212000.0;1403.97;6.15;0.053;0.0;0.0;2.0;1
80;80001;pr;a;m;v;5;D;103.0;128400.0;1373.49;6.15;0.056;0.0;0.56;1.22;9
80;80001;pr;a;m;v;5;E;97.5;187500.0;1889.32;6.15;0.041;0.0;0.5;0.75;4
80;80001;pr;a;m;v;5;F;102.0;160000.0;1568.63;6.15;0.047;0.0;0.0;1.0;1
80;80001;pr;a;m;v;6;0;120.0;190800.0;1496.95;;;0.0;0.0;1.4;5
80;80001;pr;a;m;v;6;C;124.0;212000.0;1709.68;;;0.0;1.0;1.0;1
80;80001;pr;a;m;v;6;D;115.0;210000.0;1826.09;;;0.0;0.33;0.67;3
80;80001;pr;a;m;v;6;E;156.0;242650.0;1555.45;;;1.0;0.0;1.0;1
80;80001;pr;a;m;v;6;F;127.0;99000.0;779.53;;;0.0;0.33;1.0;3
80;80001;pr;a;m;v;6;G;302.0;149800.0;496.03;;;0.0;0.0;1.0;1
80;80001;pr;a;m;v;7;0;217.0;263750.0;1514.37;4.31;0.036;0.0;0.0;1.2;5
80;80001;pr;a;m;v;7;D;196.0;299000.0;1525.51;4.31;0.034;1.0;1.0;1.0;1
80;80001;pr;a;m;v;7;E;190.0;335000.0;1735.75;4.31;0.032;0.0;0.33;1.67;3
