type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;2;76;;3;735;;;0;0;1;0;NS;;45.05932;4.84201;0;;;1.0;;0;;;;;;False;;False;;;Gaz;;;a;n;a;2020-04;07324;0102;073240102;H;07
pr;m;l;0;78;;3;635;;;0;0;0;1;VI;;45.05397;4.84477;0;1.0;;;;0;A;;;;;False;;;;;Gaz;;Individuel;a;n;m;2020-04;07324;0102;073240102;H;07
pr;m;l;0;148;;7;885;;;0;0;1;1;NS;;45.0623;4.83946;0;2.0;;1.0;;0;;;;;;False;;;;;Gaz;;Individuel;a;n;m;2020-04;07324;0102;073240102;H;07
pr;m;l;0;98;;4;690;;;0;1;0;1;D;226;45.18677;4.79766;0;2.0;;;True;0;C;;;;;False;;;;;Électrique;;Individuel;a;n;m;2020-04;07308;0000;073080000;Z;07
pr;a;l;2;64;;3;739;;;0;0;0;1;A;43;44.94864;4.84825;0;;;;False;0;B;2017.0;1.0;;;;;True;;;Gaz;Sol;Individuel;a;n;a;2020-04;07281;0103;072810103;H;07
pr;a;l;1;71;;3;621;;;0;1;0;0;D;201.0;44.94791;4.84896;0;1.0;;1.0;;0;B;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;07281;0103;072810103;H;07
pr;m;l;0;70;;2;600;;;0;0;0;0;0;;44.66124;4.36656;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;07331;0000;073310000;Z;07
pr;m;l;0;40;;2;340;;;0;0;1;0;VI;;45.06733;4.83144;0;1.0;;;True;0;A;;;;;False;;;;;Électrique;;Individuel;a;n;m;2020-04;07324;0101;073240101;H;07
pr;m;l;0;78;120.0;4;817;;;0;0;0;1;D;194;44.92648;4.86356;0;2.0;;1.0;False;0;B;;;1.0;;;;;;;Électrique;Radiateur;;a;n;m;2020-04;07102;0104;071020104;H;07
pr;a;l;2;73;;3;558;;;0;1;0;0;D;202.0;44.92635;4.85754;0;4.0;;;True;0;E;;;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-04;07102;0104;071020104;H;07
pr;a;l;0;25;;1;345;;;0;0;1;0;VI;;44.61981;4.38969;0;4.0;;;;0;NS;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;07019;0101;070190101;H;07
pr;m;l;0;97;;4;693;;;0;0;0;0;G;678;44.82676;4.57587;0;2.0;;1.0;True;0;E;;;;;False;;;;;Électrique;Convecteur;;a;n;m;2020-04;07295;0000;072950000;Z;07
pr;a;l;0;47;;2;385;;;0;1;0;1;E;304;45.25403;4.66069;0;3.0;;1.0;;Sud-Est;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;07010;0201;070100201;H;07
pr;a;l;1;38;;2;350;;;0;0;1;0;VI;;45.12824;4.77101;0;1.0;;;;0;A;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;07312;0000;073120000;Z;07
pr;a;l;2;56;;3;442;;;0;0;0;1;C;133;45.06897;4.83129;0;;;;False;0;D;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;07324;0104;073240104;H;07
pr;a;l;1;35;;4;288;;;0;0;0;1;0;;44.99812;4.56934;0;;;;True;0;;;1.0;;;;;False;;;;;;a;n;a;2020-03;07129;0000;071290000;Z;07
