type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;150;1150.0;6;309750;;;0;0;0;0;C;;50.54288;1.65934;Non;;;3.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;62496;0000;624960000;Z;62;;;;;;;2065.0
pr;m;v;0;150;1200.0;7;285000;;;0;0;0;0;0;;50.49937;1.78983;Non;;;0.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;62312;0000;623120000;Z;62;;;;;;;1900.0
pr;m;v;0;168;;7;391000;;;0;0;0;0;0;;50.65378;2.83962;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;62338;0000;623380000;Z;62;;;;;;;2327.38
pr;m;v;0;92;474.0;4;192200;;;0;0;0;1;0;;50.49475;2.85226;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;62895;0101;628950101;H;62;;;;;;;2089.13
pr;m;v;0;154;565.0;6;265000;;;0;0;0;0;G;;50.49805;1.72326;Non;;;1.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;62124;0000;621240000;Z;62;;;;;;;1720.78
pr;m;v;0;89;273.0;4;170000;;;0;0;0;1;0;;50.29301;2.78178;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;62041;0701;620410701;H;62;10.0;1.0;0.063;9.25;6.0;0.058;1910.11
pr;m;v;0;120;;9;239300;;;0;0;0;1;NS;;50.29661;2.77831;Non;1.0;;2.0;False;0;;;1.0;;;;;;;;Gaz;;;a;n;m;2020-04;62041;0701;620410701;H;62;;;;;;;1994.17
pr;mn;v;0;90;501.0;5;176600;121600.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62;;;;;;;1962.22
pr;mn;v;0;109;501.0;6;206700;151700.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62;;;;;;;1896.33
pr;mn;v;0;86;501.0;5;185400;130400.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62;;;;;;;2155.81
pr;mn;v;0;163;501.0;7;229400;174400.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62;;;;;;;1407.36
pr;mn;v;0;75;501.0;5;168500;113500.0;55000.0;0;0;0;0;0;;50.23303;2.7836;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62568;0000;625680000;Z;62;;;;;;;2246.67
pr;m;v;0;140;693.0;5;357000;;;0;0;0;2;C;110;50.71806;1.62887;Non;;;3.0;;0;D;;;;;;;;;;;;Individuel;a;n;m;2020-04;62758;0105;627580105;H;62;;;;;;;2550.0
pr;mn;v;0;85;496.0;3;200000;135000.0;65000.0;0;0;0;0;0;;50.48662;2.95203;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62215;0105;622150105;H;62;9.66;1.0;0.049;9.66;1.0;0.049;2352.94
pr;mn;v;0;82;469.0;5;180500;110500.0;70000.0;0;0;0;0;0;;50.48662;2.95203;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;62215;0105;622150105;H;62;;;;;;;2201.22
pr;m;v;0;140;1100.0;6;315000;;;0;0;0;0;0;;50.50202;1.69165;Non;;;1.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;62176;0000;621760000;Z;62;;;;;;;2250.0
pr;m;v;0;133;965.0;5;288750;;;0;0;0;0;D;;50.45801;1.71606;Non;;;0.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;62799;0000;627990000;Z;62;;;;;;;2171.05
