DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
56;56001;pr;a;m;v;2;E;51.0;65000.0;1274.51;;;0.0;0.0;1.0;1
56;56001;pr;a;m;v;4;A;118.0;222575.0;1886.23;;;0.0;2.0;0.0;1
56;56001;pr;a;m;v;4;VI;87.0;119000.0;1367.82;;;1.0;1.0;0.0;1
56;56001;pr;a;m;v;5;E;100.0;171720.0;1717.2;;;0.0;1.0;1.0;1
56;56001;pr;a;m;v;7;0;185.0;280900.0;1487.57;;;0.0;0.0;2.0;2
56;56001;pr;a;m;v;7;C;171.0;143775.0;840.79;;;0.0;1.0;1.0;1
56;56001;pr;a;m;v;7;VI;172.0;241500.0;1404.07;;;0.0;2.0;0.0;1
56;56001;pr;m;m;v;8;C;213.0;415960.0;1952.86;;;0.0;1.0;2.0;1
56;56002;pr;a;a;v;2;D;39.0;101175.0;2594.23;;;1.0;1.0;0.0;1
56;56002;pr;a;a;v;4;E;67.0;145000.0;2164.18;;;0.0;1.0;0.0;1
56;56002;pr;a;m;v;10;NS;220.0;455400.0;2070.0;;;0.0;2.0;1.0;1
56;56002;pr;a;m;v;3;NS;100.0;212500.0;2340.11;;;0.0;0.0;0.0;2
56;56002;pr;a;m;v;4;0;84.0;162750.0;1937.5;;;0.0;0.0;1.0;1
56;56002;pr;a;m;v;4;D;139.0;600300.0;4318.71;;;1.0;1.0;1.0;1
56;56002;pr;a;m;v;4;E;80.0;262500.0;3281.25;;;0.0;1.0;1.0;3
56;56002;pr;a;m;v;5;0;70.0;194250.0;2775.0;;;0.0;0.0;1.0;1
56;56002;pr;a;m;v;5;D;124.0;315000.0;2540.32;;;0.0;0.0;0.0;1
56;56002;pr;a;m;v;6;D;90.0;181824.0;2020.27;;;0.0;2.0;0.0;1
56;56002;pr;a;m;v;6;E;111.0;304375.0;2742.12;;;0.0;0.5;1.5;2
56;56002;pr;a;m;v;8;E;165.0;496800.0;3010.91;;;0.0;2.0;2.0;2
56;56002;pr;a;m;v;9;0;160.0;262500.0;1640.62;;;0.0;0.0;4.0;1
56;56002;pr;cm;mn;v;1;0;100.0;302250.0;3022.5;;;0.0;0.0;0.0;1
56;56003;pr;a;a;v;2;D;47.0;156000.0;3319.15;10.59;0.038;0.0;1.0;0.0;1
56;56003;pr;a;a;v;3;0;71.0;310000.0;4366.2;9.96;0.027;0.0;0.0;1.0;1
56;56003;pr;a;a;v;3;B;73.0;324475.0;4444.86;9.96;0.027;0.0;1.0;1.0;2
56;56003;pr;a;a;v;3;C;71.0;259700.0;3657.75;9.96;0.033;0.0;0.0;1.0;3
56;56003;pr;a;a;v;4;0;83.0;400000.0;4819.28;;;0.0;0.0;1.0;1
56;56003;pr;a;a;v;4;B;90.0;439875.0;4887.5;;;0.0;1.0;1.0;2
56;56003;pr;a;m;v;15;VI;400.0;669500.0;1673.75;;;0.0;1.0;1.0;1
56;56003;pr;a;m;v;4;D;97.0;359850.0;3645.63;;;0.0;1.0;0.5;2
56;56003;pr;a;m;v;5;0;150.0;412000.0;2746.67;10.12;0.044;0.0;1.0;1.0;1
56;56003;pr;a;m;v;5;D;158.0;1966500.0;12446.2;10.12;0.01;0.0;2.0;2.0;1
56;56003;pr;a;m;v;5;E;100.0;347368.0;3473.68;10.12;0.035;0.0;0.0;1.0;1
56;56003;pr;a;m;v;5;VI;98.0;680000.0;6938.78;10.12;0.018;0.0;1.0;1.0;1
56;56003;pr;a;m;v;6;C;145.0;463500.0;3196.55;;;0.0;1.0;1.0;1
56;56003;pr;a;m;v;6;D;116.0;381100.0;3285.34;;;0.0;2.0;0.0;1
56;56003;pr;a;m;v;8;C;160.0;648900.0;4055.62;;;0.0;1.0;1.0;1
56;56003;pr;a;m;v;9;C;206.0;804500.0;3918.42;;;0.0;1.5;1.5;2
56;56003;pr;ca;a;v;3;0;66.0;309500.0;4689.39;9.96;0.026;0.0;0.0;0.0;1
56;56003;pr;ca;an;v;2;0;43.0;184750.0;4296.51;10.59;0.03;0.0;0.0;0.0;2
56;56003;pr;ca;an;v;3;0;66.0;308000.0;4598.66;9.96;0.026;0.0;0.0;0.0;4
56;56003;pr;ca;an;v;4;0;94.0;475000.0;5053.19;;;0.0;0.0;0.0;1
56;56004;pr;a;a;v;1;E;26.0;69875.0;2687.5;;;1.0;0.0;0.0;1
56;56004;pr;a;m;v;1;NS;36.0;34000.0;944.44;;;0.0;0.0;0.0;1
56;56004;pr;a;m;v;2;0;187.0;111826.0;598.0;;;0.0;1.0;0.0;1
56;56004;pr;a;m;v;5;D;75.0;209000.0;2786.67;;;0.0;0.0;1.0;1
56;56004;pr;a;m;v;5;NS;170.0;127800.0;751.76;;;0.0;0.0;0.0;1
56;56004;pr;a;m;v;5;VI;57.0;139100.0;2440.35;;;0.0;1.0;0.0;1
56;56004;pr;a;m;v;6;D;125.0;309500.0;2476.0;;;0.0;0.0;0.0;1
56;56004;pr;a;m;v;6;VI;125.0;181900.0;1455.2;;;0.0;1.0;0.0;1
56;56004;pr;a;m;v;7;D;170.0;424350.0;2496.18;;;0.0;2.0;1.0;1
56;56004;pr;m;m;v;2;VI;120.0;319500.0;2662.5;;;0.0;0.0;0.0;1
56;56005;pr;a;a;v;1;D;24.0;115000.0;4791.67;;;0.0;1.0;0.0;1
56;56005;pr;a;a;v;1;E;22.0;126000.0;4585.71;;;0.0;0.33;0.67;3
56;56005;pr;a;a;v;1;F;32.0;79500.0;2484.38;;;0.0;0.0;1.0;1
56;56005;pr;a;a;v;1;NS;35.0;149500.0;4271.43;;;0.0;1.0;0.0;1
56;56005;pr;a;a;v;2;D;27.0;133100.0;4585.71;12.44;0.031;0.0;0.67;0.33;3
56;56005;pr;a;a;v;2;E;34.0;147000.0;4197.37;12.44;0.035;0.16;0.36;0.68;25
56;56005;pr;a;a;v;2;F;26.0;138450.0;5325.0;12.44;0.029;0.14;0.29;0.71;7
56;56005;pr;a;a;v;2;G;21.5;101825.0;4802.46;12.44;0.031;0.5;0.5;0.5;2
56;56005;pr;a;a;v;2;NS;43.0;191500.0;4590.91;12.44;0.032;0.33;1.0;0.0;6
56;56005;pr;a;a;v;2;VI;27.0;128400.0;4755.56;12.44;0.031;0.0;0.0;1.0;1
56;56005;pr;a;a;v;3;0;44.0;222180.0;5049.55;10.0;0.024;0.0;0.0;1.0;1
56;56005;pr;a;a;v;3;D;68.0;252500.0;4071.34;10.0;0.03;0.0;0.5;0.75;4
56;56005;pr;a;a;v;3;E;38.0;186375.0;4327.27;10.0;0.027;0.08;0.62;0.71;24
56;56005;pr;a;a;v;3;F;32.0;137800.0;5235.29;10.0;0.023;0.33;0.67;0.67;3
56;56005;pr;a;a;v;3;NS;63.0;255000.0;4047.62;10.0;0.029;0.67;1.0;0.0;3
56;56005;pr;a;a;v;4;A;96.0;599000.0;6239.58;;;0.0;1.0;1.0;1
56;56005;pr;a;a;v;4;B;81.0;325500.0;4018.52;;;0.0;1.0;1.0;1
56;56005;pr;a;a;v;4;D;67.0;336000.0;4941.18;;;0.4;0.8;1.2;5
56;56005;pr;a;a;v;4;E;63.0;259460.0;4307.17;;;0.17;0.33;0.75;12
56;56005;pr;a;a;v;4;F;66.0;209000.0;3181.82;;;0.0;0.4;1.0;5
56;56005;pr;a;a;v;4;NS;92.0;399750.0;4423.69;;;1.0;1.17;0.0;6
56;56005;pr;a;a;v;5;D;75.0;315000.0;4200.0;;;1.0;2.0;0.0;1
56;56005;pr;a;a;v;5;E;66.5;362625.0;5293.2;;;0.0;0.0;2.0;2
56;56005;pr;a;a;v;5;F;57.0;181900.0;3191.23;;;1.0;0.0;1.0;1
56;56005;pr;a;m;v;2;F;42.0;233200.0;5552.38;;;0.0;1.0;0.0;1
56;56005;pr;a;m;v;3;D;57.0;230000.0;4035.09;14.26;0.042;0.0;1.0;0.5;2
56;56005;pr;a;m;v;3;E;73.5;360600.0;4867.23;14.26;0.035;0.0;0.5;1.0;2
56;56005;pr;a;m;v;3;F;52.0;259200.0;4712.73;14.26;0.033;0.0;0.67;0.67;3
56;56005;pr;a;m;v;3;G;75.0;472500.0;6300.0;14.26;0.027;0.0;2.0;0.0;1
56;56005;pr;a;m;v;3;NS;79.0;367500.0;4651.9;14.26;0.037;0.0;1.0;0.0;1
56;56005;pr;a;m;v;3;VI;72.0;472000.0;6555.56;14.26;0.026;0.0;2.0;0.0;1
56;56005;pr;a;m;v;4;0;70.0;370300.0;5290.0;;;0.0;0.0;1.0;1
56;56005;pr;a;m;v;4;B;91.0;441000.0;4846.15;;;0.0;1.0;1.0;1
56;56005;pr;a;m;v;4;E;75.0;367500.0;4593.75;;;0.0;0.67;1.0;3
56;56005;pr;a;m;v;4;F;110.0;440000.0;4000.0;;;0.0;1.0;1.0;1
56;56005;pr;a;m;v;4;NS;81.0;404000.0;4987.65;;;0.0;0.8;0.8;5
56;56005;pr;a;m;v;5;B;196.0;966000.0;4928.57;11.18;0.027;0.0;3.0;0.0;1
56;56005;pr;a;m;v;5;C;87.0;378000.0;4344.83;11.18;0.031;0.0;1.0;1.0;1
56;56005;pr;a;m;v;5;F;90.0;546000.0;6168.75;11.18;0.022;0.0;0.5;1.5;2
56;56005;pr;a;m;v;5;NS;135.0;768000.0;5696.7;11.18;0.024;0.0;0.0;1.0;2
56;56005;pr;a;m;v;5;VI;128.0;860000.0;6718.75;11.18;0.02;0.0;1.0;1.0;1
56;56005;pr;a;m;v;6;0;120.0;440000.0;3666.67;11.7;0.038;0.0;0.0;3.0;1
56;56005;pr;a;m;v;6;C;145.0;757125.0;5115.72;11.7;0.028;0.0;2.0;0.5;2
56;56005;pr;a;m;v;6;D;123.5;587500.0;4774.7;11.7;0.03;0.0;0.5;1.5;2
