type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;0;65;;3;380;;;0;0;0;1;0;;46.3214;2.84688;0;;;2.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;03027;0000;030270000;Z;03
pr;a;l;0;47;;2;453;;;0;0;1;1;0;;46.11633;3.43936;0;;;0.0;;0;;1901.0;;1.0;;;;True;;;Électrique;;;a;n;a;2020-04;03310;0104;033100104;H;03
pr;a;l;0;31;;1;294;;;0;0;0;0;0;;46.12864;3.43524;0;;;;;0;;;;;;;;True;;;;;;a;n;a;2020-04;03310;0103;033100103;H;03
pr;a;l;0;31;;1;200;;;0;0;0;0;E;282;46.12861;3.43471;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;03310;0103;033100103;H;03
pr;a;l;0;63;;3;500;;;0;0;0;0;C;144;46.55763;3.36901;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;03321;0102;033210102;H;03
pr;m;l;0;110;;5;700;;;0;0;0;0;0;;46.33234;2.62305;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;03185;0110;031850110;H;03
pr;a;l;1;30;;1;350;;;0;1;1;1;E;299;46.5746;3.32328;0;;;0.0;;0;C;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-04;03190;0103;031900103;H;03
pr;a;l;0;44;;2;430;;;0;0;1;0;D;209.0;46.56205;3.33542;0;0.0;;;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;03190;0101;031900101;H;03
pr;a;l;3;21;;1;265;;;0;0;1;0;0;;46.56708;3.32952;0;0.0;;;;0;;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;03190;0101;031900101;H;03
pr;a;l;0;35;;1;360;;;0;0;0;1;D;162;46.57198;3.32875;0;0.0;;;;0;E;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;03190;0104;031900104;H;03
pr;a;l;3;36;;1;345;;;0;0;0;1;E;240;46.33846;2.59729;0;3.0;;;;0;D;;;;;;;;;;;;Individuel;a;n;a;2020-04;03185;0101;031850101;H;03
pr;m;l;0;59;;4;400;;;0;0;0;0;0;;46.33376;2.59978;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;03185;0103;031850103;H;03
pr;a;l;4;63;;3;595;;;0;0;0;1;E;238.0;46.33765;2.59662;0;6.0;;;;0;E;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-03;03185;0103;031850103;H;03
pr;a;l;1;40;;2;405;;;0;0;0;1;G;565.0;46.33466;2.59372;0;3.0;;1.0;;0;D;;;;;;;;;;;;Individuel;a;n;a;2020-03;03185;0103;031850103;H;03
pr;m;l;0;78;;4;600;;;0;0;0;0;0;;46.35426;2.58049;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;03185;0116;031850116;H;03
pr;a;l;4;54;;3;510;;;0;1;0;1;F;346;46.56733;3.32907;0;0.0;;;;0;C;;1.0;0.0;;False;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;2;49;;3;370;;;0;0;1;0;E;245;46.56727;3.33165;0;2.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;6;54;;3;560;;;0;1;0;1;E;254;46.56694;3.32869;0;7.0;;;;0;F;;1.0;0.0;;False;;True;;;Gaz;Convecteur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;0;118;;5;735;;;0;0;1;1;0;;46.56721;3.3312;0;0.0;;;;0;;1700.0;3.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;1;24;;1;295;;;0;0;1;0;G;477;46.56393;3.33378;0;0.0;;;;0;D;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;2;47;;2;395;;;0;0;1;0;F;351;46.56658;3.33268;0;3.0;;0.0;;0;C;1800.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;1;34;;1;355;;;0;0;0;0;E;235;46.56688;3.33182;0;3.0;;0.0;;0;B;1800.0;0.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;1;30;;1;310;;;0;0;1;0;F;363;46.56802;3.33306;0;0.0;;;;0;C;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;3;39;;1;310;;;0;0;1;0;0;;46.56594;3.33232;0;4.0;;;;0;;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;0;50;;2;400;;;0;0;0;0;0;;46.56531;3.33288;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;03190;0101;031900101;H;03
