DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
64;64009;pr;a;a;l;2;A;25.0;600.0;0.0;1.0;1.0;1
64;64009;pr;a;m;l;6;D;260.0;2000.0;0.0;1.0;2.0;1
64;64014;pr;a;a;l;3;B;76.0;535.0;0.0;0.0;1.0;1
64;64016;pr;a;m;l;7;C;153.0;990.0;0.0;0.0;5.0;2
64;64024;pa;a;a;l;1;0;40.0;560.0;1.0;0.0;0.0;1
64;64024;pa;a;a;l;2;0;40.0;640.0;0.29;0.29;0.14;7
64;64024;pa;a;a;l;4;0;89.0;1245.0;1.0;0.0;0.5;2
64;64024;pa;a;m;l;5;0;115.0;1200.0;0.0;0.0;0.0;1
64;64024;pr;a;a;l;1;0;26.5;470.0;0.25;0.25;1.5;4
64;64024;pr;a;a;l;1;A;30.0;600.0;0.0;0.0;0.0;1
64;64024;pr;a;a;l;1;C;27.5;478.5;0.25;0.5;0.5;4
64;64024;pr;a;a;l;1;D;22.5;431.5;0.06;0.22;0.5;18
64;64024;pr;a;a;l;1;E;25.0;487.0;0.44;0.22;0.67;9
64;64024;pr;a;a;l;1;F;20.0;400.0;0.0;0.0;0.0;1
64;64024;pr;a;a;l;1;VI;36.0;650.0;0.0;0.0;1.0;1
64;64024;pr;a;a;l;2;0;41.0;600.0;0.08;0.42;0.42;12
64;64024;pr;a;a;l;2;A;44.0;563.0;0.5;0.38;0.38;8
64;64024;pr;a;a;l;2;B;42.5;605.5;0.17;0.33;0.5;6
64;64024;pr;a;a;l;2;C;44.5;618.0;0.2;0.2;0.5;10
64;64024;pr;a;a;l;2;D;43.0;610.0;0.13;0.22;0.52;23
64;64024;pr;a;a;l;2;E;34.0;599.0;0.5;0.5;1.0;2
64;64024;pr;a;a;l;2;NS;41.5;577.5;0.0;1.0;0.0;2
64;64024;pr;a;a;l;2;VI;40.0;604.5;0.25;0.5;0.25;4
64;64024;pr;a;a;l;3;0;67.5;739.5;0.12;0.12;0.88;8
64;64024;pr;a;a;l;3;A;59.0;820.0;0.33;0.0;0.67;3
64;64024;pr;a;a;l;3;B;62.5;762.0;0.25;0.0;0.75;4
64;64024;pr;a;a;l;3;C;63.0;700.0;0.44;0.11;0.44;9
64;64024;pr;a;a;l;3;D;62.0;750.0;0.0;0.0;0.43;7
64;64024;pr;a;a;l;3;NS;63.0;710.0;0.0;0.0;1.0;1
64;64024;pr;a;a;l;3;VI;76.5;937.0;0.0;0.5;0.0;2
64;64024;pr;a;a;l;4;0;78.0;1040.5;0.0;1.0;0.0;2
64;64024;pr;a;a;l;4;A;77.0;1200.0;0.0;0.0;2.0;1
64;64024;pr;a;a;l;4;B;77.0;1200.0;0.0;0.0;2.0;1
64;64024;pr;a;a;l;4;C;83.0;979.5;0.17;0.33;0.67;6
64;64024;pr;a;a;l;4;D;92.0;900.0;0.4;0.0;0.8;5
64;64024;pr;a;a;l;5;C;89.0;833.0;1.0;0.0;1.0;1
64;64024;pr;a;m;l;3;F;70.0;1422.0;0.0;0.0;0.0;1
64;64024;pr;a;m;l;3;G;61.0;990.0;0.0;0.0;1.0;1
64;64024;pr;a;m;l;4;B;83.0;1450.0;0.0;0.0;1.0;1
64;64024;pr;a;m;l;4;D;82.5;1251.0;0.0;0.0;1.0;2
64;64024;pr;a;m;l;4;E;98.5;1560.0;0.0;1.0;1.0;2
64;64024;pr;a;m;l;5;C;148.0;1686.5;0.0;0.5;1.0;2
64;64024;pr;a;m;l;6;C;117.0;1467.0;0.0;1.0;1.0;1
64;64026;pr;a;a;l;3;VI;36.0;350.0;0.0;0.0;0.0;1
64;64035;pr;a;a;l;4;0;68.0;780.0;0.0;0.0;1.0;1
64;64037;pa;a;m;l;4;A;111.0;1025.0;0.0;1.0;0.0;1
64;64038;pr;a;a;l;3;A;71.0;749.0;2.0;0.0;1.0;1
64;64038;pr;a;a;l;3;D;53.0;700.0;0.0;0.0;0.0;1
64;64038;pr;a;a;l;4;A;96.5;929.5;1.0;1.0;1.0;2
64;64038;pr;a;m;l;4;B;163.0;2040.0;0.0;2.0;1.0;1
64;64047;pr;a;m;l;4;0;91.0;650.0;0.0;0.0;0.0;1
64;64057;pr;a;a;l;5;C;115.0;726.0;0.0;1.0;1.0;1
64;64057;pr;a;m;l;4;D;90.0;565.0;0.0;0.0;1.0;1
64;64059;pr;a;m;l;4;D;89.0;739.0;0.0;0.0;1.0;1
64;64060;pr;a;a;l;2;A;46.0;600.0;0.0;0.0;0.0;1
64;64060;pr;a;m;l;3;C;73.0;850.0;0.0;1.0;0.0;1
64;64061;pr;a;m;l;4;D;80.0;670.0;0.0;1.0;0.0;1
