DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
48;48009;pr;a;h;v;30;D;1000.0;235000.0;235.0;;;0.0;0.0;25.0;1
48;48009;pr;a;m;v;1;0;40.0;25000.0;625.0;;;0.0;0.0;0.0;1
48;48009;pr;a;m;v;10;0;150.0;62000.0;413.33;;;0.0;0.0;2.0;1
48;48009;pr;a;m;v;4;0;92.0;85000.0;923.91;;;1.0;1.0;0.0;1
48;48009;pr;a;m;v;4;E;67.5;85500.0;1266.49;;;0.5;0.5;0.5;2
48;48009;pr;a;m;v;5;VI;152.0;119000.0;782.89;;;0.0;0.0;0.0;1
48;48009;pr;a;m;v;6;G;80.0;35000.0;437.5;;;0.0;0.0;1.0;1
48;48009;pr;a;m;v;7;0;165.0;237000.0;1436.36;;;0.0;0.0;0.0;1
48;48009;pr;a;m;v;8;NS;180.0;117000.0;650.0;;;0.0;0.0;0.0;1
48;48009;pr;m;m;v;4;VI;120.0;89000.0;741.67;;;0.0;0.0;0.0;1
48;48009;pr;m;m;v;6;D;145.0;239000.0;1648.28;;;0.0;0.0;0.0;1
48;48013;pr;a;m;v;8;F;230.0;245000.0;1065.22;;;0.0;0.0;1.0;1
48;48013;pr;cm;mn;v;4;0;85.0;209800.0;2471.22;;;0.0;0.0;0.0;2
48;48013;pr;cm;mn;v;5;0;100.0;211040.0;2110.4;7.14;0.041;0.0;0.0;0.0;1
48;48015;pr;a;m;v;4;0;87.0;145000.0;1666.67;;;0.0;0.0;2.0;1
48;48016;pr;a;m;v;6;VI;144.0;265000.0;1840.28;;;0.0;0.0;0.0;1
48;48017;pr;a;m;v;5;F;69.0;88000.0;1275.36;;;0.0;0.0;0.0;1
48;48017;pr;a;m;v;6;F;109.0;137000.0;1256.88;;;0.0;0.0;0.0;1
48;48017;pr;cm;mn;v;4;0;90.0;204840.0;2276.0;;;0.0;0.0;0.0;1
48;48018;pr;cm;mn;v;4;0;95.0;197220.0;2077.66;;;0.0;0.0;0.0;2
48;48018;pr;cm;mn;v;5;0;110.0;211960.0;1926.91;;;0.0;0.0;0.0;1
48;48021;pr;a;m;v;9;F;200.0;169900.0;849.5;;;0.0;0.0;1.0;1
48;48034;pr;a;m;v;3;0;75.0;103000.0;1355.81;;;0.0;0.0;0.0;2
48;48034;pr;a;m;v;4;0;51.0;94000.0;1843.14;;;0.0;0.0;0.0;1
48;48034;pr;a;m;v;6;E;122.0;162000.0;1327.87;;;0.0;1.0;0.0;1
48;48036;pr;a;m;v;4;F;87.0;125000.0;1436.78;;;0.0;0.0;1.0;1
48;48036;pr;a;m;v;5;VI;210.0;230000.0;1095.24;;;0.0;0.0;0.0;1
48;48036;pr;a;m;v;6;VI;135.0;156250.0;1157.4;;;0.0;1.5;0.5;2
48;48039;pr;a;m;v;2;F;60.0;88000.0;1466.67;;;0.0;0.0;1.0;1
48;48039;pr;a;m;v;3;0;75.0;40000.0;533.33;10.0;0.225;0.0;0.0;1.0;1
48;48039;pr;a;m;v;4;0;95.0;182000.0;1915.79;;;0.0;0.0;1.0;1
48;48039;pr;a;m;v;4;F;80.0;89000.0;1112.5;;;0.0;0.0;1.0;1
48;48039;pr;a;m;v;4;VI;108.0;240000.0;2222.22;;;1.0;0.0;0.0;1
48;48039;pr;a;m;v;8;F;150.0;252000.0;1680.0;;;0.0;0.0;2.0;1
48;48039;pr;a;m;v;8;G;210.0;263000.0;1252.38;;;0.0;0.0;1.0;1
48;48039;pr;cm;mn;v;4;0;90.0;217830.0;2420.33;;;0.0;0.0;0.0;1
48;48039;pr;cm;mn;v;5;0;100.0;215150.0;2151.5;;;0.0;0.0;0.0;1
48;48039;pr;m;m;v;4;F;85.0;75000.0;882.35;;;0.0;0.0;0.0;1
48;48041;pr;a;m;v;6;E;120.0;95000.0;791.67;;;0.0;1.0;0.0;1
48;48042;pr;cm;mn;v;4;0;90.0;206860.0;2298.44;;;0.0;0.0;0.0;3
48;48042;pr;cm;mn;v;5;0;100.0;222923.0;2229.23;;;0.0;0.0;0.0;1
48;48043;pr;a;a;v;2;F;34.0;20000.0;588.24;;;0.0;0.0;1.0;1
48;48050;pr;a;m;v;6;0;140.0;232000.0;1657.14;;;0.0;2.0;0.0;1
48;48051;pr;a;m;v;10;0;191.0;262500.0;1374.35;;;0.0;2.0;0.0;1
48;48051;pr;a;m;v;10;F;210.0;274250.0;1097.22;;;0.0;1.5;1.0;2
48;48051;pr;a;m;v;3;0;100.0;87000.0;870.0;;;0.0;0.0;0.0;1
