type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;86;512.0;6;262000;;;0;0;0;0;A;;48.98425;2.87232;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;77143;0000;771430000;Z;77;;;;;;;3046.51
pr;m;v;0;111;;6;310000;;;1291;0;0;0;D;212;48.96815;2.86658;Oui;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;77143;0000;771430000;Z;77;;;;;;;2792.79
pr;mn;v;0;95;585.0;5;282431;;;0;0;0;0;0;;48.97696;2.87201;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77143;0000;771430000;Z;77;;;;;;;2972.96
pr;mn;v;0;75;1330.0;5;187902;122902.0;65000.0;0;0;0;0;0;;48.27159;2.8691;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77504;0000;775040000;Z;77;;;;;;;2505.36
pr;m;v;0;86;;5;240000;;;0;0;0;0;A;;48.95332;2.90031;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;77284;0501;772840501;H;77;;;;3.38;2.0;0.015;2790.7
pr;m;v;0;80;188.0;5;299000;;;0;0;0;0;D;;48.76046;2.69687;Oui;;;1.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;77350;0402;773500402;H;77;;;;15.32;2.0;0.049;3737.5
pr;an;v;0;83;;4;354000;;;0;0;0;0;0;;48.83829;2.73774;0;;True;1.0;False;0;;;;;;;;;;;;;;ca;o;a;2020-04;77058;0104;770580104;H;77;15.45;5.0;0.043;15.51;8.0;0.044;4265.06
pr;an;v;0;32;;1;151000;;;0;0;0;0;0;;48.83751;2.73773;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;77058;0104;770580104;H;77;26.04;16.0;0.066;26.25;23.0;0.067;4718.75
pr;an;v;0;67;;3;272000;;;0;0;0;0;0;;48.83751;2.73773;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;77058;0104;770580104;H;77;15.16;17.0;0.045;15.12;20.0;0.045;4059.7
pr;m;v;0;77;;4;326000;;;0;0;0;0;0;;48.836;2.72962;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77058;0104;770580104;H;77;;;;;;;4233.77
