type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;70;;3;97200;;;0;0;0;1;D;230;47.36692;0.70472;Oui;7.0;;;;Nord;E;1975.0;1.0;;;;;True;111.0;2684.0;Gaz;Radiateur;Collectif;a;n;a;2020-04;37261;2102;372612102;H;37;;;;10.82;499.0;0.094;1388.57
pr;a;v;3;73;;3;170000;;;0;1;0;1;E;289.0;47.39234;0.67493;Oui;4.0;;1.0;True;0;C;;1.0;;;False;;True;60.0;1745.0;Électrique;;Individuel;a;n;a;2020-04;37261;0401;372610401;H;37;10.29;7.0;0.053;10.82;499.0;0.056;2328.77
pr;a;v;2;69;;3;165000;;;0;0;0;0;D;187.0;47.37809;0.66223;Oui;3.0;;;False;0;B;2004.0;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-04;37195;0104;371950104;H;37;13.27;5.0;0.067;11.53;24.0;0.058;2391.3
pr;m;v;0;170;6000.0;8;145990;;;0;0;0;0;VI;;47.34081;0.1822;Non;;;;;0;;;;;;False;;;;;;;;m;n;m;2020-04;37031;0000;370310000;Z;37;;;;;;;858.76
pr;m;v;0;270;;8;285972;;;0;0;0;0;VI;;47.24014;0.11682;Non;;;;;0;;;;;;False;;;;;;;;m;n;m;2020-04;37074;0000;370740000;Z;37;;;;;;;1059.16
pr;m;v;0;120;213.0;6;121990;;;0;0;0;1;E;282;47.52489;0.47165;Non;1.0;;;;0;B;;1.0;;;False;;;;;Bois;;;m;n;m;2020-04;37249;0000;372490000;Z;37;;;;;;;1016.58
pr;m;v;0;62;2000.0;3;75900;;;0;0;1;0;VI;;47.13412;0.55843;Non;;;;;0;VI;1986.0;1.0;;;;;;;;;;;a;n;m;2020-04;37216;0000;372160000;Z;37;6.88;1.0;0.067;6.88;1.0;0.067;1224.19
pr;m;v;0;126;903.0;5;105990;;;0;0;0;0;NS;;47.14389;1.20805;Non;1.0;;;;0;;;;;;False;;;;;;;;m;n;m;2020-04;37277;0000;372770000;Z;37;;;;;;;841.19
pr;m;v;0;130;200.0;4;233000;;;0;0;1;2;E;273.0;47.32615;1.07044;Non;2.0;;3.0;True;0;F;;2.0;;;;;;;;Fioul;;;a;n;m;2020-04;37070;0000;370700000;Z;37;;;;;;;1792.31
pr;a;v;0;42;;2;142556;;;0;0;0;0;A;;47.33483;0.66898;Non;;;0.0;;0;A;;;0.0;;;;False;0.0;0.0;;;;a;n;a;2020-04;37122;0901;371220901;H;37;11.61;11.0;0.041;11.64;78.0;0.041;3394.19
