type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;66;;3;174000;;;0;0;0;0;0;;48.19622;7.313;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;68269;0000;682690000;Z;68;7.95;2.0;0.036;7.95;2.0;0.036;2636.36
pr;mn;v;0;101;582.0;5;308580;198000.0;110580.0;0;0;0;0;0;;47.88438;7.27568;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68260;0000;682600000;Z;68;;;;;;;3055.25
pr;mn;v;0;133;582.0;6;340345;229765.0;110580.0;0;0;0;0;0;;47.88438;7.27568;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68260;0000;682600000;Z;68;10.31;1.0;0.048;10.31;1.0;0.048;2558.98
pr;mn;v;0;99;582.0;5;308780;198200.0;110580.0;0;0;0;0;0;;47.88438;7.27568;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68260;0000;682600000;Z;68;;;;;;;3118.99
pr;mn;v;0;136;582.0;5;361280;250700.0;110580.0;0;0;0;0;0;;47.88438;7.27568;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68260;0000;682600000;Z;68;;;;;;;2656.47
pr;mn;v;0;99;490.0;5;288300;195200.0;93100.0;0;0;0;0;0;;47.85521;7.2497;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68043;0000;680430000;Z;68;8.59;1.0;0.035;8.59;1.0;0.035;2912.12
pr;mn;v;0;136;490.0;5;343800;250700.0;93100.0;0;0;0;0;0;;47.85521;7.2497;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68043;0000;680430000;Z;68;8.59;1.0;0.041;8.59;1.0;0.041;2527.94
pr;mn;v;0;101;490.0;5;291100;198000.0;93100.0;0;0;0;0;0;;47.85521;7.2497;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68043;0000;680430000;Z;68;8.59;1.0;0.036;8.59;1.0;0.036;2882.18
pr;mn;v;0;133;490.0;6;322865;229765.0;93100.0;0;0;0;0;0;;47.85521;7.2497;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68043;0000;680430000;Z;68;;;;;;;2427.56
pr;a;v;1;77;;2;93000;;;0;0;0;1;D;210.0;47.62041;7.23446;Non;2.0;;;False;0;B;;1.0;;;;;False;;;;;;a;n;a;2020-04;68004;0102;680040102;H;68;;;;11.44;8.0;0.114;1207.79
pr;mn;v;0;106;610.0;5;374000;373999.0;1.0;0;0;0;0;0;;47.68691;7.30214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68384;0000;683840000;Z;68;12.35;1.0;0.042;12.35;1.0;0.042;3528.3
pr;mn;v;0;101;559.0;5;332160;198000.0;134160.0;0;0;0;0;0;;47.68691;7.30214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68384;0000;683840000;Z;68;12.35;1.0;0.045;12.35;1.0;0.045;3288.71
pr;mn;v;0;136;559.0;5;384860;250700.0;134160.0;0;0;0;0;0;;47.68691;7.30214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68384;0000;683840000;Z;68;12.35;1.0;0.052;12.35;1.0;0.052;2829.85
pr;mn;v;0;133;559.0;6;363925;229765.0;134160.0;0;0;0;0;0;;47.68691;7.30214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68384;0000;683840000;Z;68;;;;;;;2736.28
pr;mn;v;0;99;559.0;5;332360;198200.0;134160.0;0;0;0;0;0;;47.68691;7.30214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68384;0000;683840000;Z;68;12.35;1.0;0.044;12.35;1.0;0.044;3357.17
pr;m;v;0;80;587.0;3;176800;;;0;0;0;1;D;199.0;47.80167;7.2326;Oui;;;;True;Sud;E;;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;68375;0105;683750105;H;68;;;;;;;2210.0
pr;m;v;0;183;316.0;7;343000;;;0;0;0;2;C;143.0;47.80722;7.23741;Oui;;;;;0;D;;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;68375;0105;683750105;H;68;;;;;;;1874.32
pr;mn;v;0;99;632.0;5;323200;198200.0;125000.0;0;0;0;0;0;;47.71067;7.26919;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68141;0000;681410000;Z;68;;;;;;;3264.65
pr;mn;v;0;136;632.0;5;375700;250700.0;125000.0;0;0;0;0;0;;47.71067;7.26919;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68141;0000;681410000;Z;68;;;;;;;2762.5
pr;mn;v;0;101;632.0;5;323000;198000.0;125000.0;0;0;0;0;0;;47.71067;7.26919;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68141;0000;681410000;Z;68;;;;;;;3198.02
pr;mn;v;0;133;632.0;6;354765;229765.0;125000.0;0;0;0;0;0;;47.71067;7.26919;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68141;0000;681410000;Z;68;;;;;;;2667.41
pr;m;v;0;177;784.0;6;440000;;;0;0;1;1;C;103;47.73514;7.15698;Non;;;;False;0;D;1873.0;2.0;;;;;;;;;;;a;n;m;2020-04;68060;0000;680600000;Z;68;;;;;;;2485.88
pr;mn;v;0;90;370.0;4;234900;164310.0;70590.0;0;0;0;0;0;;47.73366;7.12896;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68060;0000;680600000;Z;68;;;;;;;2610.0
pr;mn;v;0;100;;4;236050;236049.0;1.0;0;0;0;0;0;;47.81025;7.31556;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68376;0102;683760102;H;68;;;;10.9;1.0;0.055;2360.5
pr;mn;v;0;97;525.0;4;272145;272144.0;1.0;0;0;0;0;0;;47.81025;7.31556;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68376;0102;683760102;H;68;;;;10.9;1.0;0.047;2805.62
pr;mn;v;0;130;525.0;3;309545;309544.0;1.0;0;0;0;0;0;;47.81025;7.31556;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68376;0102;683760102;H;68;;;;;;;2381.12
pr;mn;v;0;101;590.0;5;336650;198000.0;138650.0;0;0;0;0;0;;47.53235;7.4847;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68120;0000;681200000;Z;68;;;;;;;3333.17
pr;mn;v;0;99;590.0;5;336850;198200.0;138650.0;0;0;0;0;0;;47.53235;7.4847;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68120;0000;681200000;Z;68;;;;;;;3402.53
pr;mn;v;0;136;590.0;5;389350;250700.0;138650.0;0;0;0;0;0;;47.53235;7.4847;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68120;0000;681200000;Z;68;;;;;;;2862.87
pr;mn;v;0;133;590.0;6;368415;229765.0;138650.0;0;0;0;0;0;;47.53235;7.4847;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68120;0000;681200000;Z;68;;;;;;;2770.04
pr;mn;v;0;111;624.0;5;382771;224400.0;158371.0;0;0;0;0;0;;47.53235;7.4847;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68120;0000;681200000;Z;68;;;;;;;3448.39
pr;mn;v;0;99;528.0;5;282680;198200.0;84480.0;0;0;0;0;0;;47.90958;7.52584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68091;0000;680910000;Z;68;;;;;;;2855.35
pr;mn;v;0;133;528.0;6;314245;229765.0;84480.0;0;0;0;0;0;;47.90958;7.52584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68091;0000;680910000;Z;68;;;;;;;2362.74
pr;mn;v;0;101;528.0;5;282480;198000.0;84480.0;0;0;0;0;0;;47.90958;7.52584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68091;0000;680910000;Z;68;;;;;;;2796.83
pr;mn;v;0;136;528.0;5;335180;250700.0;84480.0;0;0;0;0;0;;47.90958;7.52584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68091;0000;680910000;Z;68;;;;;;;2464.56
pr;mn;v;0;132;528.0;5;347480;263000.0;84480.0;0;0;0;0;0;;47.90958;7.52584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68091;0000;680910000;Z;68;;;;;;;2632.42
pr;mn;v;0;130;650.0;5;279000;278999.0;1.0;0;0;0;0;0;;47.90958;7.52584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68091;0000;680910000;Z;68;;;;;;;2146.15
pr;mn;v;0;100;400.0;5;254500;174500.0;80000.0;0;0;0;0;0;;47.91821;7.38008;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;68205;0000;682050000;Z;68;;;;;;;2545.0
