type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;61;;3;223900;;;0;0;0;1;NS;;49.19261;-0.44761;Non;4.0;;1.0;False;Sud;NS;2019.0;1.0;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;14137;0000;141370000;Z;14;;;;;;;3670.49
pr;a;v;0;63;;3;239900;;;0;0;0;0;NS;;49.18786;-0.43122;Non;3.0;;1.0;False;0;NS;2019.0;;1.0;;;;True;;;;;;a;n;a;2020-04;14137;0000;141370000;Z;14;;;;;;;3807.94
pr;a;v;0;71;;3;225900;;;0;1;0;1;NS;;49.19261;-0.44761;Non;4.0;;1.0;False;0;VI;2019.0;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;14137;0000;141370000;Z;14;;;;;;;3181.69
pr;a;v;0;72;;3;223900;;;0;1;0;1;NS;;49.18807;-0.43107;Non;4.0;;1.0;False;Ouest;NS;2019.0;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;14137;0000;141370000;Z;14;;;;;;;3109.72
pr;a;v;0;30;;1;109000;;;0;0;0;1;E;325.0;49.18023;-0.37487;Non;1.0;;1.0;False;0;C;;1.0;;;False;;False;20.0;360.0;Électrique;;Individuel;a;n;a;2020-04;14118;0501;141180501;H;14;15.85;7.0;0.052;17.7;371.0;0.058;3633.33
pr;m;v;0;163;1070.0;6;144450;;;0;0;0;0;NS;;48.85432;-0.53037;Non;;;;;0;NS;1900.0;;;;;;;;;;;;a;n;m;2020-04;14174;0103;141740103;H;14;;;;;;;886.2
pr;m;v;0;155;1075.0;6;417350;;;0;0;2;1;C;145;49.26487;-0.27047;Non;1.0;;2.0;;0;D;2005.0;2.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;14488;0102;144880102;H;14;;;;;;;2692.58
pr;m;v;0;158;3021.0;7;199687;;;0;0;2;1;D;183.0;48.84442;-0.67942;Oui;;;;;0;A;1984.0;3.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;14726;0000;147260000;Z;14;5.0;1.0;0.047;5.0;1.0;0.047;1263.84
pr;m;vp;0;140;1700.0;8;174000;;;0;0;0;1;E;267.0;48.86039;-0.67587;Non;;;2.0;True;0;F;;1.0;;;;;;;;;;;m;n;m;2020-04;14726;0000;147260000;Z;14;;;;;;;1242.86
pr;mn;v;0;130;568.0;6;269935;171235.0;98700.0;0;0;0;0;0;;49.17007;-0.52465;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14098;0000;140980000;Z;14;7.12;2.0;0.041;7.12;2.0;0.041;2076.42
