type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;38590;;0;86;400.0;4;185000;126000.0;59000.0;0;0;0;0;0;;45.34471;5.31378;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38058;0000;380580000;Z;38
pr;mn;v;38260;;0;90;400.0;4;177000;;;0;0;1;0;0;;45.38677;5.36933;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38174;0000;381740000;Z;38
pr;mn;v;38260;;0;121;700.0;5;248000;;;0;0;2;0;0;;45.35998;5.22303;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38473;0000;384730000;Z;38
pr;mn;v;38500;;0;171;870.0;5;586000;;;0;0;2;0;0;;45.3718;5.58544;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38563;0101;385630101;H;38
pr;mn;v;38230;;0;100;605.0;4;310000;;;0;0;0;0;0;;45.76587;5.17084;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38097;0000;380970000;Z;38
pr;mn;v;38500;;0;90;620.0;4;289000;;;0;0;1;0;0;;45.3718;5.58544;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38563;0101;385630101;H;38
pr;mn;v;38500;;0;100;500.0;4;298000;148000.0;150000.0;0;0;0;0;0;;45.33344;5.62053;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38061;0000;380610000;Z;38
pr;a;v;38110;;0;81;;4;205900;;;0;0;0;0;0;;45.5729;5.42808;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;38401;0000;384010000;Z;38
pr;mn;v;38500;;0;85;500.2;4;259000;;;0;0;2;0;0;;45.3718;5.58544;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38563;0101;385630101;H;38
pr;mn;v;38500;;0;121;750.0;4;468000;;;0;0;2;0;0;;45.3718;5.58544;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;38563;0101;385630101;H;38
