DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
82;82001;pr;a;m;v;6;C;225.5;377450.0;1702.47;;;0.0;2.0;0.0;2
82;82001;pr;a;m;v;6;D;135.0;236000.0;1748.15;;;0.0;0.0;2.0;1
82;82002;pr;a;a;pi;2;E;45.0;70000.0;1555.56;10.02;0.077;0.0;0.0;0.0;1
82;82002;pr;a;a;v;2;D;45.0;74800.0;1691.49;10.02;0.071;0.33;0.0;1.0;3
82;82002;pr;a;a;v;2;E;45.0;74800.0;1662.22;10.02;0.072;0.0;0.0;1.0;1
82;82002;pr;a;a;v;3;0;58.0;82500.0;1422.41;9.24;0.078;1.0;0.0;1.0;1
82;82002;pr;a;m;v;12;NS;440.0;199000.0;452.27;;;0.0;0.0;0.0;1
82;82002;pr;a;m;v;4;F;125.0;149000.0;1192.0;;;0.0;0.0;0.0;1
82;82002;pr;a;m;v;5;A;116.0;219000.0;1887.93;8.14;0.052;0.0;0.0;2.0;1
82;82002;pr;a;m;v;5;D;124.0;210000.0;1693.55;8.14;0.058;0.0;0.0;2.0;1
82;82002;pr;a;m;v;5;F;105.0;163500.0;1557.14;8.14;0.063;0.0;0.0;0.0;1
82;82005;pr;a;m;v;4;A;91.0;200000.0;2197.8;;;0.0;0.0;0.0;1
82;82005;pr;a;m;v;5;D;116.0;315000.0;2715.52;;;0.0;0.0;2.0;1
82;82005;pr;a;m;v;6;D;130.0;280000.0;2153.85;;;0.0;1.0;1.0;1
82;82005;pr;cm;mn;v;4;0;93.5;173828.5;1891.87;;;0.0;0.0;0.0;6
82;82005;pr;cm;mn;v;5;0;128.0;193900.0;1514.84;;;0.0;0.0;0.0;1
82;82006;pr;a;m;v;10;C;342.0;450000.0;1315.79;;;0.0;0.0;3.0;1
82;82008;pr;a;m;v;3;E;95.0;120000.0;1263.16;;;0.0;0.0;2.0;1
82;82008;pr;a;m;v;4;C;130.0;280900.0;2160.77;;;0.0;0.0;1.0;1
82;82008;pr;a;m;v;4;D;101.0;140000.0;1386.14;;;0.0;0.0;2.0;1
82;82008;pr;a;m;v;5;E;110.0;135000.0;1227.27;;;0.0;1.0;1.0;1
82;82008;pr;a;m;v;6;0;120.5;145000.0;1228.99;;;0.0;0.5;0.5;2
82;82008;pr;a;m;v;6;D;125.0;164000.0;1312.0;;;0.0;1.0;1.0;1
82;82008;pr;a;m;v;6;E;124.5;139800.0;1122.84;;;0.0;0.5;1.0;2
82;82008;pr;a;m;v;6;NS;165.0;268000.0;1624.24;;;0.0;1.0;2.0;1
82;82008;pr;a;m;v;8;D;350.0;371000.0;1060.0;;;0.0;0.0;2.0;1
82;82010;pr;a;m;v;8;C;172.0;235000.0;1366.28;;;0.0;2.0;1.0;1
