DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
23;23001;pr;a;a;l;2;E;50.0;300.0;0.0;0.33;0.0;3
23;23004;pa;a;m;l;4;D;105.0;625.0;0.0;1.0;1.0;1
23;23008;pr;a;a;l;1;D;59.0;425.0;0.0;0.0;0.0;1
23;23008;pr;a;a;l;1;E;34.0;307.0;0.0;0.67;0.33;3
23;23008;pr;a;a;l;1;F;37.0;300.0;0.0;0.5;0.0;2
23;23008;pr;a;a;l;1;VI;21.0;270.0;0.0;0.67;0.0;3
23;23008;pr;a;a;l;2;0;43.5;276.5;0.0;0.0;0.0;2
23;23008;pr;a;a;l;2;C;40.0;315.0;0.0;0.0;0.5;2
23;23008;pr;a;a;l;2;D;43.5;319.0;0.0;0.5;0.5;2
23;23008;pr;a;a;l;2;E;44.0;320.0;0.0;0.29;0.29;7
23;23008;pr;a;a;l;2;F;30.0;310.0;0.0;0.67;0.0;3
23;23008;pr;a;a;l;2;G;29.0;225.0;0.0;1.0;0.0;1
23;23008;pr;a;a;l;2;VI;42.0;340.0;0.0;0.57;0.14;7
23;23008;pr;a;a;l;3;E;67.0;463.0;0.0;0.0;0.67;3
23;23008;pr;a;a;l;3;F;62.0;420.0;0.0;0.0;1.0;1
23;23008;pr;a;a;l;3;VI;61.0;380.0;0.0;0.5;0.0;2
23;23008;pr;a;a;l;4;0;73.5;520.0;0.0;0.0;0.0;2
23;23008;pr;a;a;l;4;A;73.5;520.0;0.0;0.5;0.5;2
23;23008;pr;a;a;l;4;D;83.0;495.0;0.0;0.0;1.0;1
23;23008;pr;a;a;l;4;VI;95.0;492.5;0.0;0.5;0.5;2
23;23008;pr;a;a;l;5;0;104.0;440.0;0.0;0.0;0.0;1
23;23008;pr;a;a;l;6;0;115.0;570.0;0.0;0.0;0.0;1
23;23008;pr;a;a;l;6;A;115.0;570.0;0.0;0.0;1.0;1
23;23008;pr;a;m;l;3;F;63.0;425.0;0.0;1.0;0.0;1
23;23008;pr;a;m;l;4;C;102.0;495.0;0.0;2.0;0.0;1
23;23008;pr;a;m;l;5;D;95.0;580.0;0.0;0.0;0.0;1
23;23018;pr;a;m;l;4;VI;119.0;532.0;0.0;0.0;0.0;1
23;23028;pr;a;a;l;3;F;73.0;325.0;0.0;1.0;0.0;1
23;23030;pr;a;a;l;2;E;49.0;370.0;0.0;1.0;0.0;1
23;23031;pr;a;m;l;5;0;103.0;561.0;0.0;0.0;0.5;2
23;23032;pr;a;m;l;4;F;77.0;550.0;0.0;0.0;1.0;1
23;23067;pa;a;a;l;4;A;82.0;433.0;1.0;0.0;0.0;1
23;23067;pa;a;a;l;4;B;82.0;433.0;1.0;0.0;0.0;1
23;23071;pr;a;m;l;5;VI;120.0;490.0;0.0;2.0;0.0;1
23;23075;pr;a;a;l;1;A;21.0;254.0;0.0;1.0;0.0;2
23;23075;pr;a;a;l;2;A;24.0;304.0;0.0;1.0;0.0;1
23;23079;pr;a;a;l;2;G;23.0;266.0;0.0;0.5;0.0;2
23;23079;pr;a;a;l;3;D;65.0;485.0;0.0;1.0;1.0;1
23;23079;pr;a;a;l;3;F;80.0;375.0;0.0;0.0;0.5;2
23;23079;pr;a;a;l;4;D;90.0;617.0;0.0;0.0;0.0;1
23;23089;pr;a;a;l;2;0;46.0;294.0;0.0;1.0;1.0;1
23;23089;pr;a;a;l;3;F;59.0;323.0;0.0;0.0;1.0;1
23;23089;pr;a;a;l;4;F;71.0;325.0;0.0;0.0;1.0;1
23;23092;pr;a;m;l;1;NS;19.0;335.0;0.0;0.0;0.0;1
23;23093;pr;a;a;l;3;E;80.0;415.0;0.0;0.0;1.0;1
23;23093;pr;a;m;l;2;VI;58.0;435.0;0.0;0.0;1.0;1
23;23093;pr;a;m;l;4;E;85.0;621.0;0.0;0.0;1.0;1
23;23095;pr;a;m;l;6;A;152.0;750.0;0.0;0.0;1.0;1
23;23096;pa;a;a;l;1;0;38.0;395.0;0.0;0.0;1.0;1
23;23096;pa;a;a;l;2;C;52.0;380.0;0.0;0.0;0.0;1
23;23096;pr;a;a;l;1;0;20.0;250.0;0.0;1.0;0.0;1
23;23096;pr;a;a;l;1;A;20.0;260.0;0.0;0.0;0.0;1
23;23096;pr;a;a;l;1;D;35.0;360.0;0.0;0.0;0.0;3
23;23096;pr;a;a;l;1;E;28.0;310.0;0.0;0.4;0.6;5
23;23096;pr;a;a;l;1;F;26.0;317.0;0.0;0.8;0.0;5
23;23096;pr;a;a;l;2;C;64.5;472.5;0.5;0.0;0.5;2
23;23096;pr;a;a;l;2;D;47.0;445.0;0.29;0.14;0.57;7
23;23096;pr;a;a;l;2;E;47.0;450.0;0.67;0.0;0.67;3
23;23096;pr;a;a;l;2;F;50.0;445.0;0.2;0.0;0.8;5
23;23096;pr;a;a;l;2;G;41.0;360.0;0.0;1.0;0.0;1
23;23096;pr;a;a;l;3;A;59.0;430.0;0.0;1.0;0.0;1
23;23096;pr;a;a;l;3;C;65.0;529.0;0.0;0.0;1.0;1
23;23096;pr;a;a;l;3;D;67.0;490.0;0.0;0.0;1.0;1
23;23096;pr;a;a;l;3;E;60.0;440.0;0.22;0.22;0.56;9
23;23096;pr;a;a;l;3;G;54.0;419.0;0.0;1.0;0.0;1
23;23096;pr;a;a;l;5;C;90.0;610.0;0.0;0.0;1.0;1
23;23096;pr;a;a;l;5;E;97.0;660.0;0.0;0.0;0.0;1
23;23096;pr;a;m;l;2;A;53.0;450.0;0.0;1.0;0.0;1
23;23096;pr;a;m;l;3;F;56.0;486.0;0.0;1.0;0.0;1
23;23096;pr;a;m;l;4;E;75.0;590.0;0.0;0.0;0.0;1
23;23096;pr;a;m;l;5;F;143.0;750.0;0.0;0.0;1.0;1
23;23105;pr;a;a;l;2;0;66.0;386.0;0.0;0.0;0.0;1
23;23116;pr;a;m;l;4;E;110.0;450.0;0.0;0.5;0.0;2
23;23131;pa;a;m;l;4;E;84.0;377.0;0.0;1.0;0.0;1
23;23151;pr;a;m;l;4;VI;75.0;590.0;0.0;1.0;0.0;1
23;23154;pr;a;m;l;5;A;141.0;550.0;0.0;0.0;1.0;1
23;23168;pr;a;m;l;4;E;68.0;410.0;0.0;1.0;0.0;1
23;23176;pa;a;a;l;4;A;60.0;398.0;0.0;0.0;1.0;1
23;23176;pr;a;a;l;3;A;61.0;350.0;0.0;0.0;0.0;1
23;23176;pr;a;a;l;3;E;45.0;370.0;0.0;0.5;0.5;2
23;23176;pr;a;a;l;4;A;63.0;470.0;0.0;1.0;0.0;1
23;23176;pr;a;a;l;4;C;96.0;405.0;0.0;0.0;1.0;1
23;23176;pr;a;a;l;4;G;115.0;700.0;0.0;0.0;0.0;1
23;23176;pr;a;a;l;6;E;87.0;410.0;0.0;2.0;0.0;1
23;23176;pr;a;m;l;6;D;161.0;695.0;0.0;0.0;1.0;1
23;23177;pr;a;m;l;3;D;63.0;419.0;0.0;0.0;1.0;1
23;23193;pr;a;m;l;3;A;63.0;450.0;0.0;1.0;0.0;1
