DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
83;83001;pr;a;a;l;2;B;44.0;800.0;0.0;0.0;0.0;1
83;83003;pa;a;a;l;1;0;20.0;320.0;0.0;1.0;0.0;1
83;83003;pa;a;m;l;3;0;73.0;610.0;0.0;0.0;1.0;1
83;83004;pr;a;a;l;1;E;30.0;325.0;1.0;0.0;0.0;1
83;83004;pr;a;a;l;2;0;48.0;590.0;0.0;0.0;0.0;1
83;83004;pr;a;a;l;2;C;32.0;490.0;0.0;0.0;0.0;1
83;83004;pr;a;a;l;2;D;33.0;460.0;0.0;0.67;0.0;3
83;83004;pr;a;a;l;2;E;34.0;450.0;0.0;1.0;0.0;2
83;83004;pr;a;a;l;3;0;74.5;715.5;0.5;1.0;0.0;2
83;83004;pr;a;a;l;3;C;59.0;745.0;0.5;0.5;0.0;2
83;83004;pr;a;a;l;3;D;89.0;741.0;0.0;1.0;0.0;3
83;83004;pr;a;a;l;3;NS;74.5;715.5;0.5;1.0;0.0;2
83;83004;pr;a;a;l;4;D;79.0;810.0;1.0;0.0;1.0;1
83;83006;pr;a;a;l;3;E;59.0;548.0;0.0;1.0;0.0;1
83;83007;pr;a;a;l;1;0;34.0;340.0;0.0;0.0;1.0;1
83;83007;pr;a;a;l;1;E;26.0;350.0;0.0;0.0;1.0;1
83;83007;pr;a;a;l;2;0;38.0;380.0;0.0;0.0;1.0;1
83;83007;pr;a;a;l;2;E;45.0;390.0;0.0;0.0;1.0;1
83;83007;pr;a;a;l;2;F;39.0;512.5;0.5;0.5;0.5;2
83;83007;pr;a;a;l;2;G;37.0;385.0;0.0;0.0;1.0;1
83;83007;pr;a;a;l;3;D;61.5;495.0;0.0;0.0;1.0;2
83;83007;pr;a;a;l;3;E;63.0;500.0;0.0;0.0;1.0;1
83;83007;pr;a;a;l;3;F;53.0;680.0;0.67;0.67;1.0;3
83;83007;pr;a;a;l;3;VI;71.0;640.0;1.0;0.0;1.0;1
83;83008;pa;a;m;l;3;C;90.0;750.0;0.0;0.0;1.0;1
83;83008;pr;a;a;l;2;D;43.0;659.0;0.0;0.0;0.0;1
83;83008;pr;a;a;l;4;C;82.0;960.0;0.0;0.0;0.0;1
83;83009;pa;a;a;l;1;0;23.0;650.0;0.0;0.0;0.0;1
83;83009;pa;a;a;l;1;E;31.0;690.0;1.0;0.0;1.0;1
83;83009;pa;a;a;l;2;A;50.0;690.0;0.0;0.0;1.0;1
83;83009;pa;a;a;l;3;0;67.5;950.0;0.5;0.0;1.0;2
83;83009;pa;a;a;l;4;0;80.0;1050.0;0.0;0.0;1.0;1
83;83009;pa;a;a;l;4;B;90.0;1100.0;0.0;0.0;1.0;1
83;83009;pa;a;m;l;7;0;100.0;1400.0;0.0;1.0;0.0;1
83;83009;pr;a;a;l;1;0;35.0;500.0;0.0;0.0;1.0;1
83;83009;pr;a;a;l;1;C;54.0;595.0;0.0;1.0;0.0;1
