type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;56;;3;481;;;0;0;1;0;D;221;46.55691;5.16685;0;;;;False;0;VI;;1.0;1.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;71318;0000;713180000;Z;71
pr;a;l;1;79;;4;496;;;0;1;0;1;E;293;46.80257;4.44449;0;2.0;;0.0;;0;F;;;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;71153;0111;711530111;H;71
pr;a;l;0;50;;2;675;;;0;0;0;0;G;593;46.80413;4.44293;0;1.0;;0.0;;0;G;1940.0;;0.0;;False;;False;;;Électrique;Climatisation révérsible;Individuel;a;n;a;2020-04;71153;0111;711530111;H;71
pr;a;l;3;45;;2;410;;;0;0;1;0;E;280;46.7807;4.85571;0;;;;;0;C;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;71076;0118;710760118;H;71
pr;a;l;1;19;;1;300;;;0;0;1;0;E;328;46.78166;4.85701;0;3.0;;;;0;C;;1.0;;;;;;;;;;;a;n;a;2020-04;71076;0118;710760118;H;71
pr;a;l;3;30;;1;390;;;0;0;1;0;NS;;46.79719;4.84953;0;;;;True;0;;;1.0;;;;;True;;;;;;a;n;a;2020-04;71076;0106;710760106;H;71
pr;a;l;0;38;;2;388;;;0;0;1;0;VI;;46.62917;5.22396;0;2.0;;;False;0;G;1948.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;71263;0101;712630101;H;71
pr;a;l;0;22;;1;250;;;0;0;1;0;C;98;46.32103;4.81469;0;;;0.0;;0;E;1949.0;;0.0;;;;False;;;Électrique;Radiateur;;a;n;a;2020-04;71270;0102;712700102;H;71
pr;a;l;0;21;;1;200;;;0;0;0;0;C;98;46.32131;4.8148;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;71270;0102;712700102;H;71
pr;a;l;4;29;;1;449;;;0;1;1;0;D;179;46.29069;4.80894;0;4.0;;1.0;;0;E;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;71270;0110;712700110;H;71
pr;a;l;1;29;;1;454;;;0;0;0;0;D;179;46.29069;4.80894;0;3.0;;0.0;;0;E;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;71270;0110;712700110;H;71
pr;a;l;4;29;;1;340;;;0;0;0;0;D;223.0;46.68209;4.36385;0;;;;;0;;;;;;;;True;;;Gaz;;Collectif, Central;a;n;a;2020-04;71306;0108;713060108;H;71
pr;a;l;0;56;;2;500;;;0;0;0;0;D;154;46.31152;4.81026;Oui;;;;;0;G;;;;;;;;;;;;;a;;a;2020-04;71105;0102;711050102;H;71
pr;a;l;2;22;;1;325;;;0;0;0;1;E;262;46.78408;4.8526;0;4.0;;;False;0;F;1970.0;;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;71076;0117;710760117;H;71
