type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;202;1380.0;6;179900;;;0;0;1;0;VI;;48.52518;-0.46873;Oui;1.0;;;;0;VI;1900.0;3.0;;;;;;;;;;Individuel;a;n;m;2020-04;61096;0000;610960000;Z;61;28.0;;;;;;;890.59
pr;m;v;0;180;1880.0;7;299000;;;0;0;0;1;NS;;49.60741;1.0917;Non;1.0;;;;Sud;NS;1984.0;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;76105;0000;761050000;Z;76;28.0;;;;;;;1661.11
pr;m;v;0;158;3021.0;7;199687;;;0;0;2;1;D;183.0;48.84442;-0.67942;Oui;;;;;0;A;1984.0;3.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;14726;0000;147260000;Z;14;28.0;5.0;1.0;0.047;5.0;1.0;0.047;1263.84
pr;m;vp;0;140;1700.0;8;174000;;;0;0;0;1;E;267.0;48.86039;-0.67587;Non;;;2.0;True;0;F;;1.0;;;;;;;;;;;m;n;m;2020-04;14726;0000;147260000;Z;14;28.0;;;;;;;1242.86
pr;m;v;0;130;778.0;6;472500;;;0;1;2;0;E;297;49.22264;-1.62883;Non;1.0;;;True;0;C;2005.0;2.0;2.0;;False;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;50481;0000;504810000;Z;50;28.0;;;;;;;3634.62
pr;m;v;0;233;1526.0;8;892500;;;0;0;1;1;A;34;49.2306;-1.64361;Non;2.0;;;;0;A;2003.0;3.0;;;;;;;;;;Individuel;a;n;m;2020-04;50481;0000;504810000;Z;50;28.0;;;;;;;3830.47
pr;mn;v;0;130;568.0;6;269935;171235.0;98700.0;0;0;0;0;0;;49.17007;-0.52465;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14098;0000;140980000;Z;14;28.0;7.12;2.0;0.041;7.12;2.0;0.041;2076.42
pr;mn;v;0;90;400.0;5;180000;;;0;0;1;0;0;;49.24755;-0.56739;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14406;0000;144060000;Z;14;28.0;;;;;;;2000.0
pr;mn;v;0;110;600.0;5;182400;137400.0;45000.0;0;0;0;0;0;;49.3022;-0.91525;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14711;0000;147110000;Z;14;28.0;;;;;;;1658.18
pr;mn;v;0;154;600.0;6;250800;205800.0;45000.0;0;0;0;0;0;;49.3022;-0.91525;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14711;0000;147110000;Z;14;28.0;;;;;;;1628.57
pr;mn;v;0;120;600.0;6;195880;150880.0;45000.0;0;0;0;0;0;;49.3022;-0.91525;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14711;0000;147110000;Z;14;28.0;;;;;;;1632.33
pr;mn;v;0;103;452.0;5;219900;157900.0;62000.0;0;0;0;0;0;;49.13826;-0.52984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14311;0000;143110000;Z;14;28.0;;;;;;;2134.95
pr;mn;v;0;80;400.0;5;165000;;;0;0;1;0;0;;49.13826;-0.52984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14311;0000;143110000;Z;14;28.0;;;;;;;2062.5
pr;mn;v;0;140;452.0;6;239700;177700.0;62000.0;0;0;0;0;0;;49.13826;-0.52984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14311;0000;143110000;Z;14;28.0;;;;;;;1712.14
pr;mn;v;0;110;540.0;6;243700;142500.0;101200.0;0;0;0;0;0;;49.17007;-0.52465;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14098;0000;140980000;Z;14;28.0;7.12;2.0;0.039;7.12;2.0;0.039;2215.45
pr;mn;v;0;140;399.0;7;270600;187900.0;82700.0;0;0;0;0;0;;49.17007;-0.52465;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14098;0000;140980000;Z;14;28.0;;;;;;;1932.86
pr;m;v;0;86;780.0;4;253500;;;0;0;0;1;0;;49.21002;-0.51062;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;14098;0000;140980000;Z;14;28.0;;;;;;;2947.67
pr;mn;v;0;87;;4;153600;;;0;0;0;0;0;;49.17007;-0.52465;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14098;0000;140980000;Z;14;28.0;;;;;;;1765.52
pr;mn;v;0;80;354.0;4;175000;;;0;0;0;0;0;;49.17007;-0.52465;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14098;0000;140980000;Z;14;28.0;;;;;;;2187.5
pr;mn;v;0;106;1100.0;5;162830;118830.0;44000.0;0;0;0;0;0;;49.24113;0.31705;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14261;0000;142610000;Z;14;28.0;;;;;;;1536.13
pr;mn;v;0;105;1100.0;4;156300;112300.0;44000.0;0;0;0;0;0;;49.24113;0.31705;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14261;0000;142610000;Z;14;28.0;;;;;;;1488.57
pr;mn;v;0;100;1100.0;5;158500;114500.0;44000.0;0;0;0;0;0;;49.24113;0.31705;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14261;0000;142610000;Z;14;28.0;;;;;;;1585.0
pr;mn;v;0;120;1100.0;4;169000;125000.0;44000.0;0;0;0;0;0;;49.24113;0.31705;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14261;0000;142610000;Z;14;28.0;;;;;;;1408.33
pr;mn;v;0;70;500.0;4;180000;;;0;0;1;0;0;;49.24755;-0.56739;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14406;0000;144060000;Z;14;28.0;;;;;;;2571.43
pr;mn;v;0;110;449.0;6;213728;147842.0;65886.0;0;0;0;0;0;;49.24755;-0.56739;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14406;0000;144060000;Z;14;28.0;;;;;;;1942.98
pr;mn;v;0;90;410.0;4;175000;;;0;0;1;0;0;;49.33131;-0.5857;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14022;0000;140220000;Z;14;28.0;;;;;;;1944.44
pr;mn;v;0;85;;4;177400;;;0;0;1;0;0;;49.33131;-0.5857;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14022;0000;140220000;Z;14;28.0;;;;;;;2087.06
pr;mn;v;0;102;713.0;4;150200;110200.0;40000.0;0;0;0;0;0;;49.22019;0.17067;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14694;0000;146940000;Z;14;28.0;;;;;;;1472.55
pr;mn;v;0;122;713.0;5;160500;120500.0;40000.0;0;0;0;0;0;;49.22019;0.17067;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14694;0000;146940000;Z;14;28.0;;;;;;;1315.57
pr;mn;v;0;132;713.0;5;170500;130500.0;40000.0;0;0;0;0;0;;49.22019;0.17067;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14694;0000;146940000;Z;14;28.0;;;;;;;1291.67
pr;mn;v;0;102;404.0;4;184500;115500.0;69000.0;0;0;0;0;0;;49.30823;0.05832;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14731;0000;147310000;Z;14;28.0;15.31;1.0;0.102;15.31;1.0;0.102;1808.82
pr;mn;v;0;132;404.0;5;199500;130500.0;69000.0;0;0;0;0;0;;49.30823;0.05832;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14731;0000;147310000;Z;14;28.0;;;;;;;1511.36
pr;m;v;0;84;578.0;4;228000;;;0;0;0;1;0;;49.3189;0.05663;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;14731;0000;147310000;Z;14;28.0;15.31;1.0;0.068;15.31;1.0;0.068;2714.29
pr;mn;v;0;103;1018.0;5;190780;157900.0;32880.0;0;0;0;0;0;;49.07771;-0.65109;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14752;0000;147520000;Z;14;28.0;;;;;;;1852.23
pr;mn;v;0;110;1018.0;6;180722;147842.0;32880.0;0;0;0;0;0;;49.07771;-0.65109;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14752;0000;147520000;Z;14;28.0;;;;;;;1642.93
pr;mn;v;0;108;1018.0;6;175180;142300.0;32880.0;0;0;0;0;0;;49.07771;-0.65109;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14752;0000;147520000;Z;14;28.0;;;;;;;1622.04
pr;mn;v;0;100;620.0;5;170000;;;0;0;1;0;0;;49.07771;-0.65109;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14752;0000;147520000;Z;14;28.0;;;;;;;1700.0
pr;mn;v;0;85;920.0;4;179000;;;0;0;1;0;0;;49.07771;-0.65109;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14752;0000;147520000;Z;14;28.0;;;;;;;2105.88
pr;mn;v;0;103;995.0;5;188900;157900.0;31000.0;0;0;0;0;0;;49.09557;-0.81238;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14143;0000;141430000;Z;14;28.0;;;;;;;1833.98
pr;mn;v;0;76;650.0;5;120000;95000.0;25000.0;0;0;0;0;0;;49.09557;-0.81238;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14143;0000;141430000;Z;14;28.0;;;;;;;1578.95
pr;mn;v;0;80;800.0;5;150000;;;0;0;1;0;0;;49.09557;-0.81238;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14143;0000;141430000;Z;14;28.0;;;;;;;1875.0
pr;mn;v;0;101;670.0;5;213300;;;0;0;1;0;0;;49.23877;-0.75184;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14679;0000;146790000;Z;14;28.0;;;;;;;2111.88
pr;mn;v;0;98;670.0;5;193600;;;0;0;1;0;0;;49.23877;-0.75184;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14679;0000;146790000;Z;14;28.0;;;;;;;1975.51
pr;mn;v;0;110;431.0;6;207742;147842.0;59900.0;0;0;0;0;0;;49.33131;-0.5857;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14022;0000;140220000;Z;14;28.0;;;;;;;1888.56
pr;m;v;0;715;;5;331700;;;0;0;0;1;VI;;49.49993;0.12362;Non;2.0;;;;0;VI;;1.0;;;;;;;;;;;a;n;m;2020-04;76351;0303;763510303;H;76;28.0;;;;8.33;11.0;0.215;463.92
pr;mn;v;0;104;713.0;4;155600;115600.0;40000.0;0;0;0;0;0;;49.22019;0.17067;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14694;0000;146940000;Z;14;28.0;;;;;;;1496.15
pr;m;v;0;88;2345.0;4;133750;;;0;0;0;1;VI;;48.74967;-0.59952;Oui;;;;;0;VI;;1.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;61218;0000;612180000;Z;61;28.0;5.9;1.0;0.047;5.9;1.0;0.047;1519.89
pr;m;v;0;145;500.0;6;314900;;;0;0;0;0;NS;;49.4179;1.06222;Non;2.0;;;;0;;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;76498;0110;764980110;H;76;28.0;;;;;;;2171.72
pr;m;v;0;285;1730.0;11;349960;;;0;0;3;2;D;162;49.00656;-0.28576;Non;1.0;;4.0;True;0;E;;4.0;;;;;;;;Fioul;;;a;n;m;2020-04;14310;0000;143100000;Z;14;28.0;;;;;;;1227.93
pr;m;v;0;290;3462.0;12;128400;;;0;0;1;1;VI;;48.84864;-0.55257;Oui;2.0;;;;0;NS;1900.0;3.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;14174;0102;141740102;H;14;28.0;;;;;;;442.76
pr;m;v;0;235;5775.0;8;292600;;;0;0;0;1;C;141;48.61264;-1.17265;Non;;;;True;Sud;B;;3.0;;;False;;;;;;Pompe à chaleur;;m;n;m;2020-04;50256;0000;502560000;Z;50;28.0;;;;;;;1245.11
pr;m;v;0;146;133.0;6;229000;;;0;0;0;2;D;209;49.34706;1.10169;Non;2.0;;;;0;D;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;76484;0103;764840103;H;76;28.0;;;;;;;1568.49
pr;m;v;0;160;1602.0;6;252000;;;0;0;0;1;C;106.0;49.09146;0.61476;Non;;;;False;0;D;;2.0;;;;;;;;Gaz;;;a;n;m;2020-04;27056;0105;270560105;D;27;28.0;;;;6.31;2.0;0.048;1575.0
pr;mn;v;0;110;517.0;6;230842;147842.0;83000.0;0;0;0;0;0;;49.09332;-0.50028;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14257;0000;142570000;Z;14;28.0;;;;;;;2098.56
pr;mn;v;0;130;473.0;6;246235;171235.0;75000.0;0;0;0;0;0;;49.09332;-0.50028;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14257;0000;142570000;Z;14;28.0;;;;;;;1894.12
pr;mn;v;0;140;517.0;7;260900;177900.0;83000.0;0;0;0;0;0;;49.09332;-0.50028;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14257;0000;142570000;Z;14;28.0;;;;;;;1863.57
pr;mn;v;0;133;405.0;6;244300;188300.0;56000.0;0;0;0;0;0;;49.09332;-0.50028;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14257;0000;142570000;Z;14;28.0;;;;;;;1836.84
pr;mn;v;0;90;;5;178000;;;0;0;1;0;0;;49.09332;-0.50028;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14257;0000;142570000;Z;14;28.0;;;;;;;1977.78
pr;mn;v;0;80;384.0;4;175000;;;0;0;1;0;0;;49.09332;-0.50028;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14257;0000;142570000;Z;14;28.0;;;;;;;2187.5
pr;mn;v;0;122;550.0;5;186600;121600.0;65000.0;0;0;0;0;0;;49.09332;-0.50028;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14257;0000;142570000;Z;14;28.0;;;;;;;1529.51
pr;mn;v;0;104;1436.0;4;210700;115700.0;95000.0;0;0;0;0;0;;49.39164;0.2805;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2025.96
pr;mn;v;0;99;1436.0;4;211500;116500.0;95000.0;0;0;0;0;0;;49.39164;0.2805;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2136.36
pr;mn;v;0;110;830.0;5;241717;163597.0;78120.0;0;0;0;0;0;;49.39164;0.2805;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2197.43
pr;mn;v;0;102;830.0;5;238102;159982.0;78120.0;0;0;0;0;0;;49.39164;0.2805;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2334.33
pr;mn;v;0;123;830.0;5;257212;179092.0;78120.0;0;0;0;0;0;;49.39164;0.2805;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2091.15
pr;m;v;0;110;830.0;5;241717;;;0;0;0;2;0;;49.39394;0.29551;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2197.43
pr;m;v;0;102;830.0;5;238102;;;0;0;0;1;0;;49.39394;0.29551;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2334.33
pr;m;v;0;123;830.0;5;257212;;;0;0;0;2;0;;49.39394;0.29551;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;14001;0000;140010000;Z;14;28.0;;;;;;;2091.15
pr;a;v;0;106;;5;169900;;;0;0;0;1;0;;49.1412;0.22387;Non;0.0;;0.0;;0;;;2.0;0.0;;False;;False;8.0;1037.68;;;;a;n;a;2020-04;14366;0102;143660102;H;14;28.0;;;;;;;1602.83
pr;m;v;0;143;1181.0;6;215250;;;0;0;1;1;D;165.1;49.50089;0.62757;Oui;;;4.0;;0;C;1980.0;2.0;1.0;;;;;;;Fioul, Bois;Poêle à Bois;Individuel;a;n;m;2020-04;76476;0201;764760201;H;76;28.0;;;;;;;1505.24
pr;mn;v;0;84;350.0;4;142000;104500.0;37500.0;0;0;0;0;0;;49.1481;0.24002;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14366;0202;143660202;H;14;28.0;7.38;3.0;0.052;7.61;5.0;0.054;1690.48
pr;mn;v;0;105;1500.0;5;199330;116730.0;82600.0;0;0;0;0;0;;49.28043;0.1884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14514;0000;145140000;Z;14;28.0;9.59;2.0;0.061;9.59;2.0;0.061;1898.38
pr;mn;v;0;101;400.0;5;183600;125600.0;58000.0;0;0;0;0;0;;49.28043;0.1884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14514;0000;145140000;Z;14;28.0;9.59;2.0;0.063;9.59;2.0;0.063;1817.82
pr;mn;v;0;107;1500.0;4;202600;120000.0;82600.0;0;0;0;0;0;;49.28043;0.1884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14514;0000;145140000;Z;14;28.0;;;;;;;1893.46
pr;mn;v;0;80;;5;177000;;;0;0;0;0;0;;49.28043;0.1884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14514;0000;145140000;Z;14;28.0;9.59;2.0;0.052;9.59;2.0;0.052;2212.5
pr;mn;v;0;116;400.0;4;187000;129000.0;58000.0;0;0;0;0;0;;49.28043;0.1884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;14514;0000;145140000;Z;14;28.0;;;;;;;1612.07
pr;m;v;0;102;417.0;5;212200;;;0;0;0;1;0;;49.29022;0.19097;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;14514;0000;145140000;Z;14;28.0;9.59;2.0;0.055;9.59;2.0;0.055;2080.39
