type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;128;794.0;5;304600;;;0;0;0;1;B;;46.34743;4.80849;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;71235;0000;712350000;Z;71;;;;;;;2379.69
pr;mn;v;0;128;794.0;5;304600;229600.0;75000.0;0;0;0;0;0;;46.34017;4.79717;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71235;0000;712350000;Z;71;;;;;;;2379.69
pr;m;v;0;173;;6;280000;;;0;0;0;1;NS;;46.74667;4.20889;Non;1.0;;1.0;;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;71411;0000;714110000;Z;71;;;;;;;1618.5
pr;mn;v;0;83;736.0;4;167408;101408.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71;9.51;1.0;0.057;9.51;1.0;0.057;2016.96
pr;m;v;0;149;1015.0;6;358000;;;0;0;1;2;C;134;46.7806;4.761;Non;;;2.0;;0;A;;2.0;;;;;;;;;Pompe à chaleur;Individuel;a;n;m;2020-04;71221;0000;712210000;Z;71;;;;;;;2402.68
pr;mn;v;0;100;736.0;5;167884;101884.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71;9.21;1.0;0.066;9.21;1.0;0.066;1678.84
pr;mn;v;0;77;736.0;4;154378;88378.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71;9.51;1.0;0.057;9.51;1.0;0.057;2004.91
pr;mn;v;0;76;736.0;4;153903;87903.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71;9.51;1.0;0.056;9.51;1.0;0.056;2025.04
pr;mn;v;0;82;736.0;4;158100;92100.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71;9.51;1.0;0.059;9.51;1.0;0.059;1928.05
pr;mn;v;0;78;736.0;4;174843;108843.0;66000.0;0;0;1;0;0;;46.77375;4.75951;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71221;0000;712210000;Z;71;9.51;1.0;0.051;9.51;1.0;0.051;2241.58
