type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;22;;1;410;;;0;0;0;0;F;336;49.45732;1.08089;0;;;1.0;;0;C;;;0.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-04;76451;0301;764510301;H;76
pr;a;l;2;85;;4;670;;;0;0;0;1;E;248;49.45655;1.11185;0;;;;;0;F;;;;;False;;False;;;;;;a;n;a;2020-04;76540;0503;765400503;H;76
pr;a;l;0;18;;1;300;;;0;0;1;0;VI;;49.45262;1.10397;0;3.0;;;False;0;G;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;76540;0503;765400503;H;76
pr;a;l;3;23;;1;400;;;0;0;0;0;D;174.9;49.48892;0.09952;0;12.0;;;;0;E;;;;;;;True;;;;;Collectif;a;n;a;2020-04;76351;0105;763510105;H;76
pr;a;l;0;26;;1;430;;;0;0;0;1;D;167;49.49233;0.13924;0;0.0;;;;0;A;;;;;;;;;;;;Individuel;a;n;a;2020-04;76351;0902;763510902;H;76
pr;a;l;0;26;;1;400;;;0;0;0;0;D;167;49.49234;0.13924;Oui;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;76351;0902;763510902;H;76
pr;a;l;0;58;;3;600;;;0;0;0;0;D;151;49.4299;1.05432;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;76498;0102;764980102;H;76
pr;a;l;0;75;;3;700;;;0;0;0;0;A;;49.54254;0.19336;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;76447;0102;764470102;D;76
pr;a;l;1;44;;2;591;;;0;1;1;0;D;206;49.48803;0.10924;0;;;;False;0;F;;1.0;;;;;False;;;;;Collectif;a;n;a;2020-04;76351;0104;763510104;H;76
pr;a;l;2;57;;3;610;;;0;1;0;1;E;259;49.45402;1.05807;0;3.0;;2.0;;Sud;C;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;76540;0402;765400402;H;76
pr;a;l;0;40;;2;520;;;0;0;0;0;E;278;49.45402;1.05807;0;;;1.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;76540;0402;765400402;H;76
pr;a;l;3;49;;2;445;;;0;0;0;1;VI;;49.9272;1.07992;0;4.0;;;False;0;VI;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;76217;0110;762170110;H;76
pr;a;l;1;43;;2;533;;;0;0;0;1;E;255.0;49.40471;1.12347;0;;;1.0;False;0;C;2010.0;;;;False;;False;;;;;;a;n;a;2020-04;76005;0000;760050000;Z;76
pr;a;l;0;42;;3;696;;;0;1;0;1;D;162;49.4399;1.09401;0;5.0;;;False;0;E;;1.0;;;;;;;;Gaz;;Collectif;a;n;a;2020-04;76540;0105;765400105;H;76
