type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;25;;1;305;;;0;0;1;0;E;;46.80752;1.69172;0;3.0;;;;0;VI;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;36044;0102;360440102;H;36
pr;a;l;0;48;;2;425;;;0;0;0;0;VI;;46.81133;1.69158;0;;;;True;0;VI;;;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;36044;0101;360440101;H;36
pr;a;l;0;44;20.4;2;598;;;0;0;0;1;A;38.0;46.80935;1.69258;0;;;2.0;;0;B;;1.0;;;;;;;;;;;a;n;a;2020-04;36044;0101;360440101;H;36
pr;a;l;0;40;;1;200;;;0;0;0;0;C;91;46.63575;1.42578;Non;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;36192;0000;361920000;Z;36
pr;a;l;1;74;;3;620;;;0;0;0;1;C;121;46.8121;1.69647;0;3.0;;0.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;36044;0102;360440102;H;36
pr;a;l;2;50;;2;446;;;0;1;1;0;F;345;46.80528;1.69358;0;2.0;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;36044;0102;360440102;H;36
pr;a;l;1;53;;3;470;;;0;0;0;1;C;124;46.80712;1.69157;0;;;0.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;36044;0102;360440102;H;36
pr;a;l;1;68;;3;555;;;0;1;0;1;C;148;46.81832;1.6993;0;4.0;;1.0;;0;D;;;0.0;;;;True;;;Gaz;Convecteur;Individuel;a;n;a;2020-03;36044;0801;360440801;H;36
pr;a;l;5;47;;2;432;;;0;1;0;1;D;181;46.82134;1.70007;0;6.0;;1.0;;0;E;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-03;36044;0801;360440801;H;36
pr;a;l;0;97;;3;630;;;0;0;0;1;D;216;46.81706;1.69988;0;2.0;;1.0;False;0;C;1900.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-03;36044;0801;360440801;H;36
pr;a;l;1;54;;3;428;;;0;0;1;0;VI;;46.81782;1.7006;0;3.0;;0.0;;0;VI;;;0.0;;;;False;;;Fioul;Radiateur;Collectif;a;n;a;2020-03;36044;0801;360440801;H;36
pr;a;l;0;97;;3;600;;;0;0;0;0;D;216;46.8167;1.7;Non;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;36044;0801;360440801;H;36
pr;m;l;0;56;;3;568;;;0;0;1;0;0;;46.79645;1.69642;0;0.0;;0.0;False;0;;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;36044;0402;360440402;H;36
pr;a;l;0;35;;2;500;;;0;0;0;0;G;451;46.80312;1.69265;Non;;;;;0;G;;;;;;;;;;;;;a;n;a;2020-03;36044;0402;360440402;H;36
pr;m;l;0;64;1400.0;3;380;;;0;0;0;1;D;203;46.55357;1.05662;0;2.0;;0.0;False;0;A;;;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;36197;0000;361970000;Z;36
pr;m;l;0;103;;4;708;;;0;0;0;1;C;119.0;46.82163;1.71947;0;0.0;;0.0;False;0;D;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;36044;0701;360440701;H;36
pr;a;l;0;26;;1;310;;;0;0;1;0;E;310;46.81357;1.69564;0;;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;36044;0101;360440101;H;36
pr;a;l;0;30;;1;380;;;0;0;0;0;F;409;46.81441;1.69545;0;;;0.0;;0;F;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-03;36044;0101;360440101;H;36
pr;a;l;1;28;;1;375;;;0;0;1;0;VI;;46.80914;1.69327;0;4.0;;0.0;;0;VI;;;0.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;36044;0101;360440101;H;36
