type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;v;04110;;0;132;;5;220000;;;951;0;0;0;0;;43.93111;5.63771;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;04227;0000;042270000;Z;04
pr;mn;v;04860;;0;90;307.0;4;218454;;;0;0;0;0;0;;43.80848;5.72723;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04152;0000;041520000;Z;04
pr;m;v;04240;;0;118;;6;100000;;;458;0;0;0;0;;44.0;6.63333;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;04090;0000;040900000;Z;04
pr;mn;v;04000;;0;75;900.0;4;203890;;;0;0;0;0;0;;44.09233;6.2439;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04070;0102;040700102;H;04
pr;mn;v;04200;;0;80;1965.0;4;220070;;;0;0;0;0;0;;44.2017;5.93142;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04209;0103;042090103;H;04
pr;mn;v;04290;;0;76;930.0;4;223900;129000.0;94900.0;0;0;0;0;0;;44.12321;6.03402;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04244;0000;042440000;Z;04
pr;a;l;04850;;0;72;;3;300;;;0;0;0;0;0;;44.40619;6.77081;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;04096;0000;040960000;Z;04
pr;a;v;04400;;0;29;;3;60000;;;276;0;0;0;F;443;44.38623;6.64792;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;04019;0000;040190000;Z;04
pr;a;v;04400;;0;25;;1;40000;;;187;0;0;0;E;268;44.37293;6.68138;Non;;;;;0;C;;;;;;;;97.0;;;;;a;;a;2020-04;04073;0000;040730000;Z;04
pr;a;v;04400;;0;22;;1;50000;;;218;0;0;0;G;522;44.368;6.68849;Non;;;;;0;D;;;;;;;;244.0;;;;;a;;a;2020-04;04073;0000;040730000;Z;04
pr;m;v;04400;;0;120;;5;470000;;;1964;0;0;0;G;494;44.36991;6.60507;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;04226;0000;042260000;Z;04
pr;mn;v;04100;;0;88;591.0;4;247900;129900.0;118000.0;0;0;0;0;0;;43.8392;5.77843;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;04112;0104;041120104;H;04
