type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;03100;;0;110;;5;700;;;0;0;0;0;0;;46.33234;2.62305;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;03185;0110;031850110;H;03
pr;m;v;03110;03304;0;90;4069.0;4;259700;;;0;0;0;1;0;;46.16167;3.35596;Non;0.0;;0.0;False;0;;1980.0;;0.0;;;;;;;;;;a;n;m;2020-03;03304;0000;033040000;Z;03
pr;m;l;03110;03304;0;180;1500.0;6;1150;;;0;0;1;1;E;302;46.14351;3.35031;0;2.0;;0.0;False;0;C;;;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;03304;0000;033040000;Z;03
pr;m;v;03110;03304;0;104;1000.0;7;249000;;;0;0;1;1;D;228;46.17339;3.36832;Non;0.0;;0.0;False;0;F;1975.0;;0.0;;;;;;;;;;a;n;m;2020-03;03304;0000;033040000;Z;03
pr;m;v;03110;03304;0;229;2706.0;6;287000;;;0;0;0;0;D;173;46.15911;3.35378;Oui;1.0;;;False;0;E;1960.0;;;;False;;;;;;;;m;n;m;2020-03;03304;0000;033040000;Z;03
pr;m;v;03110;;0;229;;6;280000;;;1192;0;0;0;D;173;46.16006;3.35121;Oui;;;;;0;E;;;;;;;;;;;;;a;n;m;2020-03;03304;0000;033040000;Z;03
pr;m;v;03000;03013;0;83;598.0;5;198875;;;0;0;1;0;B;69;46.59379;3.31508;Non;;;1.0;;0;A;2017.0;1.0;0.0;;;;;;;Électrique;;Individuel;a;n;m;2020-03;03013;0000;030130000;Z;03
pr;m;v;03700;03023;0;99;729.0;7;189500;;;0;0;0;0;C;144;46.11376;3.40243;0;;;;;0;B;;;;;;;;;;Électrique;Sol;Individuel;a;n;m;2020-03;03023;0101;030230101;H;03
pr;m;v;03700;03023;0;135;1035.0;6;285970;;;0;0;1;2;F;385;46.12003;3.39451;Non;1.0;;;;Est-Ouest;C;;3.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;03023;0101;030230101;H;03
pr;m;v;03700;;0;99;;7;180000;;;790;0;0;0;C;144;46.11764;3.40236;Non;;;;;0;B;;;;;;;;;;;;;a;n;m;2020-03;03023;0101;030230101;H;03
pr;m;v;03500;03254;0;400;27000.0;15;595000;;;0;0;2;3;D;230;46.31324;3.2832;Non;2.0;;;True;Sud;F;1900.0;6.0;;;;;;;;;;;a;n;m;2020-03;03254;0101;032540101;H;03
pr;a;l;03000;03190;0;56;;2;560;;;0;0;0;1;VI;;46.55691;3.33028;0;4.0;;1.0;;0;G;;1.0;2.0;;;;True;;;Électrique;;;a;n;a;2020-03;03190;0106;031900106;H;03
pr;a;l;03000;03190;1;15;;1;310;;;0;1;1;0;0;;46.56113;3.33723;0;0.0;;;;0;;;1.0;0.0;;False;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;03190;0106;031900106;H;03
pr;a;l;03000;03190;1;41;;2;395;;;0;0;0;1;F;349;46.56005;3.32709;0;4.0;;0.0;;0;G;1900.0;1.0;0.0;;False;;True;;;Gaz;;Collectif;a;n;a;2020-03;03190;0106;031900106;H;03
pr;a;l;03410;03101;2;58;;3;551;;;0;0;0;1;E;326;46.36056;2.53955;0;4.0;;;;0;F;;;;;;;;;;;;Individuel;a;n;a;2020-03;03101;0102;031010102;H;03
pr;a;l;03410;03101;1;53;;3;450;;;0;0;0;1;F;385.0;46.35983;2.53427;0;1.0;;;;0;D;;;;;;;;;;;;Individuel;a;n;a;2020-03;03101;0102;031010102;H;03
pr;m;v;03300;03094;0;275;1350.0;9;329500;;;0;1;0;4;E;232;46.15252;3.42253;Non;1.0;;2.0;True;sud-est;C;;4.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;03094;0000;030940000;Z;03
pr;m;v;03300;03094;0;145;750.0;7;109000;;;0;0;0;1;0;;46.15788;3.4587;Non;;;3.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-03;03094;0000;030940000;Z;03
pr;m;v;03300;03095;0;170;1675.0;5;278000;;;0;0;0;0;D;193;46.13208;3.45906;Non;1.0;;;False;Sud-Est-Ouest;B;1999.0;;;;;;;;;;;Individuel;a;n;m;2020-03;03095;0101;030950101;H;03
pr;m;v;03300;03095;0;213;;7;98000;;;0;0;0;2;C;146;46.13379;3.45508;Oui;3.0;;;True;0;A;;2.0;;;False;;;;;Gaz;;;m;n;m;2020-03;03095;0101;030950101;H;03
pr;a;l;03400;03321;2;106;;4;740;;;0;0;0;1;C;93;46.55103;3.36003;0;0.0;;;;0;D;;1.0;0.0;;False;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;03321;0102;033210102;H;03
pr;a;l;03400;;0;63;;3;500;;;0;0;0;0;D;180;46.55763;3.36901;Oui;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-03;03321;0102;033210102;H;03
pr;a;l;03000;03190;3;39;;1;310;;;0;0;1;0;0;;46.56594;3.33232;0;4.0;;;;0;;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;;0;50;;2;400;;;0;0;0;0;0;;46.56531;3.33288;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;4;54;;3;510;;;0;1;0;1;F;346;46.56733;3.32907;0;0.0;;;;0;C;;1.0;0.0;;False;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;2;49;;3;370;;;0;0;1;0;E;245;46.56727;3.33165;0;2.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;6;54;;3;560;;;0;1;0;1;E;254;46.56694;3.32869;0;7.0;;;;0;F;;1.0;0.0;;False;;True;;;Gaz;Convecteur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;0;118;;5;735;;;0;0;1;1;0;;46.56721;3.3312;0;0.0;;;;0;;1700.0;3.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;1;24;;1;295;;;0;0;1;0;G;477;46.56393;3.33378;0;0.0;;;;0;D;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;2;47;;2;395;;;0;0;1;0;F;351;46.56658;3.33268;0;3.0;;0.0;;0;C;1800.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;m;v;03000;03190;0;221;230.0;7;320000;;;0;0;1;1;0;;46.56311;3.3347;Non;;;1.0;;0;;;2.0;1.0;;;;;;;Électrique;Climatisation révérsible;;a;n;m;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;1;34;;1;355;;;0;0;0;0;E;235;46.56688;3.33182;0;3.0;;0.0;;0;B;1800.0;0.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
pr;a;l;03000;03190;1;30;;1;310;;;0;0;1;0;F;363;46.56802;3.33306;0;0.0;;;;0;C;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;03190;0101;031900101;H;03
