DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
66;66002;pa;a;m;l;3;0;40.0;558.0;0.0;1.0;0.0;1
66;66002;pr;a;a;l;2;0;32.0;500.0;0.0;0.0;1.0;1
66;66002;pr;a;a;l;2;E;34.0;443.0;0.0;0.0;0.0;1
66;66002;pr;a;m;l;4;B;111.0;960.0;0.0;1.0;0.0;2
66;66003;pa;a;m;l;6;0;58.0;780.0;0.0;0.0;0.0;1
66;66003;pr;a;a;l;1;D;21.5;295.0;0.0;0.5;0.5;2
66;66003;pr;a;a;l;1;E;20.0;300.0;0.0;0.0;0.0;1
66;66003;pr;a;a;l;1;F;26.0;320.0;0.0;0.0;0.0;1
66;66003;pr;a;a;l;3;C;75.0;592.5;0.5;0.0;0.5;2
66;66004;pa;a;a;l;2;0;45.0;500.0;0.0;0.0;0.0;1
66;66004;pr;a;a;l;3;0;50.0;600.0;0.0;0.0;0.0;1
66;66008;pa;a;a;l;3;0;60.0;740.0;0.0;0.0;1.0;1
66;66008;pr;a;a;l;1;B;35.0;442.0;0.0;1.0;0.0;1
66;66008;pr;a;a;l;1;C;22.0;371.0;0.0;1.0;1.0;1
66;66008;pr;a;a;l;1;F;20.0;400.0;0.0;1.0;0.0;1
66;66008;pr;a;a;l;1;NS;13.0;390.0;0.0;1.0;0.0;1
66;66008;pr;a;a;l;2;0;42.0;545.0;0.29;0.29;0.57;7
66;66008;pr;a;a;l;2;A;40.0;500.0;0.11;0.89;0.0;9
66;66008;pr;a;a;l;2;C;43.0;543.5;0.25;1.0;0.0;4
66;66008;pr;a;a;l;2;D;46.0;550.0;0.0;0.0;0.0;1
66;66008;pr;a;a;l;2;E;47.5;537.5;0.0;1.0;0.0;2
66;66008;pr;a;a;l;2;NS;48.0;544.0;0.25;0.5;0.25;4
66;66008;pr;a;a;l;2;VI;43.0;548.0;0.0;1.0;0.0;1
66;66008;pr;a;a;l;3;0;59.0;685.0;0.5;0.62;0.5;8
