type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;72500;;0;60;944.0;4;98910;81910.0;17000.0;0;0;0;0;0;;47.66985;0.3094;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72364;0000;723640000;Z;72
pr;mn;v;72200;;0;90;1846.0;5;142200;111400.0;30800.0;0;0;0;0;0;;47.72104;0.00865;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72185;0000;721850000;Z;72
pr;mn;v;72320;;0;76;750.0;4;145900;103900.0;42000.0;0;0;1;0;0;;48.10518;0.77032;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72208;0000;722080000;Z;72
pr;mn;v;72230;;0;105;413.0;6;177093;125593.0;51500.0;0;0;1;0;0;;47.902;0.19772;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72200;0000;722000000;Z;72
pr;mn;v;72290;;0;76;600.0;4;142000;110000.0;32000.0;0;0;0;0;0;;48.17318;0.27114;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72023;0000;720230000;Z;72
pr;mn;v;72260;;0;89;607.0;5;145000;122500.0;22500.0;0;0;0;0;0;;48.24855;0.26208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72112;0000;721120000;Z;72
pr;mn;v;72110;;0;85;713.0;5;132000;108050.0;23950.0;0;0;0;0;0;;48.1784;0.34318;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72101;0000;721010000;Z;72
pr;mn;v;72290;;0;87;531.0;5;137000;117050.0;19950.0;0;0;0;0;0;;48.12596;0.28248;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72099;0000;720990000;Z;72
pr;mn;v;72380;;0;93;940.0;5;199857;139857.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;66;940.0;3;145340;85340.0;60000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;74;940.0;3;154623;94623.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;83;940.0;4;152263;92263.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;109;940.0;5;173538;113538.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;148;400.0;5;261060;227060.0;34000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;150;400.0;5;227991;193991.0;34000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;104;400.0;5;141022;107022.0;34000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;100;400.0;5;134040;100040.0;34000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;164;940.0;4;247196;187196.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;103;940.0;4;211495;151495.0;60000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;120;940.0;5;208628;148628.0;60000.0;0;0;2;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;106;940.0;5;195750;135750.0;60000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;134;940.0;5;276941;216941.0;60000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;146;940.0;4;234887;174887.0;60000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;82;940.0;4;152230;92230.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;91;940.0;4;169031;109031.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;78;940.0;4;161491;101491.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;98;940.0;5;174161;114161.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;110;940.0;5;184817;124817.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;90;940.0;4;194500;134500.0;60000.0;0;0;1;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72120;;0;90;1047.0;4;109344;91844.0;17500.0;0;0;1;0;0;;47.92664;0.75012;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72269;0000;722690000;Z;72
pr;mn;v;72380;;0;108;940.0;4;202500;142500.0;60000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72380;;0;129;940.0;5;259595;199595.0;60000.0;0;0;0;0;0;;48.15314;0.18749;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72205;0000;722050000;Z;72
pr;mn;v;72370;;0;73;722.0;5;143670;97015.0;46655.0;0;0;0;0;0;;47.99323;0.42842;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72007;0000;720070000;Z;72
pr;mn;v;72150;;0;90;513.0;5;147608;113608.0;34000.0;0;0;0;0;0;;47.85866;0.47868;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72143;0000;721430000;Z;72
pr;mn;v;72150;;0;91;513.0;6;146687;112687.0;34000.0;0;0;0;0;0;;47.85866;0.47868;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72143;0000;721430000;Z;72
pr;mn;v;72150;;0;81;501.0;5;163212;129712.0;33500.0;0;0;0;0;0;;47.85866;0.47868;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72143;0000;721430000;Z;72
pr;mn;v;72150;;0;87;513.0;5;156018;122018.0;34000.0;0;0;0;0;0;;47.85866;0.47868;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;72143;0000;721430000;Z;72
