type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;250;;9;210900;;;0;0;0;0;D;;48.19984;6.47887;Non;;;;;0;E;;;;;;;;;;;;;a;n;m;2020-04;88253;0000;882530000;Z;88;;;;;;;843.6
pr;a;v;0;96;;4;86000;;;0;0;0;0;VI;;47.99233;6.71767;Oui;;;1.0;True;0;VI;;;;;False;;False;28.0;12.0;Gaz;Radiateur;Individuel;m;n;a;2020-04;88486;0000;884860000;Z;88;;;;;;;895.83
pr;m;v;0;170;3154.0;10;159000;;;0;0;0;0;0;;47.90389;6.77855;Oui;1.0;;0.0;False;0;;;;0.0;;;;;;;;;;a;n;m;2020-04;88302;0000;883020000;Z;88;;;;;;;935.29
pr;a;v;0;27;;1;39000;;;0;0;0;0;D;;48.04028;6.58149;Non;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-04;88429;0000;884290000;Z;88;;;;;;;1444.44
pr;a;v;0;56;;3;61900;;;0;0;0;1;D;;48.04028;6.58149;Non;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-04;88429;0000;884290000;Z;88;;;;;;;1105.36
pr;a;v;0;95;;4;147900;;;0;0;0;1;VI;;48.01717;6.60197;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-04;88383;0101;883830101;H;88;;;;;;;1556.84
pr;a;v;0;27;;1;39000;;;0;0;0;0;D;;48.01717;6.60197;Non;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-04;88383;0101;883830101;H;88;;;;15.5;1.0;0.129;1444.44
pr;a;v;0;56;;3;61900;;;0;0;0;1;D;;48.01717;6.60197;Non;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-04;88383;0101;883830101;H;88;;;;7.07;1.0;0.077;1105.36
pr;m;v;0;100;;4;66900;;;0;0;0;0;VI;;48.21227;6.70964;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;88078;0000;880780000;Z;88;;;;;;;669.0
pr;m;v;0;220;;6;65000;;;0;1;0;1;D;228;48.03984;5.97465;Oui;;;1.0;True;0;F;;1.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-04;88310;0000;883100000;Z;88;;;;;;;295.45
pr;a;v;1;100;;4;59000;;;0;0;0;0;0;;48.00553;6.87471;Oui;;;0.0;;0;;;;0.0;;;;False;10.0;200.0;;;;a;n;a;2020-04;88075;0000;880750000;Z;88;6.16;2.0;0.125;6.16;2.0;0.125;590.0
pr;m;v;0;230;;4;415350;;;0;0;0;0;E;;48.01361;6.89627;Non;;;;;Sud;A;;;;;False;;;;;;;;m;n;m;2020-04;88075;0000;880750000;Z;88;;;;;;;1805.87
pr;m;v;0;240;;6;76900;;;0;0;0;0;E;;48.23297;6.6808;Non;;;;;0;E;;;;;;;;;;;;;a;n;m;2020-04;88216;0000;882160000;Z;88;;;;;;;320.42
pr;m;v;0;210;3138.0;9;194400;;;0;0;0;2;0;;48.18371;7.01271;Oui;;;4.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;88181;0000;881810000;Z;88;;;;;;;925.71
pr;m;v;0;200;2388.0;11;282000;;;0;0;0;3;E;308;48.31265;6.93531;Oui;;;4.0;;0;F;;;;;;;;;;;;Individuel;a;n;m;2020-04;88413;0101;884130101;H;88;;;;;;;1410.0
pr;mn;v;0;108;;5;199000;;;0;0;1;0;0;;48.19342;6.42896;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;88209;0102;882090102;H;88;;;;;;;1842.59
pr;mn;v;0;90;;4;186000;;;0;0;0;0;0;;48.19342;6.42896;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;88209;0102;882090102;H;88;;;;8.2;1.0;0.048;2066.67
pr;m;v;0;170;300.0;7;148000;;;0;0;1;1;D;;48.20617;6.41731;Non;;;;;0;D;;;;;;;;;;;;;a;n;m;2020-04;88209;0102;882090102;H;88;;;;;;;870.59
pr;m;v;0;166;1500.0;6;447000;;;0;0;2;0;C;150;48.07494;6.93698;Non;1.0;;1.0;True;0;C;;2.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-04;88531;0000;885310000;Z;88;;;;;;;2692.77
pr;m;v;0;100;;5;185000;;;0;0;0;1;NS;;48.25566;6.41288;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;88465;0000;884650000;Z;88;;;;;;;1850.0
pr;m;v;0;127;;6;199000;;;0;0;0;1;NS;;48.25566;6.41288;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;88465;0000;884650000;Z;88;;;;;;;1566.93
pr;a;v;0;70;;3;63500;;;0;0;0;1;C;;48.25566;6.41288;Non;;;;;0;D;;;;;;;;;;;;;a;n;a;2020-04;88465;0000;884650000;Z;88;6.3;3.0;0.083;6.3;3.0;0.083;907.14
pr;a;v;2;59;10.0;3;225000;;;0;0;0;1;0;;48.071;6.87325;Oui;3.0;;1.0;;0;;;;;;;;;9.0;500.0;;;Individuel;a;n;a;2020-04;88196;0101;881960101;H;88;10.04;2.0;0.032;10.04;2.0;0.032;3813.56
pr;m;v;0;135;600.0;6;255000;;;0;0;0;1;0;;48.07186;6.87785;Oui;;;5.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;88196;0101;881960101;H;88;;;;;;;1888.89
pr;m;v;0;265;1965.0;6;313000;;;0;0;0;0;C;;48.31818;6.71203;Non;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-04;88243;0000;882430000;Z;88;;;;;;;1181.13
pr;m;v;0;400;2700.0;7;499200;;;0;0;0;0;C;;48.37182;6.3055;Non;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-04;88090;0000;880900000;Z;88;;;;;;;1248.0
pr;m;v;0;400;2700.0;7;499200;;;0;0;0;0;C;;48.34006;6.35456;Non;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-04;88355;0000;883550000;Z;88;;;;;;;1248.0
pr;m;v;0;101;636.0;5;166000;;;0;0;1;0;D;181;48.07748;6.75299;Non;;;1.0;True;0;C;;1.0;;;False;;;;;;;Individuel;m;n;m;2020-04;88470;0000;884700000;Z;88;;;;;;;1643.56
pr;m;v;0;260;15000.0;11;447500;;;0;0;0;1;D;176;48.07907;6.76132;Non;2.0;;2.0;;0;A;;1.0;;;False;;;;;;;Individuel;m;n;m;2020-04;88470;0000;884700000;Z;88;;;;;;;1721.15
pr;m;v;0;110;;6;163000;;;0;0;1;0;E;;48.16675;6.45477;Non;;;;;0;E;;;;;;;;;;;;;a;n;m;2020-04;88160;0107;881600107;H;88;;;;;;;1481.82
pr;m;v;0;180;10558.0;5;259975;;;0;0;0;0;VI;;48.09996;7.03496;Non;;;;;0;;;;;;False;;;;;;;;m;n;m;2020-04;88492;0000;884920000;Z;88;;;;;;;1444.31
pr;a;v;0;95;;4;147900;;;0;0;0;1;VI;;48.07633;6.87928;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-04;88196;0102;881960102;H;88;;;;6.34;2.0;0.049;1556.84
pr;a;v;1;102;;4;156000;;;0;1;0;0;F;339.0;48.07379;6.87516;Non;1.0;;1.0;True;0;C;;;;;False;;False;12.0;479.0;;;;m;n;a;2020-04;88196;0102;881960102;H;88;;;;6.34;2.0;0.05;1529.41
