type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;v;57940;;0;70;;3;130000;;;565;0;0;0;G;482;49.31278;6.26195;Oui;;;;;0;G;;;;;;;;;;;;;a;;m;2020-04;57733;0000;577330000;Z;57
pr;m;v;57420;;0;165;;8;370000;;;1558;0;0;0;D;176;48.99076;6.09018;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;57416;0000;574160000;Z;57
pr;a;l;57100;;0;54;;2;800;;;0;0;0;0;A;;49.35757;6.16843;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57672;0106;576720106;H;57
pr;mn;v;57730;;0;90;555.0;3;190000;140000.0;50000.0;0;0;0;0;0;;49.08611;6.70255;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;57690;0000;576900000;Z;57
pr;m;v;57525;;0;118;;4;408000;;;0;0;0;0;0;;49.23243;6.16765;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57663;0102;576630102;H;57
pr;m;v;57525;;0;70;;4;302000;;;0;0;0;0;0;;49.23243;6.16765;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57663;0102;576630102;H;57
pr;m;v;57525;;0;85;;4;259000;;;0;0;0;0;0;;49.23243;6.16765;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57663;0102;576630102;H;57
pr;m;v;57525;;0;116;;4;370000;;;0;0;0;0;0;;49.23243;6.16765;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57663;0102;576630102;H;57
pr;a;l;57070;;0;43;;2;500;;;0;0;0;0;B;86;49.11774;6.17953;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;57463;0402;574630402;H;57
pr;m;v;57140;;0;75;;3;194300;;;0;0;0;0;0;;49.15396;6.14779;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57751;0110;577510110;H;57
pr;m;v;57140;;0;84;;4;196100;;;0;0;0;0;0;;49.15396;6.14779;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57751;0110;577510110;H;57
pr;m;v;57140;;0;97;;4;253000;;;0;0;0;0;0;;49.15396;6.14779;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57751;0110;577510110;H;57
pr;m;v;57140;;0;87;;4;227700;;;0;0;0;0;0;;49.15396;6.14779;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57751;0110;577510110;H;57
pr;a;l;57050;;0;108;;5;1100;;;0;0;0;0;C;125;49.13355;6.14844;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;57463;0102;574630102;H;57
pr;a;l;57050;;0;108;;5;1100;;;0;0;0;0;C;125;49.13352;6.14859;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;57463;0102;574630102;H;57
pr;m;v;57400;;0;71;;3;50000;;;231;0;0;0;0;;48.73845;7.04716;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;57630;0101;576300101;H;57
pr;m;v;57970;;0;190;;8;440000;;;1861;0;0;0;0;;49.3542;6.19395;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;57757;0107;577570107;H;57
pr;m;v;57260;;0;150;;4;50000;;;244;0;0;0;0;;48.78458;6.75906;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;57664;0000;576640000;Z;57
pr;a;l;57000;;0;18;;1;200;;;0;0;0;0;A;;49.11603;6.17206;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;57000;;0;19;;1;200;;;0;0;0;0;A;;49.11603;6.17206;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;57000;;0;20;;1;200;;;0;0;0;0;A;;49.11603;6.17206;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;57000;;0;66;;3;700;;;0;0;0;0;0;;49.11603;6.17206;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;v;57000;;0;62;;3;210000;;;911;0;0;0;0;;49.11931;6.17572;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;57730;;0;69;;4;400;;;0;0;0;0;D;217;49.07995;6.68508;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;57224;0000;572240000;Z;57
pr;a;l;57515;;0;123;;5;800;;;0;0;0;0;C;91;49.17875;7.00012;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;57013;0000;570130000;Z;57
pr;a;l;57460;;0;70;;4;500;;;0;0;0;0;C;144;49.17125;6.92964;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;57058;0104;570580104;H;57
pr;m;v;57000;;0;142;;5;496000;;;0;0;0;0;0;;49.07535;6.18397;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57463;1102;574631102;H;57
pr;m;v;57000;;0;126;;5;422000;;;0;0;0;0;0;;49.07535;6.18397;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57463;1102;574631102;H;57
pr;m;v;57000;;0;104;;5;378000;;;0;0;0;0;0;;49.07535;6.18397;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;57463;1102;574631102;H;57
pr;a;pi;57370;;0;52;;2;80000;;;359;0;0;0;E;297;48.76617;7.25062;Oui;;;;;0;C;;;;;;;;80.0;;;;;a;n;a;2020-03;57540;0000;575400000;Z;57
pr;a;l;57370;;0;46;;2;400;;;0;0;0;0;G;561;48.76601;7.25123;Oui;;;;;0;D;;;;;;;;;;;;;a;n;a;2020-03;57540;0000;575400000;Z;57
pr;a;l;57370;;0;53;;2;400;;;0;0;0;0;F;338;48.76601;7.25123;Oui;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;57540;0000;575400000;Z;57
pr;m;v;57370;57540;0;74;400.0;3;148000;;;0;0;0;1;E;309.0;48.75763;7.25721;Oui;;;2.0;;0;B;;;;;;;;;;;;Individuel;a;n;m;2020-03;57540;0000;575400000;Z;57
pr;m;v;57370;57540;0;186;770.0;6;190000;;;0;0;1;0;D;176;48.76589;7.26512;Non;1.0;;3.0;True;0;E;;1.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;57540;0000;575400000;Z;57
pr;a;l;57390;57038;0;46;;2;640;;;0;0;1;0;E;253;49.4783;5.95729;0;;;;;0;C;;;;;False;;False;;;;;;a;n;a;2020-03;57038;0000;570380000;Z;57
pr;a;l;57390;57038;1;34;;2;480;;;0;0;0;1;D;225;49.46925;5.95708;0;3.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-03;57038;0000;570380000;Z;57
